start	end	text
246500	248500	Aí foi, tipo, foi complicado pra eles
248500	250500	É, porque tem um feedback, sabe?
250500	252500	Ele... No final, ainda a palestra
252500	255500	Eles te mandaram um papelzinho lá, você escreve
255500	257500	Aí teve lá, deu pra ver
257500	258500	Mas foi tudo bem
258500	259500	O pessoal gostou
259500	261500	As duas pessoas estavam lá gostando
261500	263500	Você fala algumas coisas espanholas
263500	265500	Tico?
266500	267500	Van Ardott?
267500	268500	Na Carpeta
268500	270500	Tinha Carpeta?
270500	271500	É pasta
272500	274500	Eu sei também desse cara
274500	275500	O que é?
275500	277500	Esse cara, o que é carregado?
277500	278500	Da download
278500	280500	É isso, eu também fiz
282500	284500	Eu tenho um amigo que moro no Chile
284500	285500	É?
285500	287500	Eu tenho um amigo que moro no Estados Unidos
287500	288500	Sabe qual é o nome dele?
288500	290500	João Paulo do Netcash?
290500	292500	Não
292500	293500	Não será?
293500	294500	É...
294500	296500	Tinha um Mad Dog, Raul
296500	297500	Ah, bom
297500	299500	Você não sabia que ele é meu amigo?
299500	300500	Que bom
300500	302500	É, porque ele até me chamou pra tomar uma cerveja
302500	304500	Lá na Canspar, enfim
304500	305500	Que bom
305500	307500	Tá certo, vou deixar o link no post lá
307500	309500	Eu tenho provas
309500	310500	Tá no Facebook
310500	312500	Eu não duvido não
312500	315500	Então, aí foi esse aí, cara
315500	316500	Também teve...
316500	318500	Ah, eu também comprei uma camiseta
318500	319500	De colaborador
319500	320500	Débio
320500	323500	Agora eu sou oficialmente colaborador Débio
323500	325500	Rolou nepotismo?
325500	328500	Essas coisas a gente não pode comentar
328500	331500	Bom, e por fim
331500	333500	Como toda vez que a gente vai lá
333500	335500	Eu fui no Paraguai e na Argentina
335500	336500	Para quê?
336500	338500	Paraguai
342500	346500	Isso aí foi o meu feedback da minha viagem
346500	348500	Pra ferra da tripe esse ponto aí
353500	355500	Pô, se a gente tá lá no teu apê
355500	359500	Tem dita até amanhecer
359500	362500	Pô, se a gente tá lá no teu apê
362500	364500	Pode aparecer
364500	369500	Vai rolar os estados de pô, se a gente tá lá no teu apê
379500	381500	Então vou falar no nosso blog aí que você não sabe
381500	384500	Pô, você acredita que a gente conseguiu bater nossa meta?
384500	388500	Mil visitantes únicos nesse mês
388500	390500	Na verdade foi mais de mil
390500	391500	Mais de mil
391500	392500	Isso, mais de mil
392500	395500	Hoje eu também consegui bater meia meta
395500	397500	Ah, é verdade, rapaz
397500	400500	Hoje foi um momento muito importante na vida do alemão, sabia?
400500	402500	O que foi ele?
404500	406500	Qual que foi a meta?
406500	408500	Qual que foi a meta?
408500	410500	Qual que foi a meta?
410500	412500	Qual que foi a meta?
412500	414500	Não, a meta foi...
414500	416500	Não, vou deixar ele falar
416500	418500	Eu só sei que eu twittei um minuto antes dele conseguir
418500	420500	Eu zoarei o Half-Life
420500	422500	Todos, todos Half-Life
424500	426500	Você acredita nisso, cara?
426500	428500	Vamo pro próximo momento
434500	437500	Então vamos falar de Fórum Goinho de Software Livre
438500	439500	Vamos lá
439500	443500	Esse podcast é o oferecimento FGSL
443500	445500	Fórum Goinho de Software Livre
445500	447500	NUX
452500	454500	O oferecimento fixo, né?
454500	456500	NUX é mais alguma coisa
458500	460500	O Fórum Goinho de Software Livre
460500	464500	Vai acontecendo dia 10 e 11 de...
464500	466500	9 de dezembro
468500	470500	Nesse episódio fala correto
470500	472500	Porque no outro ele falou um mês antes
472500	474500	10 e 11 de dezembro
474500	478500	Vai ser na segunda sexta e no segundo sábado de dezembro
478500	483500	E vão ter palestrantes de vários lugares do país
483500	485500	Você acredita nisso?
485500	487500	Acredito, cara, é exclusivo
487500	489500	Na nossa conversa com Joelias lá
489500	491500	Tem vários dados interessantes
491500	493500	Você, Prezário, Ituboyana e Região
493500	495500	Fiquem de olho nessa entrevista
495500	498500	É isso aí, nós vamos entrevistar o Joelias
498500	502500	E já já eles vocês vão parar de ver nossas vozes enjoadas
502500	504500	E vão ouvir o que ele tem a dizer
504500	507500	Mantem seus feedbacks por e-mail, por Twitter
507500	509500	Sinal de fumaça
509500	511500	Fica à vontade pra mandar aí
511500	512500	O importante é...
512500	514500	Não é que seja só um joelhinho, valeu?
514500	515500	Não escutei
515500	517500	Beleza? Que a gente fica feliz
517500	520500	Eu acho que eu vou começar a colocar...
520500	521500	Eu acho que...
521500	523500	Não sei porque...
523500	525500	Não tem uma coisa mais fácil que você escrever um comentário
525500	527500	Só sei lá, é escrever e colocar
527500	529500	Mas tem aqueles cliques também
529500	531500	Já vendo a ferramenta do blogger
531500	532500	Se tem um lá interessante
532500	533500	O que você achou interessante?
533500	534500	Você só clica lá
534500	535500	Aí...
535500	537500	Acho que eu vou procurar um plugin desse pro WordPress
537500	539500	Porque a gente tem um feedback maior
539500	543500	Porque a gente tá em média de 60, 70 downloads por enquanto
543500	546500	E o pessoal não deu feedback até agora
546500	548500	A gente tá sentindo falta de vocês
548500	551500	A gente gosta de vocês pra caramba mesmo
551500	554500	Por favor, música sentimental
554500	556500	Eu vou colocar a música do Hulk, que legal
556500	558500	É isso aí
558500	562500	É, eu mesmo não gosto de ficar digitando um comentário
562500	566500	Geralmente eu comento nos joinha, nas estrelinhas
566500	569500	Tudo que é fácil, já tocando mouse, volar e clipe
569500	571500	Pode ser mouse que for
571500	573500	Que eu faço isso
573500	575500	Você dá uma preguiça de comentar
575500	577500	Mas comenta lá, é bom
577500	580500	Você que não é assim, faz isso pra gente
580500	582500	É porque a gente é meio old school
582500	584500	A gente é da época do e-mail e tal
584500	587500	Eu uso multi fazemos e-mails de newsgroup
587500	589500	Pô
590500	592500	Conheço multi
605500	609500	Então vamos para o episódio 7 com o Joelias
609500	612500	Vou deixar vocês agora sós
613500	615500	Bom proveito
615500	617500	Vocês ficarem mais à vontade
617500	619500	Eu vou ter que dar uma cairdinha
619500	620500	Eu e o alemão
620500	623500	Eu vou ficar sós, com quem sós, com o Joelias
623500	625500	Quem sós com o Joelias, eu vou sair com o alemão
625500	629500	Vocês vão encontrar os lotes também no caminho
629500	632500	É isso aí, eu acho que é muito legal
632500	634500	É isso aí, eu acho que a gente tá aí
634500	636500	Tô trazido
640500	642500	E não deixem de ir pro Fórum Goiano
642500	644500	De sorte ou alegre
644500	646500	Quando vocês ouvirem esse postcast
646500	648500	Provavelmente as instruções vão estar abertas
648500	650500	Vocês vão lá, se inscrevam
650500	652500	O link vai estar abaixo no post
652500	654500	E não deixem de perder, esse vai ser uma grande festa
654500	656500	Um grande encontro
656500	658500	E nós vamos estar lá, vamos...
658500	660500	Assista a minha palestra
660500	662500	Sim, valeu
668500	670500	Então, a gente provei o episódio passado
670500	672500	É de Rio, onde eu tô?
672500	674500	Em um, mas...
674500	676500	Olá, Wilson, tudo bom?
676500	678500	É um prazer estar aqui com vocês
678500	680500	Gravando esse podcast
680500	682500	Meu nome é Joelias
682500	684500	Acho que eu sou mais conhecido das comunidades de Software Livre
684500	686500	E hoje eu tô na frente da organização
686500	688500	Do sétimo Fórum Goiano
688500	690500	Do Software Livre
690500	692500	Então, vamos às perguntas
700500	702500	Então, como a organização vem a qual a parte mais crítica
702500	704500	Mais delicada esse processo
704500	706500	Olha, Wilson, é...
706500	708500	A organização é vento, eu admito que não é fácil
708500	710500	A gente tem que ter já gosto, né
710500	712500	Em querer fazer, tem que seguir bastante
712500	714500	Principalmente, no meu caso
714500	716500	É a organização de eventos de Software Livre
716500	718500	Que valha extremamente voluntário
718500	720500	Você não vai ter nenhum retorno financeiro por aquilo ali
720500	722500	Então, eu costumo dizer que
722500	724500	É muito incentivo para organizar eventos
724500	726500	Eventos de Software Livre, onde a gente é voluntário
726500	728500	É o conhecimento que a gente adquira
728500	730500	Nesses eventos e o reconhecimento que a gente tem
730500	732500	Depois, né, com o resultado do evento
732500	734500	Eu poderia dizer que essa é justamente
734500	736500	A parte mais crítica, a questão de a gente ser voluntário
736500	738500	Então, você tem que lidar com pessoas
738500	740500	Você tem que pedir uma pessoa
740500	742500	Pra te ajudar no evento
742500	744500	Sem ter nenhum retorno financeiro por aquilo ali
744500	746500	E ter que cobrar, talvez, dessas pessoas
746500	748500	A pessoa não é porque ela tá ajudando
748500	750500	Como voluntário, né, porque ela não tá tendo nenhum retorno financeiro
750500	752500	Que ela vai deixar de fazer
752500	754500	A tarefa que ela se propôs
754500	756500	Da maneira de melhor qualidade, né
756500	758500	Então, a gente tem que aprender
758500	760500	A cobrar, mas também
760500	762500	Você tem que ter cuidado com aquilo ali
762500	764500	Porque se você cobra de uma forma inapropriada
764500	766500	A pessoa acaba de desistir também
766500	768500	Na primeira vez que eu organize um evento com você
768500	770500	Tchau, né
770500	772500	O que seria um GT?
772500	774500	Bom, os GTs
774500	776500	Eles são grupos de trabalho
776500	778500	É extremamente importante
778500	780500	Pra organização do evento
780500	782500	Que a gente divida o evento em grupos de trabalho
782500	784500	É uma forma de você dividir pra conquistar
784500	786500	O famoso dividir pra conquistar
786500	788500	Então, divide as tarefas conforme
788500	790500	As áreas serem executadas
790500	792500	Por exemplo, um grupo de trabalho pra temário
792500	794500	Outro grupo de trabalho pra infraestrutura
794500	796500	E dentro desse grupo de trabalho
796500	798500	A gente procura alocar pelo menos um coordenador
798500	800500	Daquele grupo, e conforme as pessoas
800500	802500	Vão se disponibilizando pra poder ajudar
802500	804500	Na organização do evento
804500	806500	A gente vai agregando colaboradores
806500	808500	A cada grupo de trabalho
808500	810500	Seria uma célula grupo de trabalho, né
810500	812500	Exatamente, é como se fossem
812500	814500	Partes pequenas, né
814500	816500	Que subdivis células mesmo
816500	818500	Que vão componer organização completa
818500	820500	Eu sempre assisti o aprendiz
820500	822500	Eu nunca tinha visto esse termo
824500	826500	Não aprendi no organizar evento
826500	828500	Eu não aprendi no organização
830500	832500	Quantos grupos de trabalho devem ter
832500	834500	Pra subdividir bem as tarefas assim
834500	836500	E quais seriam
836500	838500	As tarefas básicas, né
838500	840500	E quais seriam esses grupos
840500	842500	Eu vou falando então, você vai contando
842500	844500	Quantos grupos de trabalho
844500	846500	Mas, basicamente pra gente
846500	848500	Dividir bem as tarefas
848500	850500	Claro que quando tem necessidade
850500	852500	Quando você tem a equipe menor
852500	854500	Dá pra, talvez, agregar
854500	856500	Eu gosto de trabalhar da seguinte forma
856500	858500	Um grupo de trabalho de infraestrutura
858500	860500	Que é o grupo que vai cuidar da infraestrutura
860500	862500	Da evento
862500	864500	Mas, tentando ser um pouco mais específico
864500	866500	O grupo de infraestrutura geralmente
866500	868500	Ele fica responsável pela sinalização
868500	870500	Pela logística que vai acontecer
870500	872500	No dia do evento
872500	874500	Não tem o grupo que geralmente
874500	876500	No decorrer da organização do evento
876500	878500	Tem muito pouco trabalho
878500	880500	Mas que no dia do evento
880500	882500	É o grupo que mais trabalha
882500	884500	Sem pré-evento
884500	886500	Basicamente, entrar em contato com o restaurante
886500	888500	Pra ver um restaurante próximo
888500	890500	Que possa receber
890500	892500	Então cuidar da segação de infraestrutura mesmo
892500	894500	Saber se o local onde vai receber o evento
894500	896500	Se tem essa capacidade, né
896500	898500	De receber anchonete
898500	900500	Se tem capacidade de receber o quantidade
900500	902500	De participantes oficientes, restaurante
902500	904500	Entrar em contato com o hotel
904500	906500	Talvez transporte
906500	908500	Se for necessário
908500	910500	O outro grupo de trabalho
910500	912500	Avaliação, né
912500	914500	E também, claro, de entrar em contato
914500	916500	Com o palestrante
916500	918500	Inicialmente, também não tem tanto serviço
918500	920500	Temário, mas a partir do momento que se abre
920500	922500	A chamada de trabalho já começa a trabalhar
922500	924500	Bastante, eu diria que
924500	926500	Junto do grupo de trabalho da organização
926500	928500	Mesmo do grupo de trabalho geral
928500	930500	É um dos que tem mais trabalho
930500	932500	Mesmo um grupo de temário
932500	934500	Coordenador de temário
934500	936500	Talvez até os colaboradores
936500	938500	Tem que entrar bastante em contato com os palestrantes
938500	940500	Por exemplo, nós tivemos quase 50 palestrantes
940500	942500	Por FGSL agora provavelmente
942500	944500	Teremos retorno de 50, 60 palestrantes
944500	946500	Então é meio bombando o tempo inteiro
946500	948500	Na caixa de mensagens do temário
948500	950500	E uma grade pra montar
950500	952500	A palestra pra avaliar
952500	954500	Melhorias pra sugerir pros palestrantes
954500	956500	Tem bastante serviço também
958500	960500	Um outro grupo de trabalho
960500	962500	Seria o de divulgação
962500	964500	Que talvez, dependendo
964500	966500	Da quantidade de pessoas, poderia até ficar junto
966500	968500	Com o grupo de patrocínio
968500	970500	Porque o de divulgação
970500	972500	Vira que é um trabalho um pouco mais
972500	974500	Funcional, né?
974500	976500	Se você é um pouco mais profissional
976500	978500	Não mais flexível, digamos, melhor assim
978500	980500	Se você não tem tempo pra trabalhar durante o dia
980500	982500	Você pode trabalhar durante a noite
982500	984500	Você pode fazer divulgação online
984500	986500	Se você precisa de algum lugar e divulgar
986500	988500	É uma coisa mais flexível também
988500	990500	E o patrocínio, que é
990500	992500	Justamente você entrar em contato
992500	994500	Com os patrocinadores
994500	996500	Eles teriam interesse de adquirir
996500	998500	E, claro, também receber dos patrocinadores
998500	1000500	O pessoal desse negócio de cotas
1000500	1002500	Esse é um padrão
1002500	1004500	Porque eu sempre vejo cotas gold, silver
1004500	1006500	É...
1008500	1010500	Não, as cotas
1010500	1012500	É bem a critério de cada evento
1012500	1014500	Mesmo, né? Que a gente organiza
1014500	1016500	Aqui em Goiás, eu acho que
1016500	1018500	Prisamente, pros eventos software livre
1018500	1020500	A gente já acostumou que todo evento
1020500	1022500	Tem sempre cotas ouro, prata e bronze
1022500	1024500	Mais do que isso pra colocar lá um diamante
1024500	1026500	Um latão da vida, né?
1026500	1028500	Mas essas três cotas eu acho que estão suficientes
1028500	1030500	A gente estabelece o valor das cotas
1030500	1032500	Baseado nas necessidades financeiras
1032500	1034500	Do evento, então, antes de
1034500	1036500	Lançar uma chamada de patrocínio
1036500	1038500	A gente faz todo um levantamento dos gastos
1038500	1040500	Do evento, né? O que a gente acha que vai ser
1040500	1042500	Necessário adquirir
1042500	1044500	O que vai ser necessário locar e tal
1044500	1046500	E, baseado naquilo ali, a gente pra, por exemplo
1046500	1048500	Esse evento vai ser necessário 5 mil reais
1048500	1050500	Então, pra esse 5 mil, a gente pode dividir
1050500	1052500	Tantas cotas ouro, tantas prata e tantas bronze
1052500	1054500	E aí, estupula os valores pra cada cota, né?
1054500	1056500	E a diferenciação das cotas
1056500	1058500	Nessa ouro, prata e bronze
1058500	1060500	É que quem tem a ouro pode tudo, né?
1060500	1062500	O patrocinador geralmente tem direito
1062500	1064500	A ministra palestra no evento
1064500	1066500	Ele pode distribuir material à vontade
1066500	1068500	Ele pode colocar banner no auditório
1068500	1070500	E daí, conforme vai diminuindo
1070500	1072500	Os metais aí, né? Vai, vai
1072500	1074500	Tirando as prioridades
1074500	1076500	A prata já não tem direito de colocar banner
1076500	1078500	No auditório
1078500	1080500	Não tem direito a julgar, mas não tem direito
1080500	1082500	A palestra no dia, então
1082500	1084500	Esses critérios, assim, que a gente também pode mudar
1084500	1086500	Pra cada evento
1086500	1088500	E sobre os kiosks que ficam dentro do evento
1088500	1090500	Também entrando na parte de cotas
1090500	1092500	É uma negociação diferente
1092500	1094500	Os kiosks de patrocinadores
1094500	1096500	Eles estão, pelo menos, dos eventos que eu já organizei
1096500	1098500	Eu sempre estabeleço como parte da cota
1098500	1100500	Quem adquire a cota ouro tem direito
1100500	1102500	A montar o stand dele lá, né?
1102500	1104500	No caso da FGSL, a gente vai ter
1104500	1106500	A participação da Linux Magazine
1106500	1108500	Que deve vir colocar um kiosk lá
1108500	1110500	Não é patrocinadora, mas já entra como
1110500	1112500	Um apoio, em vez de um colaborador
1116500	1118500	E os demais grupos de trabalho que a gente tem
1118500	1120500	A gente tem um grupo de
1120500	1122500	Trabalho de Secretaria
1122500	1124500	Que por não demandar tanto serviço
1124500	1126500	Geralmente acaba ficando junto
1126500	1128500	Com um grupo de infraestrutura também
1128500	1130500	Que é quem deveria cuidar do dinheiro
1130500	1132500	E fazer os serviços de usuaria
1132500	1134500	Correr atrás de saber o preço das coisas
1134500	1136500	E comprar as
1136500	1138500	As coisas necessárias
1138500	1140500	Ou colocar amizas, as questões
1140500	1142500	A gente tem um grupo também de desenvolvimento
1142500	1144500	Que é as pessoas responsáveis
1144500	1146500	Por cuidar do site
1146500	1148500	Talvez precisa de criar um cadastro
1148500	1150500	Para a inscrição das pessoas no evento
1150500	1152500	De emitir certificado
1152500	1154500	Fico com responsabilidade do UGT de desenvolvimento
1156500	1158500	A gente tem também o UGT
1158500	1160500	De caravanas, né?
1160500	1162500	Que é uma pessoa que é responsável só por entrar em contato
1162500	1164500	E mandar e-mail para as
1164500	1166500	Universidades e as cidades mais
1166500	1168500	Interiors para poder trazer em caravanas
1168500	1170500	E depois também passar
1170500	1172500	Para essas caravanas, quais as regras
1172500	1174500	Para participar do evento e evitar tumulto
1174500	1176500	No dia, como confirmasse a descrição
1176500	1178500	Essas coisas
1182500	1184500	E agora no FGSL também
1184500	1186500	A gente resolveu criar um novo UGT
1186500	1188500	Como já não fosse bastante
1188500	1190500	Que é o GT de inscrições
1190500	1192500	E até o dia do evento também não trabalha praticamente nada
1192500	1194500	Mas no dia
1194500	1196500	É extremamente crítico a cresção das inscrições
1196500	1198500	Então a gente percebeu muito isso aqui nos eventos
1198500	1200500	Torter Livre em Goiás, que chegava no dia
1200500	1202500	Forma aquela fila imensa lá
1202500	1204500	Com questão de talvez meia hora
1204500	1206500	40 minutos, mas que vira tumulto
1206500	1208500	Tá tentando planejar antes para
1208500	1210500	Tentar evitar mais isso daí
1210500	1212500	Colocar mais pessoas para trabalhar e um serviço
1212500	1214500	Jamais planejado para não deixar aquela coisa
1214500	1216500	Para de última hora as inscrições
1216500	1218500	Basicamente os grupos de trabalho que a gente tem
1218500	1220500	Em separados são esses
1220500	1222500	E além disso entra a coordenação geral
1222500	1224500	Geralmente acompanhada de uma vez
1224500	1226500	Coordenação para caso necessário
1226500	1228500	Representar um informador geral
1244500	1246500	E um evento no post do FGSL
1246500	1248500	De 1.800 pessoas
1248500	1250500	Quantas pessoas precisaram para organizar o evento
1250500	1252500	A nossa equipe de trabalho foi composta
1252500	1254500	Por 7 coordenadores de GT
1254500	1256500	A coordenação geral
1256500	1258500	E mais a vice-coordenação
1258500	1260500	Então basicamente os coordenadores
1260500	1262500	Que encabeçaram o mesmo evento foram 9 pessoas
1262500	1264500	Se a gente for contar os colaboradores
1264500	1266500	Que cada grupo de trabalho tinha
1266500	1268500	Eu acredito que deve ter chegado em torno de umas 25
1268500	1270500	30 pessoas organizando todo o avião
1270500	1272500	O que tipo de restrição a gente tem
1272500	1274500	Para organizar um evento na comunidade
1274500	1276500	Sim, para a gente organizar um evento
1276500	1278500	Em uma comunidade independente do tipo
1278500	1280500	Da comunidade
1280500	1282500	Quando você representa uma comunidade
1282500	1284500	Você está falando em prol da comunidade
1284500	1286500	Não é a sua opinião que tem que passar
1286500	1288500	Você não tem que organizar um evento
1288500	1290500	De acordo com o que você pensa
1290500	1292500	Então isso é muito complicado
1292500	1294500	Porque talvez você tenha uma visão geral
1294500	1296500	Do que você acha que a comunidade pensa
1296500	1298500	E quando você toma uma determinada atitude
1298500	1300500	Os membros lá que talvez são meio do contra
1300500	1302500	Resolve dizer que não está bom
1302500	1304500	Daquele jeito, quer fazer de outra forma
1304500	1306500	E daí você tem que ser diplomático
1306500	1308500	Você tem que suportar
1308500	1310500	Talvez as críticas indevidas de algumas pessoas
1310500	1312500	E ponderar muito bem as coisas
1312500	1314500	Às vezes se é pertinente
1314500	1316500	Se realmente é relevante
1316500	1318500	Talvez até colocar aquilo em votação
1318500	1320500	Na comunidade, ver se o que o pessoal acha
1320500	1322500	Qual que é a opinião de maioria
1322500	1324500	Então eu acho que uma das coisas mais
1324500	1326500	Difície de se organizar um evento
1326500	1328500	Representando uma comunidade
1328500	1330500	É isso, que você tem que tomar cuidado
1330500	1332500	Para ser imparcial
1332500	1334500	Para não tomar lado de nenhuma
1334500	1336500	Em outra comunidade
1336500	1338500	Então tem que tomar cuidado
1338500	1340500	Para não tomar um lado
1340500	1342500	E também para poder tentar atender
1342500	1344500	A maior quantidade de pessoas possível
1344500	1346500	Que vem ali dando sugestões
1346500	1348500	Esse negócio seria mais
1348500	1350500	A parte de gerenciar pessoas
1350500	1352500	E esse conflito de interesses
1352500	1354500	Acho que interessante é que nem igreja
1354500	1356500	A gente precisa fazer um respeito de comunidade
1356500	1358500	Porque a pessoa não pode
1358500	1360500	Eu não vou na igreja porque lá tem um pé da mãe
1360500	1362500	Todo lugar que a gente vai
1362500	1364500	Vai ter pessoas
1364500	1366500	Então a gente não pode julgar
1366500	1368500	É complicado falar isso
1368500	1370500	Mas não pode se julgar uma ideologia
1370500	1372500	Pelos membros
1372500	1374500	Que os membros sempre vão ser pessoas
1374500	1376500	E as pessoas que corram por fácil
1376500	1378500	Não dá para exigir sempre que as pessoas
1378500	1380500	Sejam de acordo com a ideologia
1380500	1382500	Eu acho que você está certo
1382500	1384500	Quando você entra em algum lugar
1384500	1386500	E resolve tomar frente
1386500	1388500	De organizar algumas coisas
1388500	1390500	Talvez você não conheça o histórico
1390500	1392500	Daquela comunidade
1392500	1394500	E aí quando você começa a organizar
1394500	1396500	Talvez já tem um ano, dois anos que você está à frente
1396500	1398500	Tem pessoas que você nunca viu movê uma palha
1398500	1400500	Para ajudar em nada, que talvez criticou demais
1400500	1402500	Mas ela tem um histórico
1402500	1404500	Que talvez cinco, dez anos atrás ajudou alguma coisa
1404500	1406500	E aí aquela pessoa acha que ela tem razão
1406500	1408500	De criticar por resta da vida
1408500	1410500	Porque ela já fez alguma coisa
1410500	1412500	Que ela deve ser considerado
1412500	1414500	Claro, tem que ter respeito a esse histórico
1414500	1416500	Só que você tem que fazer isso também baseado
1416500	1418500	No tratamento de igual para igual
1418500	1420500	Então é normal nas comunidades você encontrar
1420500	1422500	Pessoas que eu já ajudei por dez anos
1422500	1424500	Hoje não faço mais nada
1424500	1426500	Mas eu já ajudei por dez anos
1426500	1428500	Então eu quero que me respeite
1428500	1430500	Eu sou o máximo em quem me desobedecer
1430500	1432500	Vai levar a palha
1432500	1434500	Eu acho que isso acontece em qualquer tipo de comunidade
1434500	1436500	Eu já preenzei isso mais de uma vez
1436500	1438500	Não só nas comunidades
1438500	1440500	A gente tem a ASL e a PSL
1440500	1442500	Esse é um grupo nacional
1442500	1444500	Ele tem as suas divisões
1444500	1446500	As regionais para cada estado
1446500	1448500	Dependendo do tamanho do estado, cada cidade
1448500	1450500	Qual que seria a diferença
1450500	1452500	Da ASL e PSL?
1452500	1454500	É, só para deixar claro
1454500	1456500	A ASL é a Associação de Software Livre
1456500	1458500	E o PSL é o Projeto de Software Livre
1458500	1460500	Ambos nós temos instâncias
1460500	1462500	Góianas, PSL eu sei que existe
1462500	1464500	Em um grupo nacional
1464500	1466500	É, só para deixar claro
1466500	1468500	Góianas, PSL eu sei que existe
1468500	1470500	Em vários estados do Brasil
1470500	1472500	É, PSL até onde eu sei
1472500	1474500	Tem a ASL que é chamada
1474500	1476500	Simplesmente A Associação de Software Livre
1476500	1478500	Que é a do Rio Grande do Sul
1478500	1480500	E a ASL GO, que é a nossa
1480500	1482500	O Projeto de Software Livre
1482500	1484500	Então, o PSL no caso
1484500	1486500	É uma forma de juntar
1486500	1488500	A vontade de várias organizações
1488500	1490500	De software livre
1490500	1492500	Por exemplo, em Goiás a gente tem
1492500	1494500	Gol Java, Gol PHP, Ubuntu Goiás
1494500	1496500	É uma causa de software livre
1496500	1498500	Mas que estão de forma separada
1498500	1500500	Então, o PSL é como se fosse um lugar
1500500	1502500	Para reunir todas as pessoas
1502500	1504500	E lutar em prol do Projeto de Software Livre
1504500	1506500	Para aquele local
1506500	1508500	Então, o PSL GO é um lugar
