start	end	text
192800	207280	Não, nessa extensão eu já finalizei. Ela poderia ter algumas melhorias, mas eu deixei de lado um pouco e comecei outra extensão que é pra converter os desenhos do Inkscape que usam SVG pra canvas no HTML5.
207280	211120	Nossa, isso aí é bastante interessante, hein? Deve estar dando trabalhão, hein?
211120	212320	Dá lá, dá um trabalhão.
212320	215600	E esse é legal porque peguei uma ajuda do pessoal da USP.
215600	222880	Eu tenho um amigo meu lá na USP, Paulo Meirelles, que inclusive foi um dos caras que começaram os eventos aqui no Natal.
222880	231440	E aí ele pegou um pessoal lá da USP de graduação, se não me engano, e formou uma força-tarefa pra colaborar com esse projeto da extensão, de conversão.
231440	236080	E aí os caras fizeram várias alterações de acordo com a minha orientação.
236080	241920	Eles já conseguiram implementar várias coisas que eu tinha em planos, só que eu ainda não tinha tempo pra programar.
245600	248960	É louco! Meu prazer é abarroco!
261360	262880	Qual foi a faculdade que você fez?
262880	268560	Eu comecei na UFRN e desisti, aí foi pro surfete, na época era o surfete.
268560	270160	Hoje aí ia a FRN.
270160	271280	Eu desisti desse também.
271280	272160	Qual curso que é?
272160	273760	Era a ciência da computação.
273760	274400	Ah, legal.
274400	279120	Desisti desse e fui pra uma particular e me informei lá. Pronto, tô tranquilíssimo.
279120	285600	É, mas voltando ao projeto, esse projeto ele ainda tá em fase de desenvolvimento, certo?
285600	286160	Sim.
286160	289440	Tem como baixar pra testar ou não?
289440	292160	Sim, todos esses projetos mesmos estão no GitHub.
292160	297920	Só pra gente não passar, eu também fiz ciência da computação e eu vou receber o difloma quase quatro anos depois, né?
299600	302800	Eu demorei apenas dois anos pra apresentar meu TCC.
302800	311280	Quando eu entrei nessa terceira faculdade na última tentativa, eu já tava dizendo a mim mesmo não, essa é a última chance, agora ou nunca?
311280	316320	Porque eu comecei o curso em 2003 e vim me formar ano passado, em 2011.
316320	320240	Então foram oito anos de tentativa aí, de muita paciência também.
320240	321040	Quase uma década.
321040	329440	Nessa última, eu fiz tudo dentro do prazo, tentei atrasar o mínimo possível pra ficar o menos tempo possível lá dentro, porque eu já tava de saco cheio.
329440	333920	Então não demorei tanto apresentar o TCC, como você já fiz tudo na hora mesmo.
333920	337520	Você sempre trabalhou com design e depois foi pra programação ou já mistiu?
337520	346400	Como eu comecei bem antes de entrar na faculdade, eu já brincava com Coraldral, eu tinha começado já bem cedo nisso com desenho e fazendo quadrinhos na época.
346400	351040	No podcast o pessoal do Castalho, eu vi você fez uns desenhos, né?
351040	355280	A mão, você também já tem um amor pela arte desde pequeno, né?
355280	357920	Essa coisa de criar histórias e tal.
357920	366560	É, naturalmente eu enveredei pela carreira artística, só que como na época também, eu tanto gostava de fazer desenhos e quadrinhos,
366560	372480	como eu também gostava de jogos e ficar brincando com o computador, decidi entrar em ciência da computação.
372480	375680	Então o caminho mais natural seria de webdesign.
375680	376320	Exatamente.
376320	383840	Aí passei alguns, vários, alguns anos estudando e trabalhando com web, webdesign, e também fui enchendo o saco disso.
383920	390960	Hoje eu evolui, eu digivolui para o web developer e eu estou tentando fazer uma evolução forçada para a ciência de mim.
390960	399200	Para mudar um pouco de ação de novo, parece que você não está publicando as suas tirinhas ultimamente, o que está acontecendo?
399200	409040	Eu parei por causa do TCC e depois que eu me formei, eu decidi dar uma parada para reformular toda a ideia do blog.
409040	413920	Na verdade, não é mais blog, vai ser um site, deixou de ser um blog e faz muito tempo.
413920	416560	Antes eu era Nerd, só agora é o Hectone.
416560	421600	Quando eu coloquei esse site novo no ar, foi meio que um aborto, entendeu?
421600	431360	Não foram todas as ideias que eu tinha planejado colocar no ar, então foi só a mudança de endereço e algumas coisas, mas ainda estou trabalhando nessa reforma.
431360	434320	Eu também desenhava quadrinhos, acho que eu nunca revelei isso, né?
434320	442720	Não, então com exclusividade para o meu próprio TCC, eu desenhava quadrinhos e era quadrinho de Western e eu tinha um leitor.
442720	445040	Ah, você já me disse, já uma vez.
445040	446560	O nome dele é Wagle.
446560	448480	Meus leitores eram minha família.
448480	449920	Conta como é que foi isso para a gente?
449920	453840	É porque tem um background antes de começar a mexer com informática, né?
453840	454960	Sim, sim.
454960	462720	Lá em casa tinha uma pilha de quadrinhos da Disney, então eu ficava olhando antes de aprender a ler, folhando na verdade.
462800	464720	E aí, quando eu aprendi a ler, cara...
464720	468880	Tem que ser palavras exclusivas, vocês já ouviram no outro podcast, já.
468880	472000	Redcat de apoiamentos exclusivos?
472000	474000	Mas eu falei que ela é verdade.
474000	476000	Agora você pode romanciar essa parte, então.
493680	504160	Então apareceu uma deusa de cabelos compridos, segurando uma espada, e falou para mim, faça quadrinhos, você não precisa arrepender.
504160	507600	Então, ela me falou para começar a fazer meus próprios quadrinhos.
507600	514560	Ela falou que no começo eu deveria copiar as ideias dos quadrinhos que eu lia, e depois eu tive essas minhas próprias ideias.
514560	516240	E foi exatamente o que aconteceu.
516240	527200	E aí, quando eu descobri o mundo maravilhoso dos jogos de computadores, eu deixei de fazer quadrinhos e só voltei a fazer agora com o Nerdsum, em 2006.
527200	534720	Esse tempo todo lá que eu, da minha adolescência, o final da infância, eu deixei de fazer quadrinhos e ficava só jogando no computador.
534720	537200	E daí foi despertar interesse pela computação.
537200	550320	Que na verdade é uma ilusão, né? O cara entra na faculdade de ciência da computação achando que vai fazer jogos e tal, mas o cara passa uns três semestres só fazendo cálculo e contas de física, mecânica clássica e tudo mais.
550320	561840	E esse ondes perde isso, né? Dizem que o jogo é bom para desenvolver questão de percepção e tal, mas em excesso é bastante canseiro, igual você perdeu muito o tempo da sua vida jogando, certo?
561840	562560	Não.
562560	564560	Eu tinha que perder tempo também, né?
564560	566960	Não, eu não diria que foi uma perda de tempo.
566960	574320	Depende, como alguns momentos eu exagerava, tipo, passava 10 horas jogando direto, aí realmente é uma perda de tempo, mas...
574320	581120	Não, isso era um teste de resistência, Rafael, não pode pensar como perda de tempo, quantas vezes no trabalho você teve que ficar mais de 8 horas?
581120	582080	Ah, várias.
582080	584960	Olha aí, viu? Se não fosse o background do cara com os jogos.
584960	588800	Mas a vantagem disso é que eu aprendi inglês, cara.
588800	590320	É, eu ia falar isso agora.
590320	592880	Então essa parte da entrevista de respeito é todo inglês, tá?
592880	595280	Não, não, não. Leia uma coisa a falar e outra.
595280	599920	É engraçado isso, cara. Eu recebia muitas críticas assim, por causa que meu... Eu tenho um irmão pequeno.
599920	604080	Assim que ele veio morar comigo aqui em Goiânia, eu comprei Diablo 2 para eles, né?
604080	605680	A desculpa era que era para ele, viu?
605680	613200	E, cara, ele jogava pra caramba, eu recebia muita crítica assim, ah, mas eles não faz nada, eu podia ensinar ele programar, não sei o quê e tal.
613200	615760	O inglês que ele aprendeu também foi bem prático, sabe?
615760	621280	Eu acho que se ele fosse para uma escola, dificilmente ele iria desistir ali na primeira semana.
621280	626160	E ele tem uma produção inglês até interessante, só basicamente julgando.
626160	629760	Ele jogava o batonete e a maioria da galera que entrava lá era americano.
629760	633760	Então acho que dá pra se tirar coisas boas dessa fase da vida, né?
633760	638400	Depois que eu aprendi os jogos e conto aí praticando na informática, né?
638400	644240	Eu prefiro tutoriais em inglês, livros em inglês, porque algumas tradições em português são péssimas.
644240	649680	Então eu inventei de fazer um curso de inglês, achando que ia ganhar alguma coisa, mas não.
649680	657120	Isso sim, pra mim, foi uma perda de tempo, cara, porque eu não melhorei nada lá, então eu já tava numa onda de ser autodidata, né?
657120	665920	Pô, eu posso aprender tudo sozinho, então foi mais um motivo pra eu ter saído do lado do curso, prometido a mim que nunca ia fazer outro curso de inglês na vida.
665920	667200	Tu é autodidata em que mais?
667200	670800	Em várias coisas da computação, por exemplo.
670800	675120	Paiton aprendi sozinho, JavaScript aprendi sozinho, praticamente, também.
675120	680720	Flash, quase tudo aprendi sozinho, ó. Tirando as coisas de faculdade, né? As coisas teóricas de faculdade.
680720	681600	HTML?
681600	686720	Ah, HTML, não, isso já foi num curso de web que eu fiz paralelo com a faculdade.
686720	688880	CSS, entre outras coisas.
688880	698320	Todas as outras tecnologias que eu trabalho atualmente, como por exemplo, Python, PHP, JavaScript e avançado, eu fui estudando e praticando até trabalho também, né?
698320	702960	Porque a maioria das coisas que a gente aprende é no trabalho, fazendo, colocando a mão na massa.
702960	704880	É o tru do autodidata.
704880	709040	Você nunca vai tocar tru total, porque só quem toca bem é autodidato.
709040	712160	Então se conforme que nunca você vai chegar nem perto do que eu toco, tá?
713120	716320	Hum...
728320	733120	Além de levar um tiro, tem que aguentar um solo lixo e amador desse, hein?
733120	734320	Nossa, ame!
734320	735840	É...
735840	737360	Não é mole, não.
737360	740960	Tanto rapaz aí, esbanjando saúde,
741040	745040	trocando uma noite de amor pra noite de Playstation,
745040	747120	rodízio com os amigos,
747120	751440	e a mulherada aí, largada em segundo plano,
751440	753440	pensando na racinha desunida,
753440	755440	vumbas em fúria.
760480	764560	Mas eu brinco assim, mas eu acho interessante também aprender com alguém ensinando.
764560	768320	Eu pensava isso também, só que hoje em dia eu já não tenho mais paciência pra isso,
768320	772160	por isso não me vejo novamente entrando na sala de aula,
772160	775680	a não ser pra tirar carteira de habilitação, né?
775680	779040	Tirando isso aí, eu não me vejo voltando à sala de aula mais, não.
779040	783280	Porque, pô, praticamente dá pra estudar tudo em casa mesmo, então.
783280	786160	Eu não tenho paciência pra seguir aquele ritmo lento,
786160	788960	não é que todas as aulas seguem, né?
788960	792400	Pra poder reduzir por baixo o nível da galera.
792400	795840	Cada um estuda no nível que for adequado à sua necessidade,
795840	797840	é como o cara consegue estudar.
797840	799520	Então tem esse lance também.
799520	803200	Mas aí tu acha que seria, caso que tu, sei lá, perdeu a paciência,
803200	807200	tu acha que deveria, a galera que ministra esse tipo de curso deveria se reinventar?
807200	808800	Eu acho que um pouco dos dois.
808800	813840	Depois de 8 anos de faculdade, cara, você acha que eu tenho paciência pra sentar na sala
813840	815360	e ficar ouvindo o cara falando,
815360	817840	também pela questão do cara que tá dando a aula,
817840	821520	ao invés de ser aquele velho modelo, o cara falando e o pessoal escutando,
821520	824320	eu acho que tem que ser uma participação total do pessoal.
824320	829360	E exercícios, um cara tem que chegar lá pra resolver problemas, né?
829360	831920	Simulando uma empresa, né?
831920	834400	Você tá lá trabalhando e tem que resolver um problema.
834400	839360	Então eu acho que esse tipo de modelo é o mais adequado pra uma sala de aula, né?
839360	840640	Você resolver problemas.
840640	844160	Eu fiz curso técnico antes de entrar na faculdade,
844160	846400	e seis meses depois eu já inicia a faculdade.
846400	849440	E quando a faculdade acabou eu fiquei meio sem chão, sabe?
849440	851680	E agora não tem nada pra estudar e tal.
851760	854480	Eu tirei minha sentificação lina, que são nas férias da minha faculdade.
854480	855600	Fiz uma cursão e tal.
855600	857360	Eu era o aluno mais chato do mundo, sabe?
857360	860160	Não chato de ficar cobrando essas paradas e tal.
860160	863200	Mas chato no sentido de estar sempre querendo fazer uma adenda,
863200	864720	participar da aula e tal.
864720	867120	Porque eu vejo assim, tem muita gente que...
867120	868560	Ah, isso daí eu já sei.
868560	870560	E quando ia ter uma aula lá, né?
870560	872640	O cara não dava muita atenção na aula e sei lá.
872640	875920	E quando assim, quando era uma coisa que eu já sabia, já tinha uma introdução,
875920	877760	era pra mim era a melhor aula do mundo, sabe?
877760	881200	Porque eu ficava toda hora fazendo uma adenda e indo sei o quê e tal.
881200	885040	Querendo contribuir, eu acho que esse tipo de aula com bastante interatividade,
885040	886480	pra mim é uma experiência legal, né?
886480	888800	Aí você era o aluno chato da torna, né?
888800	890400	É, eu era chato pra caralho também.
890400	895040	Que quando tá faltando um minuto pra acabar a aula, você vai,
895040	898800	faz uma pergunta que o professor responde durante cinco minutos
898800	900960	e todo mundo olha pra você com cara de raiva.
900960	903360	É, geralmente quando acabava a aula, a galera saía,
903360	905360	ficava tocando ideia com o professor.
912000	918160	Onde muita boca bonita,
918160	923120	canta na língua Tupi, cante aqui, cante agora, cante lá, que eu canto aqui,
923120	927600	Piauiti Terezina, Pannaiva, Floriano, Piripiri, Piracuruca, canto maior,
927600	935920	Autos Esperantina, Praia do Copeiro, Pela do Sao e Atalá.
935920	938560	Você publicou as suas tirinhas na língua do magazine,
938560	944160	você é bem ativo na parte de códigos e softwares no software livre,
944160	950000	você já publicou algum artigo sobre Linux, anuncia as tirinhas na revista?
950000	955520	Não, eu cheguei a fazer alguns trabalhos lá com eles na tradução de artigos e
955520	960400	desenvolvimento de software de sistemas internos na língua do magazine.
960400	963200	Foi um breve tempo que eu trabalhei com eles,
963200	967600	o lance de as tirinhas ainda está rolando lá, algumas tirinhas ainda estão sendo publicadas lá,
967600	973360	eu acho que como já vai fazer um ano que eu não atualizo o site, não faço mais nada,
973360	976400	então acho que eles vão ficar sem tirinhas pra publicar.
976400	983360	Tá aí a indicação aí pra mim, com eles que te chamaram pra publicar lá?
983360	985520	É, convidaram.
985520	991280	Foi nepotismo porque tava trabalhando lá dentro.
991280	997120	Foi antes, antes de eu trabalhar lá, eu trabalhava distância na verdade, nunca sai daqui.
997120	1000480	Você já viu a publicar em alguma que não seja a mídia digital?
1000480	1008640	Não de revistas, coisas perigoticas não, mas em jornais, notícias soltas já saiu várias vezes,
1008640	1013840	só que eu não lembro, eu não fico guardando, então não dá pra eu citar aqui todas.
1013840	1018640	Aqui eu lembro, saiu lá no jornal Zero Hora, seu nome é Jani, que é no lado Porto Alegre,
1018640	1023440	na época que eu fui no Fizzle, acho que foi o Fizzle 10, saiu uma tirinha lá minha,
1023760	1030800	também depois da Campos Part, em 2009, eu fui lá, dei um admitido e tirou uma foto com Tim Berners-Lee,
1030800	1037040	e aí os caras fizeram uma matéria, pessoal daqui de Natal mesmo, teve uma matéria sobre
1037040	1042800	o Campos Part me entrevistando e acho que não lembro exatamente, eu acho que não colocaram
1042800	1048640	a tirinha não, mas colocaram uma foto lá também, de impresso mesmo, a Linux Magazine.
1048640	1051200	Ah é, Linux Magazine, é impresso, é só...
1051200	1055600	Eu te mostrei a tirinha dela, você não lembra não?
1055600	1058960	É verdade, com a Alemão ele publica na Espírito Livre, né?
1058960	1060960	Eu já saí na Espírito Livre também.
1060960	1063120	Você estuviu, a gente entrevistou o Moza Esticoto?
1063120	1065440	Sim, eu estuvi, eu vi na lista lá.
1065440	1069440	É porque ele falou exatamente desse começo dos quadrinhos lá.
1069440	1074000	Ele é quadrimista, ele usa software livre, e se não me engano, ele mora aqui no Natal também.
1074000	1076480	Não, ele mora em Minas Gerais.
1076480	1079120	Você falou que quer virar CISA de Min, né?
1079120	1086000	Você está cansado de ser programador 24x7, quer mexer mais com a área de CISA de Min?
1086000	1093920	Eu não sei no que vocês trabalham, mas se vocês trabalham com frameworks, web, e têm
1093920	1099760	de resolver problemas de compatibilidade ali dos navegadores, então vocês sabem como
1099760	1104960	é doloreio fazer esse tipo de trabalho, porque você tem vários frameworks na internet,
1104960	1109600	que você pode baixar, usar, só que todos os trabalhos que você vai fazer, cara, você
1109600	1115440	tem que ir atrás, fuçar o framework, porque ele não oferece todas as coisas que você
1115440	1116440	precisa.
1116440	1121280	Noventa por cento dos casos, você tem que criar coisas novas em cima desse framework,
1121280	1126320	então este trabalho é chato, são, como eu falei certa vez, são falsas promessas, né,
1126320	1127320	desses frameworks.
1127320	1131520	E tem também a questão, como eu falei, dos navegadores, e isso enche o saco.
1131520	1136160	São também falsas promessas, você todo dia acompanha as notícias de desenvolvedores
1136160	1142600	web e atualizações de navegadores, todo dia tem alguma coisa, algum feature novo, bonitinha,
1142600	1149800	de HTML5, do CSS3, próxima versão do JavaScript, que vai ter classes embutido, lá por padrão,
1149800	1154960	e não sei mais o que, só que eu já escuto essas promessas, cara, desde 2004, foi quando
1154960	1160240	eu comecei a trabalhar com web, e até hoje, muita pouca coisa mudou, então isso acabou
1160240	1166360	frustrando, e isso pelo menos está me frustrando, e talvez eu saia disso futuramente, é por
1166360	1170880	enquanto não dá pra sair, talvez lá na frente eu ter essa mais unível na computação e
1170880	1173280	possa trabalhar com ainda conservadores e...
1173280	1174280	Pé com curtir o formato?
1174280	1175280	Não, esse aí não.
1175280	1179160	E seja de mim, programação baixa o nível, não sei.
1179160	1182560	E nesse negócio de desenvolvimento pra web, existe dois mundos, né, existe o internet
1182560	1184240	Xplore e o resto do mundo.
1184240	1187280	Pois é, eu ainda tenho problemas com internet Xplore R9.
1187280	1193600	Hoje eu tô trabalhando com o framework web, JavaScript, é o Xt, é Xt, dá pra ver falar?
1193600	1199920	Já, é, por enquanto eu tô trabalhando com o Zend framework, PHP, e é ele que tá me
1199920	1205520	dando essas vontades de largar essa área, vez eu vou ter o brinco com o Django, o Python,
1205520	1210440	quando eu troco do Zend pro Django, é quando aparece a Deusa lá de cabelos longos, e só
1210440	1215440	pra uma brisa fresca no meu rostro, é exatamente essa sensação quando você sai do Zend pra
1215440	1220040	ir pro Django, porque é outro mundo, o Django é bem mais fácil de fazer as coisas, só
1220040	1223120	que ainda assim eu tenho problemas, como todos os outros frameworks.
1223120	1224960	Tudo começou com Rails, né, cara?
1224960	1230280	É, o Rails eu cheguei a testar uma vez, mas não estudei, então também o Rubb eu cheguei
1230280	1233440	a estudar uma vez e parei, então já esqueci quase tudo.
1233440	1238120	Falando assim, no sentido de inspiração da forma de trabalhar, né, metaprogramação,
1238120	1239120	que isso?
1239120	1240120	Keep it simple, estúpido.
1240120	1243760	Don't repeat yourself, em um monte desses termos em inglês maneiro.
1243760	1249840	Já trabalhei com três frameworks PHP, o Zend agora, antes foi o Cake, e antes do Cake
1249840	1250840	o Code Igniter.
1250840	1255680	O Code Igniter é o que me parece o melhor até hoje, só que infelizmente eu não pude
1255680	1260040	me aprofundar tanto nele, eu cheguei a fazer algumas coisas, mas pelo que eu vi comparando
1260040	1263720	os três, o Code Igniter é o mais fácil de você trabalhar, né, a documentação dele
1263720	1265320	inclusive é melhor que existe.
1265320	1267720	E o pior é o Cake, que é o Cake é um terror.
1267720	1270520	Me desculpe quem usa o Cake, mas o Cake é uma droga.
1270520	1275480	Eu cheguei a fazer um sistema interno no Cake, e o negócio é tão ruim de manter,
1275480	1279840	de fazer, que convenci o meu chefe a converter todo o código pra Zend.
1279840	1283600	É, hoje lá na empresa a gente tá passando com um processo parecido, né, mas antes
1283600	1290280	a gente desenvolvia tudo usando basicamente de jQuery e PHP todo escrito daquele jeito.
1290280	1296240	O processo atualmente que eu estou na minha empresa é mudar pra Django, todos os sistemas
1296240	1298640	novos vão ser feitos em Django agora e ponto final.
1298640	1303280	Só que ainda vai ter os sistemas em PHP pra ficar mantendo, né, então eu vou ter que
1303280	1305280	lidar com PHP ainda por um bom tempo.
1305280	1311240	Mas isso não quer dizer que eu odeio PHP, na verdade eu odeio algumas particularidades
1311240	1316400	dos frameworks, como por exemplo, no Django eu posso fazer o crud lá automaticamente,
1316400	1320960	né, no Zend eu tenho que fazer na mão, e isso usando o framework por nene plugin.
1320960	1323120	O Zend tool, você não que usou, né?
1323120	1328120	O Zend tool eu uso sim, só que ele não faz o código pra mim, ele só gera um boilerplate,
1328400	1334480	entendi, mas aí a parte do DBA já tá pronto, daí sempre tem que mapear ou é o contrário?
1334480	1340040	Na verdade a gente usa uma outra estratégia, a gente não coloca coisas muito específicas
1340040	1347440	de banco, de dados, no framework, e sim em procedures, foi meio que uma ideia pra fugir
1347440	1353440	do ORM e do Zend, que a gente viu em testes que era bem lento pra o que a gente queria,
1353440	1360440	então a gente migrou boa parte das funções de model, de dados pra procedures do Postgres,
1360840	1366200	então fica bem mais rápido a execução do sistema apesar de dependente do Postgres.
1366200	1371440	Pelo que a gente vê das boas práticas, o pessoal sempre defende a desenvolver independente
1371440	1372440	de banco de dados?
1372440	1377160	Sim, isso é como eu falei antes, isso é uma das falsas promessas, você não pode confiar
1377160	1385080	100% no ORM, como um hibernate da vida, um Doctrine do PHP, porque o ORM não resolve
1385080	1389000	todos os problemas, eu não posso dizer a maioria dos casos porque eu não sei, mas em alguns
1389000	1395920	casos eles geram queries ineficientes, então não dá pra confiar neles, no caso do sistema
1395920	1400640	que eu tô lá trabalhando, a gente achou melhor colocar tudo na responsabilidade do banco.
1400640	1402040	Que fica rápido pra caramba, né?
1402040	1403040	Fica, bem rápido.
1403040	1407120	É engraçado isso, porque eu também passei por uns problemas assim, a gente começa
1407120	1413200	a construir uma coisa, daí a gente vai construir em volta e esquece de fazer soluções simples,
1413200	1417120	e tem coisas que a gente conseguiu, fazendo uma triga e a gente deixa a solução um milhão
1417120	1420240	de vezes mais simples do que a gente tava fazendo.
1420240	1424600	É, fica bem mais simples, reduz o código, o código da aplicação fica uma linha só
1424600	1431360	e você faz uma procedure, uma triga e pronto, tá resolvido o problema e você consegue manter
1431360	1437320	a atomicidade das operações, porque isso seria bem difícil manter no código da aplicação.
1437320	1440520	Eu sei que isso não foca da entrevista, mas eu queria fazer mais um comentário a respeito
1440520	1441520	disso.
1441520	1444880	Mas aqui é todo nerd, cara, então não tem problema falar nisso.
1444880	1449280	É porque assim, cara, eu já trabalhei em empresas que a gente fazia assim, não pode
1449280	1453720	desenvolver queries que sejam muito específicas do Postgre, porque se a gente quiser mudar
1453720	1457200	pra outro banco vai ser fácil, e nessa época ele só tinha um cliente, né?
1457200	1460600	É, por exemplo, se o cliente fosse impor, não, a gente quer usar a Oroco, mas todos os
1460600	1463440	clientes que vieram depois a gente impor e a gente ia usar Postgre.
1463440	1467800	Aí, assim, a gente deixou de usar recursos do Postgre e deixando o desenvolvimento mais
1467800	1468800	custoso, né?
1468800	1471760	E em função disso, na prática, o seu nome é totalmente diferente, né?
1471760	1475120	Era só esse o comentário que a gente fazia.
1475120	1478120	A gente pode voltar pra falar de quadrinhos, o Valimogão.
1478120	1479120	De quadrinhos.
1479120	1483120	5 minutos, 5 minutos pra falar de quadrinhos, 5 minutos.
1487200	1505200	Mas eu vejo que você usa o Skype também, né, pra fazer essas quadrinhas?
1505200	1509400	É, eu uso o Skype mesmo, eu uso mais as partes de vetores, né?
1509400	1515280	Questão de texto, eu sempre uso mais o editor de texto normal, nunca usei a sua aplicação.
1515280	1518480	No meu caso, eu uso o Inkscape pra fazer tudo mesmo.
1518480	1523360	Eu coloco o texto mesmo lá dentro, escrevo o texto lá, eu geralmente não escrevo roteiro
1523360	1527200	completo no bloco de nota, eu escrevo toda a história lá mesmo, ao mesmo tempo que
1527200	1528200	eu desenho.
1528200	1529840	Pego a ideia, abstrata, né?
1529840	1533200	E a árvore Inkscape começa a desenhar e escrever lá mesmo o texto.
1533200	1538240	Geralmente é assim, mas quando eu tenho alguma ideia mais complexa, eu escrevo um roteiro
1538240	1542480	bem básico inicial no arquivo de texto, depois eu adapto.
1542480	1547200	Igual aquela história que você escreveu sobre o guia do programador das galáxias,
1547200	1551400	você não vai me dizer que você abriu o Inkscape e começou a desenhar que lá, né?
1551400	1555600	Não, com certeza não, só que pra aquela história ali, eu também não cheguei a
1555600	1560880	escrever um roteiro completo, eu só tenho assim, rabiscos e ideias, tipo assim, nessa
1560880	1564160	parte da história vai acontecer isso aqui, pronto, nada além disso.
1564160	1569040	Então quando eu tenho essa ideia lamentada, eu abro lá o Inkscape, começo a desenhar,
1569040	1573720	pego o livro, vejo lá o que os personagens estão falando e faço alteração lá mesmo
1573720	1574720	na hora.
1574720	1577360	Então, isso aí eu não muda muita coisa não, meu processo.
1577360	1579520	Só que você não usa o Inkscape não, né?
1579520	1580520	Não, eu uso o GIMP.
1580520	1585600	Como Inkscape exporta pra PNG, eu uso o GIMP pra reduzir o tamanho da imagem, você salvando
1585600	1591280	naturalmente pelo GIMP, ele reduz alguns k-bytes, isso não é muito útil, então eu faço a
1591280	1593040	indexação por cores.
1593040	1597960	Eu faço todos os quadrinhos sem usar gradientes, sem usar blurs, esses filtros aí, eu posso
1598000	1603880	depois abrir a imagem no GIMP, alterar a imagem pra 256 cores, né, indexação, e aí
1603880	1606320	reduz bastante o tamanho do quadrinho no final.
1606320	1607320	Ah, tá certo.
1607320	1610120	Acho que só isso mesmo, né?
1610120	1615040	Queria falar um pouco de 40 e tem tempo aí.
1615040	1617320	Já tá deslação já, né?
1617320	1620880	Tipo, eu te mandei um e-mail, você não viu não?
1620880	1623920	A gente perguntando sobre um feedback das mistirinhas?
1623920	1624920	Sim.
1624920	1630720	Não, é sério mesmo, cara, acho muito importante, vim de você, um feedback das mistirinhas,
1630720	1631720	é muito bom.
1631720	1634960	Eu só digo uma coisa, quanto em noio fazendo o que você gosta de fazer?
1634960	1635960	Tá certo.
1635960	1641520	Ele não tem esse negócio de escrever roteiro, porque ele é um quadrinho de saturno, não?
1641520	1647480	Não, não, não sou, cara, tipo assim, eu to sem fazer muitas coisas, mas não sou mestre
1647480	1648480	em nenhuma delas.
1648480	1649480	Mas é autodidato.
1650000	1655240	Não me ideia, assim, o que eu sei fazer com quadrinhos hoje foi olhando para os quadrinhos
1655240	1659360	da Disney e praticando, fazendo a mão, mas hoje em dia eu não faço nada a mão, mas
