start	end	text
161500	163100	Vamos agora para a segunda parte.
163100	163800	Bem rápido.
163800	169700	A primeira principal agora a gente vai dividir em três partes.
169700	173300	Eu não sei se vão ter três programas ou se vai ser só três partes.
173300	177700	Primeira parte, falando de engenharia de software, a gente não poderia deixar de falar sobre
177700	179800	o processo de desenvolvimento do software.
179800	181700	Pouco antes de meter a mão na massa, né?
181700	185200	Antes de a gente continuar, a gente está tendo a participação especial do Liz Filipe,
185200	187400	que é o filho do Sebastião Reus, primogênio.
187400	189700	É o primogênio, não, é o primogênio.
189700	193200	Vai ser, como é que é aquela história lá da boa educação?
193200	196100	O meu filho, hoje ele é só programa em Ruby, eu não vou deixar ele.
196100	197100	Cantei outras coisas, né?
197100	200800	Mas o primeiro computador dele já vai ser o Mac, o primeiro gadget dele também vai ser
200800	201300	da app.
201300	202000	Quero ser pro melhor.
202000	203300	Eu não sei que chegue no next one, né?
203300	205200	Talvez compro um iPad, entende?
205200	209600	Agora, voltando para os processos de desenvolvimento de software, são basicamente divididos em
209600	214500	análise econômica, análise de requisitos, especificação, arquitetura de software,
214500	218100	implementação, teste, documentação, suporte, treinamento e manutenção.
218100	220900	Vamos detalhar, mais ou menos assim, cada um deles.
220900	222000	Analise econômica.
222000	223400	Como que seria essa análise econômica?
223400	229000	Bom, a análise econômica é porque geralmente tem muito software que ele não é muito viável.
229000	234000	Às vezes, não compensa, às vezes fica mais barato você manter as coisas do jeito
234000	238800	que estão do que você implementar toda a arquitetura de software, conjunto de software
238800	239800	para uma empresa.
239800	243000	Então, isso seria uma análise de viabilidade do projeto?
243000	244000	É, mais ou menos assim mesmo.
244000	246500	Segundo o quesito, seria análise de requisitos.
246500	249520	Existe uma coisa também que eu acho que a gente poderia dar uma voltada aqui, é porque
249520	255040	existe dois mundos hoje na parte do processo de desenvolvimento de software, os processos
255040	257760	tradicionais e os modelos agem.
257760	261400	Essa parte a gente está falando um pouco antes dos processos tradicionais.
261400	266800	Na verdade, esses são as partes de todo o desenvolvimento do software, mas o modelo
266800	272440	de execução dessas de cada parte depende do modelo de produção que a empresa adquire.
272440	276420	Hoje está na moda para caramba o pessoal falar de métodos agem ou agem.
276420	281020	Então, a gente vai falar isso aí mais para frente e como que funciona, como que seria,
281020	285700	são formas diferentes de interpretar cada tópico desse processo de desenvolvimento.
285700	291020	Então, análise de requisitos, onde você começa a destrinchar o software, onde a pessoa,
291020	297020	o cliente está com uma ideia e ali uma pessoa vai começar a desenvolver aquela ideia para
297020	300900	não ter uma viabilidade, porque às vezes o cara chega assim, não, eu quero um programa
300900	307240	que faz tal coisa, mas a gente precisa de saber mais ou menos como seria um pouco menos
307240	308240	abstrato assim.
308240	312920	É tipo, a análise de requisitos seria como se a gente fosse construir uma casa e eu
312920	315520	defendisse que eu quero ter três quartos e...
315520	322320	Então, a análise de requisitos é a concepção das funcionalidades que o software vai ter.
322320	327280	E a gente pode dividir ela em duas partes, os requisitos funcionais e os requisitos não
327280	328280	funcionais.
328300	331300	Eu não estou fazendo nem piadinha, não vou.
331300	333300	A gente vai lá, a gente vai lá.
333300	338900	Os requisitos funcionais, ele diz respeito ao que o software realmente tem que fazer,
338900	341180	é o objetivo prático do software.
341180	345180	Pensei que os requisitos funcionais eram aqueles que funcionavam.
345180	348300	Depois de termos de implementar, os requisitos que funcionaram.
348300	353100	Os não funcionais são coisas que estão no contexto do negócio do software.
353100	357500	Um exemplo de requisito não funcional para quem a gente entenda é, por exemplo, quando
357520	361320	eu clicar em uma caixinha de texto, eu selecionar todo o texto, entendeu?
361320	362320	Ah, isso é não funcional.
362320	367880	É, assim, a essência do software não vai deixar de funcionar porque o software vai
367880	368880	continuar funcionando.
368880	373520	Se a pessoa clicar lá e o texto não for selecionado, às vezes está no projeto como
373520	374680	requisito não funcional.
374680	380080	Ah, então, às vezes uma outra janela abrir em tela cheia ou não, abrir um pop-up, alguma
380080	382720	coisa assim, tudo faz parte do análise não funcional.
382720	383720	É isso mesmo.
383720	388100	Em momento de modelagem, por exemplo, o ML, eu consigo descrever um sistema, como ele
388100	392820	vai funcionar, é independente de tecnologia, então essa parte de requisitos funcionais
392820	395140	ela também é dependente da tecnologia.
395140	397860	O terceiro tópico seria a especificação.
397860	399940	Como funciona essas especificações?
399940	404980	É como se fosse uma continuação da análise de requisitos, onde você pega as ideias um
404980	410420	pouco menos abstratas e deixa ela menos abstratas ainda para a gente começar a definir a arquitetura
410420	411420	do software.
411420	418840	Essa parte é uma parte que antecedem a arquitetura de software, que é o quarto tópico do processo
418840	419840	de desenvolvimento.
419840	425120	Então a arquitetura de software é a parte mais legal, a gente vai voltar a falar nisso,
425120	429640	mas a arquitetura de software, o que dá suporte a todo o desenvolvimento faz parte
429640	436360	da parte tecnológica, mas você pode modelar ela com conceitos não dependentes de tecnologia,
436360	439880	mas ela já faz parte da implementação do software como um todo.
439880	445620	Aí vem o quinto tópico, que é a parte que separa os meninos dos homens ou as meninas
445620	446620	das mulheres.
446620	452220	A parte da implementação, onde o cara que mexe com isso é o cara que mostra para a sociedade,
452220	455140	pelo menos para a sociedade geek, que ele é macho pra caralho.
455140	457620	No caso, se for uma mulher que a raridade a gente nem...
457620	463100	É, geralmente as mulheres trabalham mais na área de teste e na área de análise de
463100	464100	requisitos.
464100	465100	Então, certo?
465100	466100	Geralmente.
466100	468580	E se você for uma mulher que programa, manda e-mail com foto.
469240	475120	É, manda e-mail com foto pra gente não poder fazer piadinha falando que não existe
475120	477840	mulher bonita na área de programação.
477840	479680	É pra desbancar aquela de que...
482240	483840	Vamos seguir pro próximo...
483840	485440	Seu jornalismo vai ficar.
485440	486940	Então, o senso tópico...
486940	487940	Próximo, né?
487940	492340	Próximo tópico é a parte de teste, porque geralmente o programador a gente vai até
492340	496600	falar isso mais na frente, porque o programador fica muito abitulado ali naquele mundo...
496600	502100	O universo do programador é bastante diferente do universo das outras pessoas, né?
502100	509220	Então, às vezes ele fica preso ali e fica e peca às vezes na falta de usabilidade e
509220	514700	às vezes, por próprio, ele tá muito focado ali, ele esquece alguma parte ou até erro
514700	518740	mesmo e devem ser detectados pela fase de teste de software.
518740	521340	Nesse caso, quem faz nunca pode testar, né?
521340	525940	Isso é uma coisa que é uma máxima que tem que ser seguida em processo de desenvolvimento
526760	529840	Isso visto no âmbito um pouco mais macro, assim, né?
529840	534820	A gente pode citar como exemplo o Linux, que é um projeto onde praticamente todos os
534820	537360	usuários são analistas de testes, né?
537360	542280	Porque eles estão ali, estão de olho ali no programa, estão usando, de acordo com o
542280	543280	que ele...
543280	547360	No caso do Linux específico, o Vigual era a lei de Linux, sabe como era a lei de Linux?
547360	548360	Pode falar.
548360	550680	É, é muito fácil, é muito fácil, eu vou deixar pra...
550680	553680	Eu não vou ficar assim, porque senão a fama fica toda pra mim, né?
553680	555680	Eu sou o sidekick do show.
555740	558740	Então, vai lá, é porque a lei de Linux é assim, é o...
558740	559740	É...
559740	560740	Você sabe, né?
560740	566100	Não, a lei de Linux é que é sobre milhões de olhos, qualquer erro é banal, né?
566100	567100	É.
567100	570020	Acho que não ficou o pé da letra, mas é mais ou menos sim, porque é onde todo mundo
570020	575660	tá olhando, onde todo mundo tá usando, muitas pessoas usando, reportam erros, tem
575660	581260	muitas pessoas programando, muitos palpites ali de programadores e experientes e programadores
581260	587720	que não são experientes, mas que acabam se tornando ao aderir ao processo de desenvolvimento
587720	589080	do sem operacional Linux.
589080	590080	Ah, bom.
590080	592640	Depois dessa parte de teste, vem a parte de documentação.
592640	598720	A geralmente, o desenvolvimento, ele fica ali rodando, às vezes, entre a fase de teste,
598720	603560	volta pra implementação, volta pro teste, então assim, o relacionamento entre o analista
603560	608160	de teste e o programador, o desenvolvedor, ele é um relacionamento bem mais próximo
608160	613140	que, às vezes, as demais áreas, assim, tratando do modelo cascata, que nós vamos falar
613140	614140	mais com a gente.
614140	617980	Esse modelo que a gente tá falando, que a gente faz, faz parte dos modelos tradicionais,
617980	618980	né?
618980	619980	É, seria mais ou menos assim, como eu citei, né?
619980	625740	O modelo de cascata, onde cada uma dessas fases, ela é feita uma pós a outra, né?
625740	628020	Proceduralmente, feitas linearmente, né?
628020	629580	Em série, uma pós a outra.
629580	633060	Então, depois da documentação, a gente tem o suporte a treinamento, né?
633060	638280	Na documentação, você faz, desço, relatando todos os detalhes do software, para que possa
638280	643120	haver um treinamento, onde, depois do software pronto, você precisa de ensinar as pessoas
643120	644120	a usarem, né?
644120	648240	Porque as pessoas, elas estão acostumadas com o que elas estão vivendo no momento,
648240	652480	então, às vezes, você tem pessoa elevando-os ali com aquele software antigo, tem uma certa
652480	658120	resistência em mudar pra uma nova tecnologia e tal, então, o treinamento é crucial pra
658120	659120	isso aí.
659120	663980	Por isso, tudo implementado, depois de passar a parte suposta de treinamento, que já está
663980	666980	funcionando o software, é necessário a manutenção.
666980	673020	A manutenção é a parte mais pauleira da processos de desenvolvimento, até porque
673020	675580	nem sempre quem fez é quem dá a manutenção, né?
675580	680900	Aí que o negócio fica cabeludo, aí é pobrei, mano, porque quando se fala errado,
680900	684420	assim, você já vê o que é o negócio assim, e por que as vezes as pessoas quando está
684420	685980	com raiva, elas falam errado?
685980	688140	Eu tenho uma teoria que eu acho que só vale pra mim.
688200	693720	Não, eu acho que quando é tipo pessoa que só consegue fazer declaração de amor na
693720	694720	língua mãe, né?
694720	698560	Tipo assim, quando o cara vai falar, tá emocionado, o cara é italiano e só consegue
698560	699560	falar italiano.
699560	704360	Ah, tá, é porque a parte do cérebro das emoções, ela é uma parte mais primitiva,
704360	708840	então, geralmente, como as partes primitivas do cérebro, elas agem muito mais rápido
708840	713520	que as outras partes, desenvolvidas posteriormente ao decorrer da evolução, então, a gente
713520	717720	tende a manifestar primeiro as emoções mais primitivas.
717780	721540	Por isso que as vezes quando você está nervoso, você tem vontade de bater, quando você está
721540	725740	com muita fome, você come mais rápido, quando você está nervoso, você não se importa
725740	730700	com coesão, com cordança verbal, essas coisas assim.
730700	731700	Aí, interessante.
731700	732700	Voltando.
732700	737100	A gente falou um pouco do modo tradicional do desenvolvimento de software, que é o modo
737100	738900	que o pessoal já fala que é falido, né?
738900	744620	Esse modelo é um modelo assim, muito complicado, porque eles têm várias falhas no seu desenvolvimento,
744620	745620	né?
745620	755760	Um dos problemas desses metodologias tradicionais é porque existe um período, um espaço muito
755760	760820	grande entre a concepção do software e a entrega do produto, tem projetos que duram
760820	766320	dois anos para acontecer e a pessoa no final do projeto cliente já mudou a estratégia
766320	770400	e já mudou de, da forma de pensar, então o software já, com determinado que esse efetre
770400	771400	já é obsoleto.
771400	772780	Essa frase é muito famosa, né?
772780	776680	Toda tecnologia lançada, ela já é lançada obsoleto, né?
776680	780680	Tratando-se do software, isso acontece por causa desse procedimento arcaico, vamos
780680	785480	dizer assim, acaba carretando no atraso muito grande, assim, do desenvolvimento de software.
785480	791000	Por isso que existem hoje outros modelos de procedimento, outros modelos de desenvolvimento
791000	792000	de software.
792000	797800	A solução intermediária para esse problema era eu ter software, eu ter interações, sabe?
797800	802680	O software que ele chama de incremental, que eu tenho todas essas fases mais em períodos
802680	807560	bem mais curto, não o projeto todo, mas em vários modelos, seria por funcionalidade
807560	809000	ou pacote de funcionalidade.
809000	815120	Então, nas metodologias ágeis, uma das premissas dos métodos ágeis é que as mudanças ocorrem
815120	820800	porque a gente ignorava, então a gente trabalha sempre preparado para as mudanças.
820800	825160	Então, por exemplo, uma interação em vez de durar dois meses da entrega de uma funcionalidade
825160	830680	eu vou ter interações menores, caso do Scrum e de vários outros métodos ágeis, de eu
830680	833400	consigo fazer interações semanais até.
833400	839840	Falando aí de Scrum, os dois métodos mais usados, é o Scrum XP, que é o Extreme Programme.
839840	845800	O Scrum ele trabalha mais na parte de gerenciamento do projeto e o programação extrema, ela
845800	854200	é executiva, assim, as duas podem conviver, que nem é repositório e dao, não são coisas
854200	855200	que elas podem conviver.
855200	859680	Tem aquela parada lá do Scrum que você tem que fazer reunião semanal e a reunião tem
859680	861680	que ser em pé, é o coisinho, né?
861680	864480	Cara, eu tenho os casas de ousos em pizarro com Scrum.
864480	865480	Encontrei, encontrei.
865480	871880	Nessa reunião em pé, cara, teve um maluco que dormiu, que foda.
871880	876280	Pô, a gente tava lá na reunião em pé ali e tal, e o maluco começou a bobear, eu pensei
876280	878280	que ia dar um fatality.
878280	879280	Problema mesmo.
879280	882600	Então, já que a gente falou para a parte de metodologias de desenvolvimento, vou falar
882600	887480	agora um pouco o tipo de software que existe, mas eu acho que o mais conhecido é o Erp,
887480	888480	né?
888480	890040	O Enterprise Resource Planning.
890040	896920	É basicamente o planejamento dos recursos corporativos, é porque ele pode ser interpretado
896920	900600	também como planejamento das soluções empresariais, né?
900600	905320	Onde que você tem ali dentro de um software ou de um conjunto de software, ali dentro
905320	910520	você consegue gerenciar todo o andamento da empresa e gerenciar todas as partes da
910520	912960	empresa, então tem ele integrado dentro do software, né?
912960	915720	O software gerencia a empresa para você, mais ou menos assim, né?
915720	916720	É por aí.
916720	917720	É uma...
917720	921720	Seria um software integrado, né, com todas as áreas da empresa que a pessoa consegue
921720	926360	tomar decisão, embora o suporte e a tomada de decisão seja o outro tipo de software.
926360	931840	Então, dentro dos Erp, tem uma parte complexa, no final vai chegar em Business Intelli,
931840	934040	mas a gente não vai chegar nesse mérito, não, vai?
934040	935040	Ah, acho que não.
935040	936040	Isso é...
936040	941640	Para saber o tipo de software ou os empresariais que outro que é bastante é o que o pessoal
941640	948680	chama de SCM, que é o Supply Chain Manager, gerencia da cadeia de suprimento, o software
948680	953320	de gerencia de cadeia de suprimento é complexo, pra caramba, e é o...
953320	957160	Assim, porque a parte do Erp e tal era um pouco chata, né?
957160	958160	Ah, é?
958160	959160	Como é?
959160	963040	É, porque basicamente é só processos da empresa, essas coisas assim, não tem muita
963040	965680	que atividade no processo, basicamente crude.
965680	972640	E o SCM é onde a gente pode aplicar bastante data warehouse, pode data mining, um monte
972640	978160	de parte de inteligência artificial, a gente pode aplicar em SCM, porque o SCM ele controla
978160	984920	desde o repacotamento do produto que tu pediu até a chegada desse produto na loja e ele
984920	985920	ser vendido.
985920	986920	Entendeu?
986920	987920	Ah, entendi.
987920	992200	Você falou duas palavras aí que eu acharia legal a gente falar pelo menos definição
992200	999200	e pro pessoal, que é os DMs, né, Data Mart e o Data Warehouse, né, também o Business
999200	1000200	Intelligence, BI.
1000200	1001200	Então, a parte de...
1001200	1005000	Eu tento até o professor, que seria bom a gente falar disso, cara.
1005000	1006000	Podem.
1006000	1007000	Vamos ligar pra ele?
1007000	1013520	Eu vou ver se eu consigo uma entrevista com ele pra ele falar, respeito, eu vou gravar
1013520	1014520	com ele.
1014520	1016520	Então, vamos à entrevista com o André Obey.
1023200	1024200	E aí, Sebastião?
1024200	1025200	E aí, pessoal?
1025200	1026200	Tudo bem?
1026200	1027200	Tranquilo.
1027200	1028200	Lembra da faculdade?
1028200	1032200	Uma vez que a gente fez uma galera furada lá que foi dar uma palestra de gênica e falava
1032200	1036200	de sistemas empresariais, não sei o que, e na verdade a gente tava vendendo um curso...
1036200	1037200	Fazendo uma palestra, né?
1037200	1040200	Fazendo uma palestra do curso e emiou a palestra que ele ia fazer.
1040200	1042200	É, e depois a gente salvou a lá, né?
1042200	1043200	Foi.
1043200	1045200	Eu só fiz lá um desenho lá.
1045200	1048200	Você só vai conseguir impressar só falando, né?
1048200	1052200	Seu desenho do que defendia pra empresa que conseguiam viajar.
1052200	1053200	Ah, certo.
1053200	1056200	Não, aquele esquema gratos lá ele explica muito bem.
1056200	1062200	É, o seguinte, o R&D, ele é o integrador das áreas internas de um empresa.
1062200	1066200	Então, por exemplo, se ele era de finance, se ele fosse de uma ano de produção, ó, que
1066200	1071200	vendas e mais, todas essas áreas internas, elas vão ser integradas através do R&D.
1071200	1076200	É, que é um enterprise reforçante ou planejamente em recursos empresariais.
1076200	1079200	Chamado por nós aqui, sistema de gestão empresarial.
1079200	1083200	É, que é um sistema transacional, trabalha com transações, fazem todos os registros
1083200	1084200	do dia a dia.
1084200	1085200	É.
1085200	1089200	E utilizam, geralmente, um banco de cidade, esse banco de cidade também é um banco de
1089200	1093200	cidade transacional e recebe todas essas informações.
1093200	1094200	Ele é volátil, né?
1094200	1097200	Porque as informações são alteradas a todo momento, então...
1097200	1098200	É, é o volátil.
1098200	1100200	Não, aí nesse caso, não.
1100200	1102200	Esse é o banco de cidade transacional.
1102200	1105200	O banco de cidade do Olato é o banco de cidade analítica.
1105200	1107200	E é justamente o Data Warehouse.
1107200	1110200	O Olato, ele roda em cima de Data Warehouse e Data Warehouse.
1110200	1112200	Porque o Olato é online.
1112200	1117200	Só que é online, em cima de bancos já pré-formatados para consultas, né?
1117200	1118200	Ele é uma ferramenta analítica.
1118200	1119200	Entendi.
1119200	1122200	E que, geralmente, trabalha em cima de dados históricos, né?
1122200	1123200	Ou seja, de ontem para trás.
1123200	1126200	Muito dados de hoje, que está sendo alterado hoje.
1126200	1127200	Isso.
1127200	1128200	Certo?
1128200	1132200	Tem outras ferramentas que auxiliam esse ERP, né?
1132200	1136200	Esse sistema de gestão, que são ferramentas de ex-flighting,
1136200	1138200	como já foi mencionado anteriormente.
1138200	1140200	E trabalha em cima da cadeia de suprimentos.
1140200	1144200	A cadeia de suprimentos de empresa ou parte de logística de uma empresa,
1144200	1147200	elas vêm desde o planejamento da compra, né?
1147200	1150200	O contato com o seu fornecedor, o planejamento da compra,
1150200	1155200	a compra, manufatura, atendimento, venda e pós-menda, né?
1155200	1159200	Então, a entrega de perfum de muito logística,
1159200	1163200	só com o transporte da mercadoria até o cliente, né?
1163200	1164200	E não é.
1164200	1166200	Na verdade, é todo esse processo que compreende essa cadeia.
1166200	1167200	Eu te falo isso.
1167200	1169200	Eu faz vezes eu não sabia.
1169200	1174200	É, a pós-menda também, inclusive, casado com apoio à pós-menda, né?
1174200	1175200	Exato.
1175200	1176200	Apoio à pós-menda.
1176200	1177200	Não é o pós-menda em si.
1177200	1182200	Pós-menda em si ele é feito através de um outro software também integrado,
1182200	1185200	o body-se integrado R&P, que é o CRN,
1185200	1187200	Tanto na relationship management,
1187200	1189200	que é a gestão do relacionamento com o cliente.
1189200	1193200	É, ou quem a gente faz, inclusive, é integrado com a parte de prediário, né?
1193200	1195200	Também com a parte de marketing.
1195200	1199200	Esse é a importância desses sistemas serem integrados,
1199200	1204200	é que até o planejamento da compra que é feito pelo supply chain, né?
1204200	1209200	Ele pode ser utilizado a dados do serem integrados com o CRN
1209200	1211200	e utilizado a dados desse R&P.
1211200	1215200	Como, por exemplo, você definir perfil de compra do seu consumidor.
1215200	1218200	Pra você planejar que tipo de produto que você vai ter que comprar.
1218200	1222200	Ah, tá. Tenho o meu preço médio, o tipo médio.
1222200	1225200	Até o poder auditivo do seu consumidor.
1225200	1229200	O que é que... o consumo médio daquele perfil de consumidor que você tem?
1229200	1232200	É, envolve também bastante coisa do prediário mesmo, né?
1232200	1233200	Sim.
1233200	1237200	Inclusive, a parte de gestão empresarial, né?
1237200	1242200	Utilizou muito esse tipo de informação pra montar sua estratégia de niche mercado,
1242200	1245200	que é o público-alvo, é uma das estratégias empresariais, né?
1245200	1248200	Que define o público que você vai atender por essa empresa.
1248200	1250200	Agora, quanto ao BI, né?
1250200	1251200	Business Intelligente.
1251200	1256200	Nós temos aí a parte de bancos de dados analíticos, né?
1256200	1258200	Que não se difere do transacional.
1258200	1264200	Ele não é normalizado, porque no banco de dados transacional você tem que normalizar,
1264200	1269200	você tem que dividir, ou seja, fazer todo o projeto de um banco de dados voltado
1269200	1273200	para as transações dos BDRs, dinâmicas transações dos BDRs, né?
1273200	1276200	E ele é todo normalizado, todos os paradinhos, as tabelas e tudo mais.
1276200	1280200	E pelas tecnologias, hoje, dos bancos de dados não resquelem, né?
1280200	1283200	Eu acho que seria até mais adequado do que os bancos de dados resquelem, né?
1283200	1288200	Que são aqueles bancos de dados que são orientados à coluna e não orientados à tabela.
1288200	1292200	E, na verdade, esses bancos de dados mais antigos, esses baseiam no hierarco, né?
1292200	1295200	E tem o MapReduce, né?
1295200	1299200	Porque eles têm esse conceito de que as pessoas são muito canudas, né?
1299200	1306200	E aí, continuando a parte de BI, você vai extrair dados desse banco de dados transacional
1306200	1308200	ou de outras fontes de dados.
1308200	1316200	Também você pode pegar aqui os pesos, planilhele, e tal, com ferramentas chamadas ferramentas ETL, né?
1316200	1318200	Extract Transform Load.
1318200	1324200	Ou seja, os ferramentas fazem extração de dados, transformação desses dados e a carne desses dados
1324200	1325200	em um outro dos dados.
1325200	1331200	Previamente, ao uso dessa ferramenta, você tem que ter preparado a sua DSA, DSTG area,
1331200	1334200	ou seja, a área de estágio dos dados, onde você vai fazer o quê?
1334200	1339200	Toda a padronização dessas múltiples fontes que você utilizou como origem, né?
1339200	1345200	Aí você padroniza em uma única base de dados, faz a carga em cima dessa área de estágio dos dados
1345200	1351200	e faz também o tratamento, tirando as redundâncias que são desnecessárias
1351200	1355200	e em consistência também que vão afetar o seu resultado final.
1355200	1359200	É semelhante à preparação para fazer o DataMine, né?
1359200	1365200	É, não. Na verdade, é um dos processos para se montar o DataMart e o DataWareHouse.
1365200	1371200	O DataMine também se baseia em cima desses tipos de vacidades que você monta para a análise.
1371200	1372200	Tem uma coisa interessante, né?
1372200	1378200	Para me executar uma millenação de dados, é que você está preparado e almoide o ambiente,
1378200	1379200	né?
1379200	1381200	Quando parte em cima da massa completa, né?
1381200	1385200	Não, você faz em cima da massa, porque esses bancos dados são orientados ao assunto.
1385200	1388200	Você tem que, por exemplo, fazer, ah, eu quero fazer planejamento de vendos.
1388200	1390200	Então, o quê que você vai mapear?
1390200	1392200	Tudo aquilo que envolve vendos, só.
1392200	1395200	Você não precisa pegar outras coisas que não tem nada a ver.
1395200	1398200	Aí você monta a tabela de fato,
1398200	1402200	que é a tabela central da sua análise, que é a venda.
1402200	1407200	E aí você tem ligado-se a ela a tabela de dimensões, que é assim que se monta um DataMart,
1407200	1409200	que é o DataWareHouse.
1409200	1412200	É só montar o cubo que você está achando, né?
1412200	1413200	Exatamente.
1413200	1418200	Então, aí você vai ter, em volta dessa tabela, se for um diagrama de forma estrela, né?
1418200	1419200	Um modelo estrela.
1419200	1422200	Você vai ter em volta dela a tabela de dimensões, como o tempo, né?
1422200	1425200	Que aí vai todos os dados de ano, trimestre, trimestre.
1425200	1428200	A forma que você quiser controlar o período da venda,
1428200	1430200	fazer planejamento de vendos para o período,
1430200	1433200	você vai ter, por exemplo, lojas ou região,
1433200	1438200	produto, são aí, você vai descobrindo, vai montando relatórios,
1438200	1440200	através aí, sim, agora, do Alapaz,
1440200	1444200	você vai montando relatórios multidimensionais com esses dados.
1444200	1447200	E aí, em cima desse DataWareHouse, ou desse DataMart,
1447200	1451200	é que você vai rodar também a mineração de dados para descobrir o quê?
1451200	1452200	Padrões.
1452200	1453200	Padrões.
1453200	1455200	E, geralmente, a ferramenta de mineração de dados,
1455200	1458200	ela utiliza técnicas de estatística,
1458200	1461200	ou, principalmente, de inteligência artificial.
1461200	1463200	O pessoal vai fazer reconhecimento de padrões,
1463200	1464200	na outra massilhada, a cena.
1464200	1465200	Exatamente.
1465200	1468200	É uma planação rápida de todos os ferramentas,
1468200	1470200	que como ela se faz, né?
1470200	1474200	Cada assunto dele se daria em um pôr de teste novo.
1474200	1476200	Qualquer coisa, pôr de solução.
1476200	1477200	É, eu sei tudo.
1477200	1481200	A gente vai ter que marcar um pouco, fazer um complexo.
1481200	1482200	Não.
1482200	1483200	Tranquilo.
1483200	1486200	A gente pode, inclusive, disponibilizar material para vocês,
1486200	1488200	no site, na Trilho do Saí.
1488200	1489200	Aham.
1489200	1490200	Ok?
1490200	1491200	Não, o velhou.
1491200	1492200	Valeu.
1492200	1494200	A gente pode montar um projeto de apoio,
1494200	1495200	por exemplo, aos estudantes,
1495200	1497200	a área de computação, aos curiosos.
1497200	1499200	É, porque esse pôr de teste,
1499200	1502200	esse episódio a gente fez, não só para quem,
1502200	1505200	por exemplo, para aquela pessoa que está querendo entrar na área,
1505200	1508200	como também aquela pessoa que tem,
1508200	1510200	por exemplo, o cara tem a empresa,
1510200	1511200	ele tem a parte...
1511200	1513200	A necessidade desse tipo de...
1513200	1514200	Aham.
1514200	1516200	Ele fez, pelo menos, o que que ele está trabalhando,
1516200	1517200	né?
1517200	1520200	É, até a pessoa do TI lá que trabalha pelo desenvolvimento,
1520200	1521200	mas o que que eles fazem, né?
1521200	1522200	Aham.
1522200	1526200	E não, e agora é interessante que eu estava até participando
1526200	1530200	de um projeto da federação do comércio.
1530200	1532200	São projetos do federação nacional
1532200	1534200	e com federação nacional do comércio.
1534200	1535200	Aham.
1535200	1537200	Que estavam funcionando aqui em Goiânia.
1537200	1540200	E é oferecida para os sindicatos,
1540200	1541200	né?
1541200	1544200	Os cursos de automação comercial e conexão de serviços.
1544200	1546200	E não importa o tamanho da empresa.
1546200	1548200	Hoje, para se utilizar a tecnologia,
