start	end	text
126000	128000	Estou dando tupi antigo, né?
128000	132000	Que eu acho que está errado, por exemplo, a pronúncia do Y, semelhante ao francês
132000	134000	Só que que é o contrário
134000	137000	Quer dizer que a França colomizou aqui, antes dos portugueses
137000	140000	Pode ser que os indies colomizaram os franceses também, né?
143000	144000	O que é isso?
144000	145000	Caraca!
148000	149000	O que acontece?
150000	151000	Acacou, não é?
152000	154000	Não, cara, aí parou
156000	159000	Quando os indies colomizaram os franceses
159000	167000	O Y se pronuncia com os lábios fazer na posição do I, a língua na posição do U
167000	171000	E o W, ao contrário, é a língua na posição do I e os lábios na posição do U
171000	173000	E o R, ele é sempre...
173000	175000	Ele não seria rápido, seria rato, né?
175000	176000	Então seria...
176000	180000	Você disse?
180000	182000	Eu não queria dizer isso
186000	187000	Então eu vou compañar?
195000	198000	Como foi o saldo do FGSL?
198000	200000	Na verdade, foi tudo friamente calculado
200000	202000	Eu chamei o Juelis para vir aqui na casa
202000	204000	O contexto da gente dar uma passeada
204000	207000	Mas, na verdade, eu queria que ele participasse do podcast
207000	209000	E falar para nós sobre o FGSL
209000	211000	Foi embora depois dessa, hein?
211000	213000	O que você quer saber do FGSL?
213000	214000	Vou pensar se eu posso responder
214000	217000	Diga, de forma geral, como foi o FGSL?
217000	220000	O FGSL foi muito bom para variar, né?
220000	222000	Teve gente de vários estados
222000	224000	Veio gente de Minas, veio da Bahia
224000	227000	A gente teve participantes, então, de vários estados, né?
227000	231000	E é bom que também no FGSL a gente sempre revia a galera, né?
231000	234000	Pessoal que já está acostumado com os eventos, as comunidades
234000	236000	Seu livre tiveram forte presença lá
236000	239000	As mulheres na tecnologia, o pessoal do Juma
239000	243000	Estava dia inteiro lá fazendo hack lab e fazendo demonstrações
243000	244000	Entendi
244000	249000	Inclusive, no FGSL eu conheci pessoalmente o Jonathan da Mata, Jesus
249000	252000	Ele é colaborador para o projeto do Slacker
252000	256000	E ele é também desenvolvedor do Piquilinux
256000	259000	Ah, do Slacker lá, é verdade, eu não sei qual é
260000	263000	Agora nós queremos encerrar essa primeira parte
263000	267000	Convidando vocês para participar da organização do FGSL 2011
267000	271000	Que vai acontecer no dia 9 de abril de 2011
271000	274000	Mas as organizações já vão começar agora em janeiro
274000	279000	E para você participar, basta cadastrar-se no grupo do FGSL GO
279000	281000	E interagir com o pessoal
281000	282000	Médico, ele é um grupo
282000	283000	Com certeza
283000	286000	Você pode ajudar de várias formas, então você pode se cadastrar
286000	287000	Ou não
287000	292000	Aí eu me cadastei no grupo de desenvolvimento do FGSL
292000	294000	Pelo último dia
294000	295000	Nossa
295000	298000	Um dia antes do episódio, acho que ninguém nem viu
298000	300000	Esse podcast chama oferecimento...
300000	302000	Fulissol 2011
302000	304000	Qual outro oferecimento?
304000	306000	Negócios na neve
306000	311000	Ahahahahahahahahahaha
311000	313000	Ahahahahaha
313000	316000	Mas pode cortar também, mas o que que vocês viram?
316000	317000	Essa é a gente
317000	318000	Ahahahahahahahahaha
318000	320000	Pô, o negócio do Jóis Vang
320000	321000	Aparado
321000	322000	Tu viu lá o manifesto do Jóis Vang?
322000	323000	Não
323000	326000	Pô gente, eu não vou poder participar das organizações
326000	329000	Eu posso passar a minha experiência e tal
329000	331000	É porque agora eu estou mexendo no negócio novo
331000	334000	Então é, agora eu descobri o por que que ele não vai poder
334000	336000	Vai dar um link no post
345000	349000	Esse ano estou usando a grande explosão do uso das redes sociais
349000	351000	Muitas pessoas começaram a usar Twitter
351000	353000	Sheldon viciou no Twitter
353000	357000	De Julho pra cá, Twitter e cerca de 3 mil tweets
357000	358000	Caraca, já me passou, velho
358000	360000	Eu tenho mais de 2 anos de Twitter
360000	362000	Pra você ver, como que é isso aí
362000	365000	Não, mas o Rafael Ct tem uns 6 mil tweets
365000	368000	Até porque o Rafael é um cara de menor, né?
368000	370000	Ahahahahahahaha
370000	372000	Não tem muito o que fazer porque ele é de menor, né?
372000	374000	Então a gente considera isso aí
374000	375000	O Twitter é pra menor de 18 anos, não?
375000	376000	Não, acho que pode
376000	377000	Só o Orkut que não?
377000	379000	Ela é minha irmã usa também, eu acho que não pode
379000	383000	Vou anunciar o Rafael Ct, o Orkut é proibido pra dizer de menor
383000	385000	Você pediu o Orkut
385000	387000	E falando de Orkut inclusive
387000	390000	Os brasileiros começaram a entender que Orkut é ruim
390000	392000	Começaram a usar Facebook
392000	395000	Agora teve um grande crescimento do Facebook
395000	397000	Eu acho que é só pra dizer estatística, né?
397000	400000	Normalmente o brasileiro vai ser o que mais usa
400000	403000	É que o Orkut já tem mais um brasileiro indiano
403000	405000	O Orkut só tem presença no Brasil na Índia
405000	406000	O restante é só...
406000	407000	É relevante
407000	410000	Eu acredito que o Brasil começou a usar Facebook
410000	411000	Só por causa do filme
411000	412000	Ah é?
412000	413000	Você assistiu o filme?
413000	414000	The Social Network
414000	415000	Não, ainda não
415000	417000	Mas o Facebook, pelo que eu entendi
417000	419000	Na época que eu fiz minha conta no Facebook
419000	422000	É que ele seria pra coisas a respeito de estudos
422000	425000	Então no Facebook eu só tenho foto da faculdade
425000	427000	Mas tem rede social pra estudos
427000	428000	É?
428000	429000	Só achar o tipo no link
429000	432000	É que o Facebook, o Facebook é aquele livro de, sabe
432000	435000	Que todo ano que tinha nos Estados Unidos tira foto
435000	436000	Eu vi no filme
436000	437000	Ah, que isso é legal
438000	440000	Assista o filme, The Social Network
440000	442000	E ainda estão no cinema
442000	448000	Bom, esse ano teve
448000	450000	Grande crescimento das redes sociais
450000	452000	Da web 2.0
452000	453000	Eu acho que não, cara
453000	455000	Na web 2.0 eu estava saturado
455000	458000	Mas eu acho que esse ano foi mais ainda
458000	460000	Por causa das redes sociais, inclusive
460000	461000	Ah, de Índia
461000	463000	É porque, na verdade, como teve
463000	465000	Grande crescimento das redes sociais
465000	468000	As empresas começaram a fazer conta no Twitter
468000	471000	Começaram a fazer marketing multimídia
471000	474000	No caso, anunciando mais em blogs
474000	476000	Anunciando em redes sociais
476000	479000	Fazendo campanhas em Orkut, Twitter, Facebook
479000	480000	Tudo mais
480000	484000	E aí foi quando teve a criação de cada vez mais blogs
484000	487000	Inclusive um blog, sabe qual é?
487000	489000	Teve um interessante que surgiu aí no meio do...
489000	490000	Quase que no meio do ano
490000	492000	O tribo do Ceico, é?
492000	493000	Tribo do Ceico.net
493000	495000	Se vocês quiserem, acesse aí
495000	496000	Acesse?
496000	498000	Muito interessante, faz um podcast lá
498000	499000	Legal
499000	500000	Então, teve o Form Spring
500000	502000	Você sabe como é que funciona o Form Spring?
502000	503000	Cara, tem uma coisa no Form Spring
503000	505000	Mas eu só usei uma vez, olha
505000	507000	Então, é o Form Spring
507000	509000	É bem ridículo, assim
509000	510000	Mas...
510000	512000	Eu não posso falar assim diretamente
512000	513000	Porque é ruim, né?
513000	514000	Você está sendo pedante
514000	515000	Pois é, não é
515000	517000	Porque a ideia do Form Spring
517000	519000	É para a pessoa fazer as perguntas
519000	520000	E você também
520000	522000	É porque você tem um formulário
522000	523000	Por isso que forma
523000	524000	Aí você...
524000	526000	Será que ele é feito em Spring?
526000	528000	Deve usar, cara, essa pessoa
529000	531000	Aí a pessoa pergunta lá
531000	532000	Escreve a pergunta
532000	533000	E envia
533000	534000	Aí a pessoa responde
534000	536000	Aí a pergunta pode ser sobre qualquer coisa
536000	538000	Aí vai ter uma lista de perguntas e respostas
538000	541000	E você fica sabendo mais sobre as pessoas
541000	543000	No caso, você entrar no perfil
543000	544000	Barrelson
544000	545000	Você vai saber mais sobre o Hells
545000	547000	E pode perguntar alguma coisa sobre ele
547000	550000	É, seria tipo a pergunta dos mais frequentes, né?
550000	551000	Mais ou menos
551000	553000	Ah, esse ano teve a Copa do Mundo
553000	554000	Vuvuzelas
554000	555000	Esse ano foi o
555000	557000	Lançamento das Vuvuzelas na Copa, né?
557000	558000	Ah
558000	560000	Até o YouTube, né?
560000	562000	Ele colocou as Vuvuzelas, viu?
562000	563000	No YouTube tinha lugar
563000	565000	Você pode clicar com a Vuvuzela
565000	566000	Sim
566000	569000	Eu e metade da torcida do Flamengo
569000	571000	Não, isso é aqueles...
571000	573000	Não sei se isso é a torcida do Flamengo
573000	574000	Mas
574000	575000	Eu e muita gente
575000	577000	Muitos por cento das pessoas
577000	578000	Várias por cento?
578000	580000	Várias por cento das pessoas
580000	582000	Não gostava de Vuvuzela
582000	584000	Aí tem um site, cara
584000	585000	As caras criaram
585000	588000	Todos os 7.j de campo de futebol, sabe?
588000	590000	Você tem todos os
590000	592000	Os sons que aparecem no campo de futebol
592000	593000	A menos Vuvuzela
593000	595000	Pra você relembrar os velhos tempos
595000	596000	Quando não tinha Vuvuzela
596000	598000	É, eu acho que eu vi
598000	599000	Não sei se eu vi isso no Papo Tec
599000	600000	Ou no Nerdcast
600000	602000	Mas tinha um canal europeu
602000	604000	Que ele cortava o som original do jogo
604000	606000	E colocava o som genérico lá
606000	607000	É, legal, né?
607000	608000	É isso
608000	611000	A Copa do Mundo teve um monte de coisas assim
611000	613000	Aqueles que são chamados virais, né?
613000	615000	Memes, etc
615000	616000	Exclusive
616000	617000	O mais famoso
617000	618000	Calaboca Galvão
618000	620000	Calaboca Galvão foi o protesto
620000	621000	É isso
621000	622000	Porque o Galvão é chato pra caralho
622000	623000	Não pode chegar, não?
623000	624000	Não pode
624000	626000	Mas é calabopim, né?
626000	627000	Tá
627000	629000	Aí ele foi, o pessoal fez um protesto
629000	631000	Ficou 30 tópicos muito tempo
631000	632000	No Twitter
632000	633000	Aí o pessoal de outras línguas
633000	636000	Começou a saber o que era esse Calaboca Galvão
636000	638000	Aí eles criaram um vídeo
638000	640000	Você viu o vídeo?
640000	643000	É o vídeo do Save the Galvão Birds, né?
643000	644000	É isso
644000	648000	Aí o Copa falaram que o Galvão era um pássaro
648000	649000	E ele tava em extinção
649000	651000	É cada vez que você tweetava com a tabla
651000	654000	Você tinha beneficiado o pássaro
654000	657000	É, tinha até um vídeo do Ayrton Senna
657000	658000	E tinha um papagaio, né?
658000	660000	Aí foi, ficou
660000	662000	Foi o meme do ano
662000	663000	Calaboca Galvão
663000	665000	E uma coisa interessante que aconteceu na Copa também
665000	667000	Foi o do Twitter
667000	668000	Na hora que o Brasil perdeu
668000	670000	Exatamente, exato que o Brasil perdeu
670000	671000	O Twitter saiu do ar
671000	672000	E ficou bem bom fora do ar
672000	673000	Eu sabia não
673000	674000	É porque eu tava usando na hora
674000	676000	Eu não tava não, eu tava assistindo o jogo
676000	678000	Não é porque eu sou antisocial, não assiste esses coisas
678000	680000	É exatamente o que eu assisti o jogo
680000	682000	Foi a socialização
682000	684000	Eu tentei socializar
684000	686000	Fui junto com os amigos pra assistir o jogo
686000	688000	Mas ainda não ia quantificar na frente da televisão
688000	689000	Fui no Twitter também
689000	691000	Você presenciou também o Twitter baleando?
691000	692000	Com certeza
692000	694000	Um amigo meu tinha comprado na televisão gigante
694000	695000	Aí eu fui lá pra casa dele assistir
695000	697000	Mas você foi só pra ver a tecnologia da televisão?
697000	699000	O era de LED, cara, é uma loucura
699000	701000	Falando em vídeo, tá?
701000	702000	O televisão
702000	703000	Esse ano também foi o ano dos vlogs
703000	705000	Felipe Neto, esse esse queiro
705000	707000	Esse mister guitar aqui
707000	708000	Eu assinei o canal dele
708000	710000	Mas nunca mais vi vídeo dele
710000	711000	Você sabe o que é um vlog?
711000	713000	É um vlog só que em vídeo
713000	715000	Tipo o cara do Avatar
715000	716000	Inclusive eu nunca assisti o filme
716000	718000	Então, vlog é esse aí
718000	720000	E, tipo assim, o Mr Guitar Man
720000	722000	Já tem uma parte de tempo
722000	724000	Que ele tá aí fazendo vídeos
724000	725000	E lá nos Estados Unidos
725000	727000	Tem muita gente que já inclusive vive
727000	729000	Somente de fazer vídeos pro YouTube
729000	732000	E aí essa mania
732000	734000	veio pro Brasil como PC Siqueira
734000	736000	Que começou a fazer uns vídeos, tá?
736000	738000	Começou a ser muito visto
738000	740000	Aí tinha outros também que
740000	742000	Que também faziam na época do PC Siqueira
742000	743000	Mas não ficou famoso
743000	744000	Tinha o canal ruim
744000	746000	Que é o Bruno Huni
746000	748000	Não, dessa letra é mais recente
748000	749000	Tem o também o...
749000	751000	A menina que cagou o balde, né?
751000	754000	A menina bombou depois que a menina usou o termo
754000	755000	Ela falou...
755000	756000	Não, não lembra assim
756000	757000	Aí tinha outros também
757000	758000	Tinha o Dennis Lee
758000	759000	Você já viu o Dennis Lee?
759000	760000	Não, não, não, não
760000	762000	É um cara formado sem esse computação
762000	764000	Aí ele começou a fazer vídeos
764000	766000	Filosofando lá nos vídeos dele
766000	768000	Aí é legal os vídeos
768000	770000	E teve a salvação da minha quinta-feira
770000	771000	Aí como é que foi?
771000	772000	Nerd Ofs, pô
774000	777000	Nerd Ofs é o vlog de sucesso mais recente
777000	778000	Começou agora
778000	779000	É porque começou...
779000	781000	Na verdade ele começou com
781000	782000	Zones Spoiler, né?
782000	784000	E que era muito legal, por isso não
785000	787000	Agora vê que o cara tá meio ruim
787000	791000	A única coisa que o cara espera de boa na semana
791000	793000	É o que vem na sexta-feira
794000	795000	O quê?
795000	796000	Nerdcast, pô
798000	799000	E agora tem a quinta-feira, então?
799000	801000	Agora tem as quinta-feiras também, né?
801000	803000	Tem as tirinhas lá no blog
803000	805000	Não, mas eu só gosto disso, pô
805000	807000	O blog eu não acompanho tanto não
808000	810000	Tá vendo, né? Já vem Nerd
810000	812000	Se você estiver escutando
812000	814000	Sabe que seu grande fã de Goiânia
814000	816000	Não acompanha seu blog
816000	818000	Mas eu dou uns pay-views lá, Dinho
818000	820000	Aí tem o prêmio VMB
820000	823000	Que tem a premiação de...
823000	826000	Tem uma premiação lá a respeito disso
826000	829000	Felipe Neto ganhou o prêmio de Web Hit
829000	833000	Então ano passado teve o melhor blog, né cara?
833000	834000	Quem ganhou?
834000	835000	Já ganhou, né?
836000	839000	Então esse eu não achei nem colocar, porque sabe quem é quem ganhou, né?
839000	840000	Pois é
840000	842000	Tivere que trocar a categoria
843000	845000	Aí o Anki Vens colocava, será que vai ser a Tribute Sakes, né?
845000	848000	Cara, subiu o melhor blog de tecnologia
848000	849000	De Goiânia
849000	850000	Região Lé
850000	852000	Fez por eles funcionários da Sista
853000	855000	Aí com certeza esse é o nosso
855000	857000	Então acho que nem podia falar na empresa, ouvi
857000	858000	Mas eu pô, pique
858000	860000	Aí, inclusive no prêmio...
860000	862000	Falando de prêmio VMB
862000	864000	Uma coisa engraçada, que o Restart
864000	866000	Ganhou cinco prêmios no VMB
867000	869000	Massa, né?
869000	871000	Foi coroíto, né?
871000	872000	Pois é
872000	875000	E Rafael Ct, que...
875000	877000	Escreveu um post lá falando sobre Restart
877000	879000	Esse é o recente do show de Goiânia?
879000	881000	Tô, os cinco prêmios lá
881000	882000	É porque gostava de Restart
882000	884000	Ah, mesmo, é negócio
884000	886000	Sabia que o Rafael Ct agora não gostou de Restart
886000	887000	Fiz um hate post lá
887000	888000	Isso aí
888000	890000	Inclusive gerou muitos visitos pro Goiânia
890000	891000	Por nós também
891000	893000	Ah, rapaz, teve show ao vivo no YouTube
893000	896000	Eu fui da Ivete Sangal, ou fui um de Certanejo?
896000	898000	O seu Certanejo ao vivo
898000	899000	Com o Vitorilel
899000	900000	Teve uns outros, né?
900000	901000	É, e eu já sei, sim
901000	904000	É, é porque eu lembro só da propaganda do Vitorilel falando
904000	906000	Massa, teve os lançamentos de vários gare-gare, né?
906000	908000	Teve lançamento do iPhone 4
908000	910000	Do iPad
910000	912000	Inclusive o lançamento do iPhone 4
912000	914000	Foi cômico, né?
914000	916000	É, todos o Wi-Fi lá, né?
916000	918000	Pra mim não foi cômico, não
918000	920000	Pra mim foi engraçado só o nervosismo
920000	921000	Do Steve Jobs
921000	924000	Eu mando a galera, to colocando o show aí
924000	927000	E você, do lado, vigia que tá do lado aí
927000	931000	Mas eu vi uma palestra do Google no YouTube
931000	932000	E eles pediram a mesma coisa
932000	934000	Pediu pra todo mundo desligar os hotspots, tal
934000	936000	Só que ele pediu, no caso, pra desligar
936000	938000	Pra não consumir a banda
938000	940000	Pra ficar melhor a apresentação
940000	943000	Não foi por causa do fail, igual o Steve Jobs, não?
943000	945000	Mas foi por causa da banda também, não?
945000	947000	O Deus foi por causa pra não dar pobreza
947000	949000	O que tá usando o Wi-Fi, né?
949000	951000	O iPad, inclusive, foi ruim
951000	954000	Porque eles demoraram bom tempo pra lançar aqui no Brasil
954000	955000	Foi verdade
955000	957000	Não, mas o Brasil tá sempre pra trás, né?
957000	959000	O Galaxy Tab chegou primeiro do que o iPad, né?
959000	961000	Porque a Apple não gosta do Brasil
961000	962000	Deve ser
962000	964000	Eu, pelo menos, em protesto
964000	966000	Na verdade, é porque é bem caro
966000	968000	Mas em protesto, eu falo que é protesto
968000	970000	Eu não uso nada da Apple
970000	972000	Eu, infelizmente, não uso nada da Apple
972000	974000	Ah, mas
974000	976000	Quem falou que o Nexus One
976000	979000	Ia ser o último gadget da Google
979000	980000	Agora
980000	981000	Vai morder a língua, né?
981000	983000	Pô, cara, que isso foi...
983000	984000	Ah, esse cara, você viu lá?
984000	986000	É porque tinha que ser até os seis, né?
986000	987000	Que são vários Nexus
987000	989000	Não, pô, tu não conhece o Blade Run
989000	991000	Explica pra nós, Nexus
991000	993000	A história do Nexus, o telefone da Google
993000	996000	Cara, eu só sei a referência ao Blade Run
996000	997000	É isso mesmo que eu queria que você explicasse
997000	999000	É porque, assim, lá no Blade Run
999000	1000000	Falava que
1000000	1002000	Em 2019
1002000	1004000	Usa Android
1004000	1006000	Android? Eu ia em Android?
1006000	1007000	Ah, sacou
1007000	1010000	Eles iam evoluir até a versão 6
1010000	1013000	Que eles começaram a ter vontade própria
1013000	1015000	Parecem muito com humanos
1015000	1017000	E era complicado pra distinguir
1017000	1020000	Quem era humano, quem era Android
1020000	1022000	Vai dar um post lá do
1022000	1023000	Episódio sobre o Blade Run, né?
1023000	1024000	Do NetGashe
1024000	1025000	Inclusive, o Nexus S
1025000	1027000	Teve o Galaxy Tab, que você falou, né?
1027000	1029000	Na plataforma Android
1029000	1031000	Na plataforma Android cresceu bastante
1031000	1032000	Esses gadgets
1032000	1034000	O Myston, comprei o Myston
1034000	1035000	O Myston é legal
1035000	1037000	Eu achei ruim só que eu comprei o Myston
1037000	1039000	E foi lançar o Myston 2
1039000	1040000	Acontece, né?
1040000	1042000	Ah, teve uma coisa
1042000	1043000	Falando em Google, cara
1043000	1045000	Teve o Google Street View no Brasil
1045000	1047000	Então, foi algumas cidades lá, né, cara?
1047000	1050000	Eu consegui ver até o que eu fiquei lá no Rio de Janeiro
1050000	1051000	Rio de Janeiro?
1051000	1052000	É, né?
1052000	1053000	Queria começar em São Paulo
1053000	1054000	Agora já tá no Rio de Janeiro também
1054000	1055000	Belo Horizonte também
1055000	1056000	E Goiânia
1056000	1057000	Goiânia, não sei não
1057000	1058000	Mas sabe que a SED do Google
1058000	1060000	Tem uma SED em Belo Horizonte?
1060000	1061000	Ah, é?
1061000	1062000	É isso, né?
1068000	1070000	As eleições da internet
1070000	1071000	Então, as eleições da internet
1071000	1073000	As eleições da internet é estranho falar isso
1073000	1075000	Porque as eleições foram...
1075000	1076000	Não foram na internet
1076000	1077000	Pois é, mas assim...
1077000	1079000	Teve a influência da nada, né, cara?
1079000	1080000	E o que eu vi assim
1080000	1081000	As maiores influências
1081000	1083000	Era qualquer vacilo
1083000	1085000	Dos eleitores, não, né?
1085000	1087000	Mas dos candidatos
1087000	1088000	Era...
1088000	1090000	Apareceu pra caramba na internet, né?
1091000	1092000	Começaram a perceber
1092000	1094000	Que a internet tem um pouquinho de força
1094000	1095000	Então, eles...
1095000	1097000	Qualquer vacilo
1097000	1099000	Até com o próprio uso da internet, né?
1099000	1100000	Que eles tinham
1100000	1102000	Tinha uma dimensão muito grande
1102000	1103000	Com certeza
1103000	1105000	Vai ter um link também
1105000	1107000	Do netcast sobre eleições da internet
1107000	1110000	Eles vencem o índice por netcast, mano
1116000	1117000	Temos...
1117000	1119000	Esse ano também teve o lance
1119000	1121000	Lá dos filmes em 3D
1121000	1123000	Televisão também, né?
1123000	1124000	Televisão...
1124000	1125000	É, porque foi...
1125000	1126000	Criaram a Avatar
1126000	1128000	E o Avatar por ser um filme caro
1128000	1129000	E ser um filme...
1129000	1131000	Teve várias coisas, sim
1131000	1133000	Características do filme
1133000	1135000	Que deixaram ele bastante...
1135000	1137000	Várias buzzwords
1137000	1139000	Do Avatar
1139000	1141000	De novo, buzzwords
1141000	1143000	Você não sabe o que é buzzwords?
1143000	1144000	Agora eu sei
1144000	1145000	O que é uma buzzword?
1145000	1147000	Será que elas palavras é guimar?
1147000	1148000	Se sua bem, tipo...
1148000	1150000	Web 2.0
1151000	1152000	Tipo...
1152000	1153000	É...
1153000	1154000	Terabytes...
1154000	1156000	Não sei o que...
1156000	1158000	Eu sintetizando acho que são termos da moda, né?
1158000	1159000	Sim mesmo
1159000	1160000	Português, né?
1160000	1161000	Os filmes em 3D
1161000	1163000	Foi a Avatar e Alice
1163000	1164000	Logo em seguida
1164000	1165000	São esses dois
1165000	1166000	A Ten Info, por exemplo
1166000	1168000	Já lançou uma revista
1168000	1169000	Comparando os dois filmes
1169000	1171000	Porque o Avatar gastou muito
1171000	1173000	A Alice gastou bem menos
1173000	1175000	E a qualidade, segundo a revista
1175000	1177000	Foi praticamente igual
1177000	1179000	Eu não assisti nenhum dos dois
1179000	1180000	Nem eu
1180000	1182000	Sabe qual foi o primeiro filme que eu assisti?
1182000	1183000	Primeiro e único filme que eu assisti
1183000	1184000	Até agora
1184000	1185000	Até a gravação desse podcast
1185000	1187000	O primeiro e único filme que eu assisti
1187000	1188000	Sobre 3D
1188000	1189000	Sabe qual foi?
1189000	1190000	Jackass?
1190000	1191000	Não
1191000	1193000	Sobre 3D é um filme de 3D
1193000	1194000	Foi o...
1194000	1195000	Tron
1195000	1197000	Mas eu só assisti o de 83
1197000	1198000	O de 83
1198000	1199000	O primeiro
1199000	1200000	O primeiro Tron
1200000	1201000	É legal?
1201000	1203000	É o primeiro...
1204000	1205000	Em 83?
1205000	1206000	3D?
1206000	1207000	Tem certeza disso?
1207000	1208000	Pode perguntar
1209000	1211000	Vai ter um link para o Nerdcast
1219000	1221000	As grandes empresas lançaram seus termos
1221000	1223000	Mais pesquisados
1223000	1224000	A Google lançou
1224000	1226000	O Twitter lançou um site
1226000	1227000	Só para isso
1227000	1229000	O Facebook também
1229000	1231000	Inclusive o termo mais pesquisado
1231000	1233000	Na Google no Brasil foi a Larissa Riquel
1233000	1234000	Ah, do Brasil?
1234000	1235000	Brasil
1235000	1237000	Ah, Larissa Riquel é aquela do celular
1237000	1239000	Colocou o celular no local muito sugestivo
1239000	1240000	Estratégio
1240000	1243000	Ela falava que colocou o celular lá
1243000	1244000	É por segurança
1244000	1245000	Com certeza
1245000	1246000	Com duas muralhas do lado
1246000	1247000	Dois airbags
1247000	1249000	É, com dois airbags
1249000	1251000	Segura de estar livre de qualquer acidente
1251000	1253000	Airbag do...
1253000	1255000	Então mas
1255000	1256000	Como ficava no meio do celular
1256000	1258000	Ele ficava sem nenhum airbag
1258000	1259000	É verdade
1259000	1261000	E você vê aí que no mundo
1261000	1263000	Os termos mais pesquisados
1263000	1265000	Foi Justin Bieber, iPad, Lady Gaga
1265000	1267000	E no Brasil foi Larissa Riquel
1267000	1269000	Você dá para perceber que nós temos um bom gosto
1269000	1271000	E a gente tem pouca adolescente
1271000	1273000	Tipo Rafael C.T.
1273000	1275000	Tem um pouco de menor sensibilidade
1275000	1277000	É verdade
1277000	1279000	Ou então o de menor do Brasil
1279000	1281000	Tá muito para frente
1281000	1283000	Eu volto nessa segunda opção
1283000	1285000	Enquanto os pais estão assistindo o jogo
1285000	1287000	Tá pescando caraca
1287000	1289000	Ah, falando em Larissa Riquel
1289000	1291000	A Playboy lançou
1291000	1293000	A Playboy da Larissa Riquel
1293000	1295000	Em 3D
1295000	1297000	Ah, foi da Larissa
1297000	1299000	Foi em 3D?
1299000	1301000	Eu fiquei sabendo que era em 3D
1301000	1303000	Pois é, eu queria saber como que é
1303000	1305000	É porque eu não vejo esses conteúdos
1305000	1307000	Conjou meu Playboy?
1307000	1309000	Não, eu não acesso esses tipos de conteúdos
1309000	1311000	Eu não gosto da Playboy
1311000	1313000	É porque eu não paro
1313000	1315000	Então, eu sou uma pessoa que
1315000	1317000	Eu simplesmente acesso conteúdos didáticos
1317000	1319000	Então, não tem conhecimento
1319000	1321000	Eu usava quando eu tinha
1321000	1323000	Era de menor, né? Quando eu não podia
1323000	1325000	Quando você tinha idado Rafael C.T.
1325000	1327000	Quando era assim na época do Rafael C.T.
1327000	1329000	Ah, teve o lançamento do
1329000	1331000	Knackt do Xbox
1331000	1333000	Isso eu não vou falar do link
1333000	1335000	No jogo
1335000	1337000	Mas tem o vídeo do Jovem Knackt
1337000	1339000	Jovem Knackt
1339000	1341000	É verdade, NerdOffs?
1341000	1343000	Isso, NerdOffs
1343000	1345000	A última coisa que aconteceu
1345000	1347000	Em 2010
1347000	1349000	Interneticamente falando
1349000	1351000	Foi a Weeklix
1351000	1353000	Caraca, a Weeklix é a maneira
1353000	1355000	O que seria a Weeklix?
1355000	1357000	A Weeklix
1357000	1359000	Como falou
1359000	1361000	Lu
1361000	1363000	Não, mas a Weeklix
1363000	1365000	Ela tem tipo
1365000	1367000	Um site
1367000	1369000	Um site
1369000	1371000	Um site
1371000	1373000	Um site
