start	end	text
269500	270500	Joelias Jr.
270500	272500	Mostre organizador de eventos
272500	274500	De sorte livre em Goiânia
274500	276500	Então ele vai estar presente no próximo podcast
276500	278500	Nós vamos falar sobre...
278500	280500	Eu não vou falar sobre o assunto
280500	282500	Talvez eu falho em um grupo Twitter
282500	283500	Ou com um coisinho
283500	284500	Mas agora não vou falar
284500	286500	Que vai ser uma semissurpresa
286500	288500	E o Joelias vai estar presente
288500	289500	E é isso aí
289500	290500	Vamos lá
290500	291500	Nós vamos até em umas
291500	292500	Gravar o podcast
292500	293500	Ou não
293500	295500	Não sei pessoal
295500	297500	E agora vamos falar do project
297500	299500	Música
324500	325500	Então agora vamos falar
325500	326500	Sobre o C-Project
326500	327500	Que é o projeto
327500	328500	Para você ver
328500	329500	C
329500	330500	V
330500	331500	Então se você
331500	333500	Não conhece o project C-Project
333500	335500	Então se você não ouviu
335500	336500	Até agora
336500	337500	Você vai
337500	338500	C
338500	339500	Entendeu?
339500	340500	Eu vou pensar
340500	341500	O esse project
341500	342500	Em inglês
342500	344500	Então é...
344500	345500	Primeiro
345500	346500	Eu não pensei que sei
346500	347500	Nada sobre o projeto
347500	348500	Exatamente
348500	349500	Para me tirar todas as dúvidas
349500	351500	Aqui no podcast
351500	352500	Para começar Marcelo
352500	354500	O que que é o C-Project?
354500	355500	O C-Project é uma...
355500	356500	Para começar
356500	357500	Ele é um projeto
357500	358500	Ah tá
358500	359500	O project
359500	360500	É um projeto
360500	361500	É isso mesmo?
362500	363500	Eu vou fazer igual
363500	364500	Um professor meu
364500	365500	Que eu estou tendo agora
365500	366500	Na faculdade lá
366500	367500	Quem for da minha turma
367500	368500	E vai reconhecer
368500	369500	Quando eu falar
369500	370500	C
370500	371500	É de ver
371500	372500	Projeto de projeto
372500	373500	Então o projeto de ver
373500	374500	E ele fica traduzindo
374500	375500	No pé da letra
375500	377500	Pense que a gente não entende
377500	379500	Mas deixa eu ver
379500	380500	É um projeto
380500	381500	Para ver melhor
381500	382500	As vezes
382500	383500	Mas isso na realidade C
383500	385500	É um crônimo de security environment
385500	386500	E eu tenho mania de
386500	387500	Quando colocar nome
387500	388500	Em alguma coisa
388500	389500	Colocar um monte de palavra
389500	390500	Que tem a ver
390500	391500	E tentar juntar
391500	392500	E ver se é alguma coisa
392500	393500	Aí saiu isso
393500	394500	E acabou ficando
395500	396500	Deu para registrar
396500	397500	Domínio
397500	398500	Esse projeto de ponto net
398500	399500	Então ficou bom
399500	400500	Na verdade
400500	401500	É assim que é um acrônico recursivo
401500	402500	Que significa
402500	403500	C
403500	404500	Snotia
406500	407500	Interessante
407500	408500	É que seja um projeto
408500	409500	Que possa ser bom
409500	410500	Para a comunidade
410500	411500	Seria isso
411500	413500	Mas qual que é o objetivo do projeto?
413500	414500	Então o objetivo do projeto
414500	416500	É ser uma plataforma
416500	418500	Para a gerência de ativos de redes
418500	419500	Distribuídos
419500	420500	Então isso quer dizer
420500	421500	Que em uma rede que você tem
421500	422500	Mais de um fire
422500	424500	Mais de um servidor pro
424500	425500	Mais de serviços
425500	427500	Vários serviços distribuídos
427500	428500	A intenção é que você possa
428500	429500	Compartilhar conhecimento
429500	430500	Entre esses serviços
430500	431500	Por isso que o projeto
431500	432500	Diferência um pouco
432500	434500	Dos frontends tradicionais
434500	435500	Que você instala
435500	436500	Numa máquina e gerência
436500	437500	Aquele roxo
437500	439500	Então é diferente nesse sentido
439500	440500	Arquitetura é diferente
440500	441500	A parte do frontend
441500	442500	Mas tem também
442500	443500	A parte do Midler
443500	444500	Que você vai distribuir
444500	445500	No seu servidor
445500	446500	Se você quer gerenciar e tudo
446500	448500	Então se eu fosse um cliente
448500	450500	Eu chegaria a você
450500	451500	E perguntaria
451500	453500	Que o sifproj te faria na minha empresa
453500	454500	Sim
454500	455500	De forma geral
455500	457500	De forma bem usuar final
457500	458500	Assim para a galera entender
458500	459500	O que o sifproj te faz?
459500	460500	Então ele vai
460500	461500	Gerenciar um fire
461500	463500	E gerenciar regras do speed
463500	465500	A parte de networking
465500	467500	Através de uma frontend amigável
467500	468500	E tudo mais
468500	470500	A questão é que ele vai
470500	472500	Fazer isso de maneira distribuída
472500	474500	Por isso que ele é um pouco diferente
474500	475500	Do webmin
475500	476500	Do untangle
476500	477500	Do perfsense
477500	479500	E de outros projetos nesse sentido
479500	480500	Era isso que eu ia perguntar
480500	482500	Se ele era tipo webmin
482500	484500	De para aí
497500	498500	Já que a gente acaba
498500	499500	Eimos um pouco
499500	500500	O que funciona
500500	501500	E a gente queria saber
501500	502500	Eu tenho várias dúvidas
502500	505500	Pensou sobre o profeto
505500	506500	Do Freesoft
506500	507500	OuмиCoffee
507500	509500	Do Tab bare
509500	511500	We wanted to know
511500	513500	Eu queria saber
513500	514500	Como é organizado
514500	516500	O desenvolvimento
516500	517500	Existe só uma pessoa
517500	519500	Existe uma galera distribuída
519500	521500	Existe, que nem no
521500	523500	O Linus Torvaldi fala no livro dele
523500	524500	Existe uma coisa feista e feia
524500	526500	Isso é só por e-mail
526500	528500	Como é que funciona o desenvolvimento do projeto?
528500	529500	Na realidade o desenvolvimento
529500	531500	Começou comigo
531500	532500	E hoje ainda o projeto
532500	533500	Não tem colaboradores
533500	535500	Eu acredito que
535500	536500	Para que um projeto
536500	537500	Penseu a se descer
537500	538500	Eu não sou a melhor pessoa
538500	539500	Para falar isso
539500	540500	Meu projeto ainda não é sucesso
540500	541500	Não sei se vai virar a ser
541500	542500	Deus queira que sim
542500	543500	Mas
543500	544500	Acho que tem que ter uma documentação boa
544500	546500	Tem que ter um lugar
546500	547500	Para as pessoas reunirem
547500	548500	No caso, se o projeto
548500	550500	Tem ou se traça o projeto
550500	551500	No Google Groups
551500	552500	Tem a meio lixa
552500	553500	Tem a parte do meu blog
553500	555500	Já tem bastante post sobre
555500	556500	Que querendo ou não serve
556500	558500	Como uma documentação para o projeto
558500	559500	E no geral um projeto
559500	560500	Eu penso
560500	561500	Pelo menos no meu caso
561500	562500	Começou porque
562500	564500	Eu queria desenvolver algo legal
564500	565500	Algo que eu senti
565500	566500	Um prazer em desenvolver
566500	567500	Me divertisse
567500	568500	E realmente que pudesse
568500	569500	Utilizado pelo comunidade
569500	571500	Algo que fosse agregador
571500	573500	E a ideia é ter colaborador
573500	574500	Eu tenho algumas pessoas
574500	575500	Na lista de discussão
575500	576500	Que estão me ajudando
576500	577500	Com ideias e tudo mais
577500	578500	Seria muito interessante
578500	579500	Que a gente tivesse
579500	580500	Involvedores de Java
580500	581500	Involvedores PHP
581500	582500	Administrador de sistemas
582500	584500	Que colocassem ideias
584500	585500	O legal de você
585500	586500	Desvolver um projeto
586500	587500	Ou pensar
587500	588500	É que você de cada
588500	589500	Já expõe o que você fez
589500	590500	Então sempre vai vir
590500	591500	Críticas construtivas
591500	592500	Nesse projeto
592500	593500	Não construtivas também
593500	594500	Mas eu tenho que focar
594500	595500	Nas coisas construtivas
595500	596500	Então eu tenho liberdade
596500	598500	Para trocar ideia
598500	600500	Com diversas pessoas
600500	601500	Que eu admiro
601500	602500	Então essas pessoas
602500	603500	Me dão novas ideias
603500	605500	E isso acaba agregando muito
605500	606500	Coisa que eu não conseguiria
606500	607500	No modelo proprietário
607500	608500	A não ser que eu tivesse
608500	609500	Muito dinheiro para contratar
609500	611500	Muitas pessoas competentes
611500	612500	O que não é o caso
612500	614500	Teria de me contratar inclusive
614500	615500	Amigos
617500	618500	Vai lá
618500	619500	Isso mesmo
629500	630500	Na parte tecnológica
630500	631500	Qualquer linguagem
631500	633500	Existe metodologia de desenvolvimento
633500	634500	Bora ser só uma pessoa
634500	635500	Que está desenvolvendo
635500	636500	Tem a parte da galera
636500	638500	Que faz o feedback
638500	639500	Para melhorar
639500	640500	A gente deve considerar
640500	641500	Também como participante
641500	642500	Do projeto
642500	643500	Como funciona a linguagem
643500	644500	A metodologia
644500	646500	O controle de código
646500	647500	Essa é a parte técnica
647500	648500	Do desenvolvimento
648500	649500	O Mido é o agente
649500	650500	Aquela aplicação
650500	651500	Que a pessoa vai jogar no servidor
651500	652500	E ela vai comunicar
652500	653500	Com o front-end
653500	654500	Então o Mido é dele
654500	655500	Está sendo desenvolvido em Java
655500	656500	É basicamente ele usa
656500	658500	RMI e Racheful
658500	659500	E manusei arquivos
659500	661500	Gera o que tem que ser gerado
661500	662500	E o front-end
662500	663500	Está sendo escrito em PHP
663500	664500	Usando a linguagem sinfônica
664500	666500	Como metodologia de desenvolvimento
666500	668500	Eu acredito que quando a gente
668500	669500	Tiver mais gente no projeto
669500	670500	Vai ser algo parecido
670500	671500	Ao Scrum
671500	672500	Só que sem
672500	674500	A parte das reuniões diárias
674500	676500	A ideia é que vá algo mais para
676500	677500	Para
677500	679500	É, não teria como ser diário
679500	680500	Porque eu pensava
680500	681500	Não tem como você ficar
681500	682500	Cobrando assim tanto
682500	683500	Não que as reuniões diárias
683500	684500	Tem que ser cobradas
684500	686500	É difícil de ter isso assim
686500	688500	Mas seria algo mais
688500	689500	Ágil mesmo
689500	690500	Se não vai ter
690500	691500	Reunião em pé
691500	692500	Pode chamar aquele amixão lá
694500	696500	Vejam o episódio 3
696500	697500	Tem um caos lá
697500	698500	Está interessando
704500	705500	Tem código no GitHub
705500	707500	Por enquanto só tem o código do Mido
707500	708500	É porque o front-end
708500	710500	Eu ainda não tenho códigos legais
710500	711500	Para postar
711500	712500	Mas quem quiser
712500	713500	Me manda o e-mail
713500	715500	Mando o código para eu poder me ajudar
715500	716500	Mas a ideia é que
716500	718500	Coloca códigos mais próximos
718500	719500	Da produção assim
719500	720500	Não fique jogando código de teste
720500	722500	Igual é o caso hoje do front-end
722500	723500	Por enquanto
723500	723500	
723500	724500	GitHub
724500	725500	PHP
725500	726500	Java
726500	727500	Tem algum framework
727500	728500	Que se utiliza com Java
728500	729500	O Sol
729500	730500	O Ojo
730500	731500	O Lapurão e tem
731500	732500	Na parte do Java
732500	734500	A gente está usando como framework
734500	735500	O Haslat
735500	736500	Como framework Hasfull
736500	737500	O bacana do Haslat
737500	738500	É que ele tem suporte
738500	739500	A Java Neo Iow
739500	741500	Porque ele tem suporte ao Greasy
741500	742500	Posso embutir um servidor da HTTP
742500	743500	No meu código
743500	745500	Então não dependendo de um
745500	746500	Tomcat
746500	747500	Ou de um JBoss
747500	748500	O próprio código
748500	750500	Eu já instando assim um servidor da HTTP
750500	751500	E esse servidor da HTTP
751500	752500	Já tem suporte a Neo Iow
752500	754500	O que vai fazer com que a aplicação
754500	755500	Escale melhor
755500	757500	Por isso eu resolvi usar o Haslat
757500	758500	Além dele ter suporte
758500	759500	A HTTPS
759500	761500	O que é algo importante
767500	768500	Então a comunicação
768500	769500	Com o português
769500	770500	E basicamente
770500	771500	O Haslat
771500	772500	O RMI
772500	774500	Pra fazer a comunicação entre processos
774500	775500	Porque quando você escreve uma aplicação
775500	777500	Que ela vai estar esforça pra internet
777500	778500	Certa forma
778500	779500	Você tem que se preocupar
779500	781500	Com o privilégio dessa aplicação
781500	783500	Então se essa aplicação rodar como root
783500	784500	Somente como root
784500	785500	Se alguém ganhar acesso
785500	786500	A aplicação
786500	787500	E explodar alguma falha
787500	788500	Em relação da memória
788500	789500	E executar código arbitrário
789500	791500	Esse código vai estar como root
791500	792500	O que é um problema
792500	793500	Então se você deixa
793500	795500	Parto do código rodando como root
795500	797500	O que é que tem que ser rodado
797500	798500	Como rodar um HTTP
798500	800500	E parte do código sem rodar como root
800500	801500	É bom por isso
801500	802500	A parte que não está como root
802500	803500	Se for comprometida
803500	805500	O cara vai ter o poder de não root
805500	806500	Um usuário de nobody
806500	808500	Alguma coisa não privilegiada
808500	809500	Teria como escalar privilégio
809500	811500	Explodando uma falha local
811500	813500	Mas seria mais complexo
813500	814500	A escalação de privilégio
814500	815500	Tudo dificulta
815500	816500	Por isso que os RMI
816500	817500	E também pra ter a comunicação
817500	818500	Entre os mídios
818500	819500	Ajuda bastante nesse sentido
825500	826500	O Cprojit
826500	828500	Seria como se fosse
828500	830500	Um web da rede
830500	832500	Controlaria toda a rede
832500	834500	De todas as formas possíveis
834500	835500	De todo tipo
835500	836500	Sentar pareia todos os buracos
836500	838500	Poderiam existir na rede
838500	840500	Gerenciaria tudo pelo Cprojit
840500	841500	Pelo que eu vi
841500	842500	Vai ter os relatórios
842500	843500	Ah, de rede
843500	844500	Um firewall
844500	846500	Vai ter aquele proxy
846500	847500	Webfilter
847500	848500	No network
848500	849500	Pelo que eu vi também
849500	850500	Ele é bastante voltado
850500	852500	Pra parte de segurança
852500	853500	O serviço de rede
853500	854500	São a princípio
854500	855500	O supplier proxy
855500	857500	Depois eu vou gerenciar
857500	858500	Esse serviço de rede
858500	859500	Então, na realidade
859500	860500	O projeto ainda não tem
860500	862500	Uma visão comercial certa
862500	863500	Isso quer dizer que
863500	864500	Eu estou desenvolvendo ele
864500	866500	Nas minhas horas vagas
866500	867500	Eu estou desenvolvendo
867500	869500	As coisas que eu acho mais legais
869500	871500	Então, a ideia é que
871500	873500	Realmente, como o Sheldon disse
873500	875500	Que seja um app das redes
875500	877500	Mas isso envolve muito código
877500	878500	Envolve muito trabalho
878500	880500	E eu acredito que sozinho
880500	881500	Vai ser muito mais difícil
881500	882500	Fazer isso
882500	883500	Mas eu acredito que
883500	884500	Lançando a primeira versão
884500	886500	De a parte de network
886500	887500	Firewall e Webfilter
887500	888500	Que seria o proxy
888500	890500	Sendo boa a aplicação
890500	892500	Eu acredito que vai vir colaboradores
892500	893500	Que vai naturalmente
893500	894500	O projeto vai crescendo
894500	895500	Se não for bom
895500	896500	Vai morrer
896500	897500	E é isso
897500	898500	Pelo menos eu vou ter
898500	899500	Prendido coisas legais
899500	901500	E me divertido
901500	902500	Enquanto eu estava lá
902500	903500	Codificando
903500	904500	Acho que pra incentivo
904500	905500	A gente põe aquela musiquinha
907500	908500	Mas deixa lá no GitHub
908500	909500	Que aí alguém...
912500	914500	Alguém pode continuar o projeto
914500	915500	Contra o novo
916500	917500	Vai que é isso
917500	918500	Dizido do projeto
918500	919500	Projeto morre
919500	920500	Alguém pega lá
920500	921500	Nos Estados Unidos
921500	922500	Implementa ele
922500	923500	Ganha milhões
923500	924500	E fica rico
924500	925500	Aí você...
925500	926500	Vai se arrepender
926500	927500	Margarinho
927500	928500	E a gente vê o resto sozinho
928500	929500	A questão é que
929500	931500	As pessoas já ganham milhões
931500	932500	Sem o meu projeto
932500	933500	Então eu acredito que
933500	935500	Quando você fica muito preso ao código
935500	936500	Você acaba impossibilitando
936500	938500	O crescimento da sua aplicação
938500	939500	Então é um risco
939500	941500	Lógico, lógico, lógico
941500	943500	Se eu tivesse visando
943500	944500	Apenas ganhar dinheiro
944500	946500	Os projetos não seria open source
946500	948500	Porque o modelo open source
948500	949500	No Brasil
949500	950500	Não é muito sustentável
950500	951500	O financiamento
951500	952500	Com o meu foco não é dinheiro
952500	954500	E sim um amadurecimento
954500	955500	Da aplicação
955500	956500	Ele é open source
956500	957500	Lógico, as pessoas podem pegar
957500	958500	E copiar
958500	959500	Não tem problema
959500	960500	Elas vão ter certeza
960500	961500	Que a melhor pessoa
961500	963500	Pra elas conversarem sobre o projeto
963500	965500	Pra prestar uma consultoria
965500	966500	Pra ajudar no desenvolvimento
966500	968500	É quem fez os códigos
968500	970500	Então, quer dizer
970500	971500	Se um dia o projeto ser sucesso
971500	973500	E chegar nesse nível
973500	975500	E alguma empresa quiser desenvolver em cima
975500	976500	Provavelmente essa empresa
976500	978500	Vai entrar em contato comigo
978500	980500	E quem estiver desenvolvendo
980500	982500	Pelo menos eu penso assim
982500	983500	Até porque
983500	985500	Como os próprios patriarcas
985500	986500	O open source diz
986500	987500	É porque no projeto proprietário
987500	989500	Você ganha dinheiro com o software
989500	991500	Você vende o software
991500	993500	Você ganha dinheiro já em cima disso
993500	994500	Agora o open source não
994500	996500	Você ganha dinheiro com um serviço
996500	998500	Você vai dar o software
998500	1000500	E cobrar, sei lá, uma licença
1000500	1002500	Por mantensão, um coisinho
1002500	1004500	São formas diferentes
1004500	1005500	A gente pode até
1005500	1007500	Se assumir para um próximo podcast
1008500	1009500	A gente tá comprometendo
1009500	1011500	Já a gente tem uns 100 episódios aí em 3
1011500	1012500	Em 5 que a gente gravou
1012500	1014500	Até no próprio documento
1014500	1016500	Da GPelig e no GPelig
1016500	1017500	O Richard Stallman
1017500	1019500	Ele cita várias formas
1019500	1020500	Modelos de negócios
1020500	1022500	Que podem explorar o desenvolvimento
1022500	1024500	De software livre, né?
1024500	1025500	Então, assim, existe
1025500	1027500	Várias formas de ganhar dinheiro
1027500	1029500	Mesmo utilizando software livre
1029500	1031500	Uma das empresas pioneiras
1031500	1033500	De trabalho com software livre
1033500	1035500	É a Cygnus
1035500	1036500	Eu já assisti o filme, já
1036500	1038500	Ah, então a gente assistiu mesmo o filme
1038500	1040500	Vai estar na link do post
1040500	1042500	De todas essas referências
1042500	1044500	Que a gente tá citando
1044500	1046500	E uma das formas
1046500	1048500	É ela não cobrar pelo software
1048500	1050500	E ela vai poder dar
1050500	1052500	Uma cobertura de suporte
1052500	1053500	Bem maior
1053500	1055500	Isso de uma certa forma
1055500	1058500	É ganho tanto para a empresa
1058500	1061500	Que tá provando o serviço
1061500	1063500	Com isso a gente pode ir
1063500	1065500	Para o próximo item da pauta
1065500	1068500	Que é o trabalho do software
1068500	1070500	Como um serviço
1084500	1086500	A nossa questão de um software
1086500	1087500	Como um serviço
1087500	1089500	Ganhar dinheiro com open source
1089500	1090500	Como um serviço
1090500	1092500	É, entra uma questão meio contraditória
1092500	1093500	Que é a seguinte
1093500	1095500	Antes de você ter software como serviço
1095500	1097500	Você realmente ganha dinheiro prestando serviço
1097500	1099500	Com storias, suporte, treinamento
1099500	1101500	Implementações, integrações
1101500	1102500	A questão é
1102500	1104500	Com software como serviço
1104500	1106500	Você acaba incentivando
1106500	1108500	O código fechado, por exemplo
1108500	1110500	O bonto, apesar de ser
1110500	1112500	Uma distribuição ninox open source
1112500	1114500	Ela tem a parte lá de software como serviço
1114500	1116500	Para a genenciamento da sua distribuição
1116500	1118500	Essa ferramenta, ela é paga
1118500	1120500	Ela é paga e é proprietária
1120500	1122500	Ela é paga e é proprietária
1122500	1125500	Essa parte dessa aplicação
1125500	1127500	Talvez alguma parte dela é open source
1127500	1129500	Mas o front-end, a parte de gerência
1129500	1132500	Dos relatórios, é proprietária
1132500	1135500	Então isso é um pouco contraditório
1135500	1136500	No caso do C
1136500	1137500	A gente vai ter umíduo
1137500	1139500	E o front-end vão ser open source
1139500	1140500	São open source
1140500	1143500	E a ideia é que tenha serviços
1143500	1145500	Que sejam...
1145500	1146500	Alguns serviços
1146500	1147500	Não serviços de rede
1147500	1148500	Não serviços de gerenciamento
1148500	1150500	Não serviços de relatórios
1150500	1153500	Mas serviços de compartilhamento de conhecimento
1153500	1155500	Serviços de correlacionamento
1155500	1157500	De eventos
1157500	1159500	Serviços mesmo
1159500	1161500	Que sejam pagos
1161500	1163500	Então, por exemplo
1163500	1165500	O que seria um serviço no C project?
1165500	1166500	No meu entendimento
1166500	1168500	Criação de assinaturas para IDS
1168500	1171500	Criação de assinaturas para um final layer set
1171500	1174500	Então, quer dizer, mallers saia todos os dias
1174500	1176500	Se a gente tem uma empresa focada
1176500	1178500	Em desenvolver assinaturas para esses mallers
1178500	1180500	É um serviço, entendeu?
1180500	1183500	Então, é interessante que seja cobrado por isso
1183500	1185500	Até para sustentar o projeto
1185500	1187500	Então assim, a parte de assinaturas
1187500	1189500	Seria um serviço
1189500	1191500	Então eu penso nesse sentido, entendeu?
1191500	1193500	Serviço é um serviço
1193500	1195500	Software como serviço
1195500	1197500	Continua sendo
1197500	1199500	Você vender, desenvolver um software
1199500	1201500	E ganhar dinheiro com ele fechado
1201500	1203500	Então, tem que ter essa distinção
1203500	1204500	Nem sempre tem
1204500	1206500	Eu acho assim, que duas coisas interessantes
1206500	1208500	De a gente falar, né?
1208500	1210500	É, software
1210500	1212500	Free software não significa
1212500	1214500	Que ele vai ser grátis também, né?
1214500	1216500	E um modelo bastante utilizado
1216500	1218500	Pelo pessoal de programing
1218500	1219500	Rubin Rays
1219500	1220500	Rubi e...
1220500	1222500	E consequentemente com Rays
1222500	1224500	É que assim, eles desenvolvem para já
1224500	1225500	Toda pessoas
1225500	1227500	E algumas partes que são específicas
1227500	1229500	Da empresa, não é o que é só isso
1229500	1231500	Isso de uma certa forma dá
1231500	1233500	Até mais segurança para a empresa
1233500	1235500	Que está contratando
1235500	1237500	Assim, que não faz sentido
1237500	1239500	Você expor como funciona a empresa
1239500	1241500	Talvez teria alguma resistência
1241500	1243500	Do pessoal de contratar esse serviço
1243500	1245500	E partes que
1245500	1247500	Não são específicas da empresa
1247500	1249500	Não tem problema de ser liberado, né?
1249500	1251500	Que é até porque assim
1251500	1253500	Um comportamento bastante comum
1253500	1255500	Da galera que desenvolve
1255500	1257500	O cara vai fazer alguma coisa
1257500	1259500	Pesquisa no Google e
1259500	1261500	Pega o código que ela
1261500	1263500	Nem faz nem referência
1263500	1265500	No código, copia, cola
1265500	1267500	E funciona no dele
1267500	1269500	De uma certa forma, o pessoal seria parecido
1269500	1271500	Com todos os honos
1271500	1273500	Não só o cara
1273500	1275500	Nem coloca referência no código dele
1275500	1277500	Mas ele está lá usando várias outras
1277500	1279500	Coisas não específicas da empresa
1279500	1281500	Que ele pegou na internet
1281500	1283500	É, vai lembrar que
1283500	1285500	Fazer software livre pensando
1285500	1287500	Vai estar expondo
1287500	1289500	Sua intelectualidade, né?
1289500	1291500	Que tem aquela parada da liberdade intelectual
1291500	1293500	O cara trabalha ali codificando
1293500	1295500	E tem medo de spoke ali
1295500	1297500	De alguém pegar, o esforço dele
1297500	1299500	Ganhar dinheiro em cima disso
1299500	1301500	Vai lembrar também que
1301500	1303500	Isso pode acontecer também
1303500	1305500	Nas empresas de software proprietário também, né?
1305500	1307500	O cara pode, um funcionário da empresa
1307500	1309500	Pode lá pegar o código sem contar para ninguém
1309500	1311500	Guarda ali com ele no seu contado pessoal
1311500	1313500	Se algum dia ele precisar de novo
