start	end	text
162000	164000	Você é vado
164000	166000	Não, Basecamp foi o aplicativo
166000	168000	Web pra gerir esse project
168000	170000	Que surgiu o framework
170000	172000	Rails
172000	174000	Do grupo é Rails
174000	176000	Ruby on Rails
176000	178000	Aí tem o Prototype, que é um framework
178000	180000	Na qual eu não sei falar, mas
180000	182000	As meninas já falavam lá as respetidinhas
182000	184000	Seriam uma parada bem interessante
184000	186000	O Pop-Tec é meio que a padrinhou
186000	188000	Ela também, isso é interessante
188000	190000	Tá bom, o negócio de podcast
190000	192000	Tá começando a ficar, tipo, Linux
192000	194000	Começou assim e tal
194000	196000	E agora todo mundo usa, todo mundo tem
196000	198000	Tá a gente tá fazendo isso
198000	200000	Então vamos lá pro próximo pacto de dar falta
200000	202000	Eu queria lembrar os leitores
202000	204000	Mandem sugestões de pau
204000	206000	Uma das ideias que a gente tem
206000	208000	De mandar sugestões de matérias
208000	210000	Que teve na faculdade, que você acha que foi um potencial
210000	212000	Saber que aquela matéria ia ser foda
212000	214000	Caramba, e quando teve a matéria que foi
214000	216000	Meio board
216000	218000	Ah, tá, não, geralmente é por causa do professor
218000	220000	Geralmente é por causa da falta dele
220000	222000	A gente já teve lá na minha faculdade
222000	224000	Que eu prefiro não citar o nome
224000	226000	Que eu tenho medo
226000	228000	E as pessoas vêm atrás de mim depois
228000	230000	Represar
230000	232000	Ah, já teve várias matérias
232000	234000	Tipo, o fenômeno de transporte
234000	236000	Que a gente teve um professor que não compareceu
236000	238000	Bem, teve outros também
238000	240000	O banco de dados o povo reclamou bastante
240000	242000	Mas eu particularmente achei muito interessante
242000	244000	O professor, inclusive ele fazia
244000	246000	Não, não vamos falar, vamos deixar pra quando for o podcast
246000	248000	Sobre isso?
248000	250000	Essas paradas de faculdade
250000	252000	Eu tenho um exemplo de matéria
252000	254000	Quer dizer, no caso de sistemas operacionais
254000	256000	Aí eu só vou falar um nome
256000	258000	Colocamos o que você pensa
258000	260000	Foi a professora Lucíria Ribe
260000	262000	Pra dar aula pra gente de sistemas operacionais
262000	264000	Então eu flertava com ela
264000	266000	Tipo, um ano antes da matéria
266000	268000	Eu já tinha os contatos
268000	270000	Projeurador e tal
270000	272000	Que louco
272000	274000	Matéria de Sembros e Projeuracionais
274000	276000	Foi uma coisa que foi exatamente
276000	278000	O que aconteceu, começou a professora
278000	280000	Aí ela não sabia dessa matéria
280000	282000	Comprou um livro, ele passou duas semanas
282000	284000	Você teve que trocar de professor
284000	286000	Daí foi até legal que eu pediu o livro pra ela
286000	288000	Interessar e tá comigo até hoje
288000	290000	Não, não
290000	292000	Foi a nossa chave
292000	294000	Não, é Joel, o nome dele
296000	298000	Eu já mostrei pra ela
298000	300000	Porque o receio deve pedir de volta
300000	302000	Mas ela falou que não tá precisando
302000	304000	Então eu espero que ela nunca mais produz o livro
304000	306000	Eu gosto, acho interessante, todo dia eu levo um pouquinho
306000	308000	Tem a matéria de estudos de linguagem
308000	310000	Linguagem e linguagem montagem estão diferentes
310000	312000	Tem a linguagem montável em estudos de Assembles
312000	314000	Eu não conheço a outra linguagem montagem
314000	316000	Qual que é a outra linguagem montagem
316000	318000	Eu vou deixar pra eu falar depois
318000	320000	Tem uma linguagem que a gente pode assim doar
320000	322000	Tem um intermediate language do dotnet
322000	324000	E o bytecode do Java
324000	326000	Não, tem músicas que são próprias pra CLP
326000	328000	Você é na área de
328000	330000	Automação Industrial
330000	332000	Eles intentam ser meio compiladores
332000	334000	Eu fiz um joguinho
334000	336000	Eu fiz um joguinho em Assembles
336000	338000	Quando a gente falou sobre
338000	340000	Linguagem montagem, a gente fez um joguinho em Assembles
340000	342000	E o colega meio dificuldade
342000	344000	Na verdade todos da sala fizeram
344000	346000	Cada um o seu
346000	348000	Compiladores?
348000	350000	É, compiladores e essa matéria não tinha vindo não
350000	352000	Mas é massa
352000	354000	Outra coisa interessante pra falar também
354000	356000	É que a gente tava planejando
356000	358000	Antes até do podcast
358000	360000	A gente tava pensando fazer as paródias
360000	362000	Que é aquela parada
362000	364000	Ainda pensando que isso é uma ideia revolucionária
364000	366000	Nem o Guanabara cash
366000	368000	Não tem nada de revolucionário
368000	370000	Eu pesquisando sobre isso aí
370000	372000	Eu descobri que lá do Carlson
372000	374000	Do nerdson.com
374000	376000	Ele tem lá uma banda
376000	378000	Eu só não estou lembrado de um deles
378000	380000	Ah, muito obrigado
380000	382000	Claro que eu nunca vou esquecer isso
382000	384000	Mas a gente vai revolucionar
384000	386000	Pelo menos pretente
386000	388000	De uma forma diferente
388000	390000	Em um podcast você pode mandar um recorde de voz
390000	392000	Pelo Google Talk
392000	394000	É uma sua própria paródia
394000	396000	É, revolucionário
396000	398000	É igual
398000	400000	O cara lá do Migrim
400000	402000	E isso aí
402000	404000	É, não é o rio
404000	406000	Não é o rio, não é o rio
406000	408000	É o cortamento de R&D resistido
408000	410000	Só que ele inventou um contador
410000	412000	É, tipo o C mais mais
412000	414000	Ah, sabe porque do mais mais
414000	416000	O C mais mais?
416000	418000	É, isso aí, incrementação
418000	420000	É o C incrementado
420000	422000	Então, a gente tem os exemplos de paródia
422000	424000	Pô, vai lá, que essas músicas que você colocou
424000	426000	Eu não conheço nenhum
426000	428000	A esquerda casusa?
428000	430000	A casusa?
430000	432000	Pra que falar que compreende
432000	434000	Que beldou
436000	438000	É, é a outra aí
438000	440000	Se não tem o framework
440000	442000	É muito difícil aí
442000	444000	Se não tem o framework
444000	446000	E do belo
446000	448000	E do belo
448000	450000	Não conheço essas paradas
450000	452000	Toda vez que eu testo você
456000	458000	Acho um bug diferente
462000	464000	Pô, eu tinha pensado em algumas
464000	466000	Só que aí eu
466000	468000	Me colocou na pauta?
468000	470000	Não, eu sou tim
470000	472000	Também, eu não queria falar isso não, mas
472000	474000	É, pode ser
474000	476000	Então agora, vamos partir para a leitura de Meios
476000	478000	Eu vou colar com as músicas agora
478000	480000	Lúia, lúia
480000	482000	Lúia
482000	484000	Lúia
484000	486000	Lúia
506000	508000	Leitura de Meios
508000	510000	Pra falar a verdade
510000	512000	Leitura de Meios, nossa foi um pouco
512000	514000	Porque eu fui, na verdade, como está começando
514000	516000	Então a gente
516000	518000	Foi publicando, eu falaria no boca a boca
518000	520000	Só como foi pelo MSN
520000	522000	JETAL, foi no dedadeiro
522000	524000	Então eu fui ditando, mandando um povo link
524000	526000	Fazendo promoção, essas coisas assim
526000	528000	Da medida do possível
528000	530000	Eu não investi muito
530000	532000	Em publicação ainda
532000	534000	Mas a gente
534000	536000	Foi falando dessa maneira
536000	538000	Que o pessoal ia falando
538000	540000	Oh, tal, isso, não
540000	542000	Não sei o que
542000	544000	E foi falando pelo MSN, pelo tal
544000	546000	Por não, manda e-mail
546000	548000	E-mail
548000	550000	Mas todas as dicas que serão
550000	552000	Ou somaramente ignoradas
552000	554000	É, mas porque fica difícil
554000	556000	Não, mas pode mandar qualquer coisa
556000	558000	Você fala muito assim
558000	560000	Ou você fala muito ou não
560000	562000	Você fala muito
562000	564000	Você tem a voz feia, etc
564000	566000	É isso, dá para mudar
566000	568000	A gente coloca o filtro
568000	570000	Filtro
570000	572000	Então é isso aí, a gente recebeu
572000	574000	A gente recebeu
574000	576000	É, a gente recebeu
576000	578000	Um e-mail
578000	580000	Na sujeção
580000	582000	Um e-mail
582000	584000	E nesse e-mail
584000	586000	Vieram três tópicos falando
586000	588000	Computação ou bico
588000	590000	Sabe o que é computação ou bico?
590000	592000	Acho que é por um e-mail
592000	594000	Teve cloud computer
594000	596000	E suporte Linux
596000	598000	Software, Drive, etc
598000	600000	Software
600000	602000	Ficou assim, bastante clarecido
602000	604000	Em e-mail dele
604000	606000	Eu queria gravar isso pessoalmente
606000	608000	Valeu, irmão
608000	610000	Ele está aqui
610000	612000	No quarto escutando a gente
612000	614000	No nosso estúdio aqui
614000	616000	Ele está gravando o make-off
616000	618000	Vocês vão ver aí
618000	620000	A gente mal começou
620000	622000	Já tem até make-off
622000	624000	A gente
624000	626000	Nosso estúdio aqui
626000	628000	É muito interessante a gente estar
628000	630000	Muita coisa mais fácil
630000	632000	Para a gente ver se a nossa voz
632000	634000	Está saindo bem
634000	636000	A voz está saindo bonita
636000	638000	Eu já desclareci algumas coisas
638000	640000	No episódio anterior
640000	642000	Ah, está no prego
642000	644000	Parece que a gente é
644000	646000	O planeta se aninharam
646000	648000	O que eu sentei no episódio anterior
648000	650000	Era que saiu uma portaria do governo
650000	652000	Não sabia qual era a palavra
652000	654000	Chegou até a conectar
654000	656000	No episódio do
656000	658000	Jovem Nerd
658000	660000	Esse sentido do governo
660000	662000	Teve até um mês depois
662000	664000	Gigante, o cara mandou
664000	666000	O episódio posterior
666000	668000	Inclusive eu mandei um e-mail
668000	670000	Do Nerdcast, só que eles nem responderam
670000	672000	O LeMão quer dar uma sugestão de live
672000	674000	Podia falar sobre a briga da holografia
674000	676000	Com 3D também
676000	678000	Isso também envolve um computação
678000	680000	Obico
680000	682000	Então, Rubico
682000	684000	É porque você disse que
684000	686000	Ele é um cara lá
686000	688000	Que sempre está nos eventos e rabas
688000	690000	Ele é expert na computação obico
690000	692000	Será que a gente consegue fazer um participado
692000	694000	Oi, qual é a ideia?
694000	696000	É, eu vou ver
696000	698000	Eu sou a Alexandre Gomes
698000	700000	Eu já mandei um e-mail para ele
700000	702000	Ele mandou vários arquivos de computação obico
702000	704000	Quem sabe se a gente fala sobre computação obico
704000	706000	Mas sabe que o quanto oferece da computação obico
706000	708000	Da realidade virtual
708000	710000	É a realidade aumentada?
710000	712000	Não, pode falar
712000	714000	Não, não, pode falar
714000	716000	Deixa o próximo
716000	718000	Não, eu estou falando isso porque
718000	720000	É um episódio lá do Guanabara pro projifre
720000	722000	Ele já fala isso
722000	724000	Então, eu vou estar falando bastante sobre
724000	726000	As paradas de 3D e tal
726000	728000	Muita gente falou naqueles feedbacks
728000	730000	Tipo, o alemão fez o que agora
730000	732000	Chegar o meu cara, você tem que falar de 3D
732000	734000	Eu podia fazer isso
734000	736000	Eu só mandei um e-mail
736000	738000	3D e tal
738000	740000	Você pode
740000	742000	Mandar um e-mail para
742000	744000	www.tribo.ci
744000	746000	Mas, vamos priorizar
746000	748000	As energias
748000	750000	Desculpa aí, eu já amei só o rosto do ritmo
750000	752000	Mas eu te cheio de bateria notícia que está acabado
752000	754000	É isso, vocês mandam um e-mail
754000	756000	Que a gente vai, na medida possível
756000	758000	Essa parada de 3D e tal
758000	760000	O pessoal está falando que a Copa vai ser em 3D
760000	762000	Tem televisões 3D
762000	764000	A gente vai fazer um podcast
764000	766000	Eu não vou prometer não
766000	768000	Dessa vez eu não vou prometer não
768000	770000	Eu queria agradecer a organização do pressão
770000	772000	Pô, é mesmo, cara
772000	774000	Acho que você já ouviu
774000	776000	Você já ouviu mesmo?
776000	778000	Não ouviu, não vai ser
778000	780000	Exato
780000	782000	Falei pela ouvia, foi um dos que
782000	784000	Fez o feedback por tal
784000	786000	Foi lá no JETAL que eu falei para o Sebastião
786000	788000	Confirmei lá
788000	790000	Ah, eu falei no podcast anterior
790000	792000	Que eu não tinha internet em casa
792000	794000	Eu vou ficar mais em casa assim
794000	796000	Agora está aí de mega
796000	798000	Moderno, agora o cara vai trabalhar em casa
798000	800000	É, mais ou menos
800000	802000	É, invés
802000	804000	Cara, para ver que um dia esse Twitter
804000	806000	Me dá alguma coisa, eu ganhei o camisa
806000	808000	Na seleção brasileira
808000	810000	Caraca
810000	812000	Eu posso também falar?
812000	814000	Falei com, falei com
814000	816000	Eu ganhei um curso de Java
816000	818000	Mermão, aí, se você não tem Twitter
818000	820000	Passa o seu Twitter
820000	822000	Meu Twitter agora
822000	824000	É interessante, cara
824000	826000	Ah, surgiram e comentaram
826000	828000	Sob o Twitter do Trivus aí
828000	830000	Vou deixar isso para o Sebastião
830000	832000	Eu não respondo
832000	834000	Não, a gente não criou ainda porque
834000	836000	Eu sei
836000	838000	Essa aí é muito fácil
838000	840000	Essa pergunta é muito fácil
840000	842000	Vão para o Mati, aí eu ganhei
842000	844000	Sim, esse negócio de Twitter
844000	846000	Ele também virou modo igual ao podcast
846000	848000	Tudo quanto é coisa, tem uma promoção
848000	850000	Por exemplo, esse já tem 1.400 tweets
850000	852000	Caraca
852000	854000	Tem quase dois anos, então não é uma moda
854000	856000	Muito repete
856000	858000	É, mas agora já estão muito em tweets
858000	860000	O podcast já está lá no Twitter
860000	862000	Esse dia eu estava no passarinho
862000	864000	Lá na casa do meu amigo
864000	866000	E ele passaria
866000	868000	Tem gente
870000	872000	Agora tem uma arma
872000	874000	Que eu vou botar um diabo de bem grato
874000	876000	Tem um diabo de bem grato
876000	878000	Ah, moleque
900000	902000	Então vamos para a segunda parte
902000	904000	Na verdade, é o tema principal
904000	906000	Vamos falar HTML5 e flash
906000	908000	Eu não preparei nada de flash
908000	910000	Poucas coisas
910000	912000	Na verdade, a gente podia até fazer como se fosse
912000	914000	Razão social, nome fantasia
914000	916000	Seria como se fosse razão social
916000	918000	Ou seja, HTML
918000	920000	A Revolução da Internet
920000	922000	Nome fantasia, HTML5 e flash
922000	924000	Eu queria fazer um prelude
924000	926000	Antes de a gente falar de HTML5
926000	928000	Porque no episódio anterior eu fui pedante
928000	930000	Brinquei lá com o Fliçol
930000	932000	E ninguém reclamou nada
932000	934000	O que é HTML?
934000	936000	É uma linguagem de programação?
936000	938000	Não
938000	940000	Como o próprio Sigla diz
940000	942000	HTML é uma linguagem de marcação
942000	944000	Então basicamente HTML serve para
944000	946000	Ela é tipo assim, ela marca você
946000	948000	Você
948000	950000	Ela me marcou profundamente
950000	952000	Eu estou no dia dos namorados
952000	954000	Linguagem de marcação
954000	956000	Acredito que esse podcast vai ficar marcado
956000	958000	Em nossa vida
958000	960000	Basicamente
960000	962000	HTML serve para formatar
962000	964000	O texto, as imagens
964000	966000	As coisas do todo
966000	968000	Eu queria, além de falar de HTML5
968000	970000	A gente podia falar de CSS3
970000	972000	Pô, não doido
972000	974000	Só que sim, o CSS3 agora
974000	976000	Tem aquele negócio que você não precisa de mais
976000	978000	Carregar a imagem, ser desenho com CSS
978000	980000	Tem uma parada legal
980000	982000	Da Coca-Cola feito em CSS
982000	984000	Não, eu vi o símbolo do Opera
984000	986000	CSS3 virou um SVG
986000	988000	Nesse tabu Coca-Cola lá
988000	990000	Tinha até, se eu fizesse esse scroll
990000	992000	Ele rodava quase um 3D
992000	994000	Caraca
994000	996000	Ele rodava a latinha da Coca-Cola
996000	998000	Vai estar o link do post, não consegui achar
998000	1000000	É difícil, eu falei que eu ia para os filmes lá
1000000	1002000	Acabou que eu não achei o link do filme
1002000	1004000	Para dar o lote, mas eu coloquei o site oficial
1004000	1006000	Do seu, falhou
1006000	1008000	Mas rede p2spca
1008000	1010000	Qual que é o certo de falar
1010000	1012000	Mais SQL ou mais SQL?
1012000	1014000	Na verdade, teria que ser mais SQL
1014000	1016000	É híbrido
1016000	1018000	Metade portuguesa
1018000	1020000	É
1020000	1022000	Mais SQL
1028000	1030000	Tem um cara lá no Twitter
1030000	1032000	Ele perguntou se tinha algum frame
1032000	1034000	Já aqui, com o templato
1034000	1036000	O HTML5, CSS3 e HTML5
1036000	1038000	Sabe de alguma coisa?
1038000	1040000	Bom, tem sim
1040000	1042000	Isso aí eu não achei
1042000	1044000	Não, eu achei um interessante
1044000	1046000	Para revidar
1046000	1048000	Aquela parada do Steve Jobs
1048000	1050000	Vamos ver se a gente fala
1050000	1052000	Aquela carta aberta que o Steve Jobs lançou
1052000	1054000	Pessoal, está falando, tem esse boate
1054000	1056000	Sobre HTML5
1056000	1058000	Derrubar o flash
1058000	1060000	Adobe já correu contra isso
1060000	1062000	E no Adobe Flash, CSS5
1062000	1064000	Tem uma opção para você exportar sua animação
1064000	1066000	Em flash para HTML5
1066000	1068000	Na tag canvas que a gente vai falar
1068000	1070000	Eu sou um terminal store
1090000	1092000	Eu vou fazer uma breve história
1092000	1094000	Aqui o...
1094000	1096000	Ele surgiu em 1993
1096000	1098000	Foi algumas definições
1098000	1100000	De aparência
1100000	1102000	Em 1994, saiu o HTML2
1102000	1104000	Rápidaço
1104000	1106000	Para quem não sabe, o grande inventor
1106000	1108000	Vamos dizer assim, da internet
1108000	1110000	Da internet
1110000	1112000	E a primeira página da web
1112000	1114000	Foi colocada no ar no dia 7 de agosto de 1991
1114000	1116000	Pelo próprio
1116000	1118000	Que ele trabalhava na CERN
1118000	1120000	Que a empresa trabalhava
1120000	1122000	E ele começou a dar
1122000	1124000	Essa ideia de conselho de internet
1124000	1126000	Como ela é hoje
1126000	1128000	Que é você ver os documentos
1128000	1130000	Ainda em 1994
1130000	1132000	Já saiu HTML3
1132000	1134000	Em 1995, saiu o 3.2
1134000	1136000	Aí que começou a bagunça
1136000	1138000	Que o net escape internet se explore
1138000	1140000	Comecei a definir seus próprios padrões
1140000	1142000	Baseados na plenificação corrente
1142000	1144000	Em 1995, que saiu JavaScript
1144000	1146000	Caraca mano
1146000	1148000	Aí que começou a parada de ficar sinistro
1148000	1150000	É briga de foz
1150000	1152000	No escuro
1152000	1154000	Porque até então o HTML era estático
1154000	1156000	No JavaScript
1156000	1158000	A internet era em preto e branco
1158000	1160000	Para o Nietzsche congresso
1160000	1162000	É, tem no episódio net
1162000	1164000	Não, mas eu preciso dizer assim
1164000	1166000	Aí ele colocou um
1166000	1168000	Deixou o site mais dinâmico
1168000	1170000	Possível programar
1170000	1172000	Em cima de uma página da internet
1172000	1174000	Que JavaScript
1174000	1176000	É uma linguagem da alguma ação
1176000	1178000	E tem
1178000	1180000	Que não tem nada a ver com Java
1180000	1182000	JavaScript é uma linguagem para uma ação
1182000	1184000	Que roda no lado do cliente
1184000	1186000	Apesar de ser como o Java
1186000	1188000	Ela ser orientada ao objeto
1188000	1190000	A primeira diferença é que o JavaScript roda no lado do cliente
1190000	1192000	Ou seja, para explicar melhor
1192000	1194000	Quando você abre a sua página
1194000	1196000	O JavaScript roda no seu computador
1196000	1198000	Agora o Java não, o Java está no servidor
1198000	1200000	Na nuvem e você manda uma requisição
1200000	1202000	E o Java lá no servidor processo
1202000	1204000	E te devolve sua resposta
1204000	1206000	O JavaScript é uma linguagem de JavaScript
1206000	1208000	O próprio nome disso
1208000	1210000	Na maioria dos casos
1210000	1212000	Em 1996 surgiu o CSS
1212000	1214000	Caraca mano
1214000	1216000	O CSS que era um estilo em cascata
1216000	1218000	Cascade, style, shooting
1218000	1220000	Planilha de estilo
1220000	1222000	Planilha de estilo
1222000	1224000	Em cascata
1224000	1226000	E ele surgiu com uma sessenta probabilidade
1226000	1228000	Então aí veio, em 97
1228000	1230000	Foi lançado também o Browse
1230000	1232000	NetScape 4 também, é agosto
1232000	1234000	A internet é titular 4 também
1234000	1236000	É outubro
1236000	1238000	Vinha com CSS, JavaScript, VBScript
1238000	1240000	E o documento da object moda
1240000	1242000	Xml já
1242000	1244000	Sabe o que é o contrário que muita gente pensa
1244000	1246000	Existe o JavaScript
1246000	1248000	VBScript
1248000	1250000	A diferença do JavaScript e VBScript
1250000	1252000	Tem bem suspeitos
1252000	1254000	Vou deixar aí você falar
1254000	1256000	VBScript sou usado na internet é titular
1256000	1258000	Mas o JavaScript
1258000	1260000	Parece bastante com JavaScript
1260000	1262000	E o VBScript faz muito com visual
1262000	1264000	É isso que dá microsoft
1264000	1266000	VBScript é usado também no ASP
1266000	1268000	É, no ASP dá pra programar
1268000	1270000	Tanto em VBScript como em JavaScript
1270000	1272000	Nesse caso eu vou mostrar
1272000	1274000	Ser uma linguagem de servidor né
1274000	1276000	Parece que o Workout na iniciação
1276000	1278000	Deve tinha esse aí, no ASP com JavaScript
1278000	1280000	Aí também em 97 surgiu
1280000	1282000	O DHTML
1282000	1284000	Caraca mano
1284000	1286000	2
1286000	1288000	Eu sabia fazer isso no hot page
1288000	1290000	Ah, então nunca me xique as espalhadas
1290000	1292000	É opção de DHTML de nada
1292000	1294000	Foi que saiu o CSS2
1294000	1296000	Que é o usado até hoje
1296000	1298000	Em 99
1298000	1300000	Saiu o DHTML 4.0
1300000	1302000	Foi, eu acho que é o mais utilizado
1302000	1304000	Acho que até aqueles browsers
1304000	1306000	Que são basados no fim
1306000	1308000	Eles implementam a versão 4.0
1308000	1310000	No mundo do DHTML, o links, por exemplo
1310000	1312000	O DHTML 4, né
1312000	1314000	Foi terminado assim ele
1314000	1316000	Pessoal falou que agora tá bom
1316000	1318000	Mexeu mais a partir do ano 2000
1318000	1320000	Concluiu ele
1320000	1322000	surgiu o XHTML
1322000	1324000	1.0
1324000	1326000	Sim, foi quando eles pararam de mexer com o DHTML
1326000	1328000	Foi mexer com o XHTML
1328000	1330000	Passou a ser o XHTML
1330000	1332000	10 segundos, o que é o XHTML?
1332000	1334000	XHTML
1334000	1336000	É uma linguagem que é civa
1336000	1338000	Mas tá bom
1338000	1340000	Valeu
1340000	1342000	O XHTML surgiu também pra
1342000	1344000	Manipular os dados
1344000	1346000	De forma melhor, ele é tipo mais fazendo os dados
1346000	1348000	XHTML também foi usado muito
1348000	1350000	Entre os sistemas, porque ele pode definir
1350000	1352000	Desde o tipo
1352000	1354000	Pode fazer várias valigações no XHTML
1354000	1356000	O XHTML é tipo
1356000	1358000	O uso geral, você pode usar bastante coisa
1358000	1360000	Inclusive, o alemão até comentou ali
1360000	1362000	Que você usa o Sinelero
1362000	1364000	Que é um editor de vídeo livre
1364000	1366000	Aí você edita o vídeo lá e tal
1366000	1368000	E você salva ele em XHTML
1368000	1370000	Ah, não entendi, mas ele salva o projeto
1370000	1372000	E esse projeto de XHTML
1372000	1374000	Que ele salva as configurações
1374000	1376000	É por isso que o XHTML é muito usado
1376000	1378000	Pra armazenar dados
1378000	1380000	Inclusive o SVG, que é do desenho vetorial
1380000	1382000	É um Sinelero
1382000	1384000	Agora, pra terminar a história
1384000	1386000	2004, os membros da W3C
1386000	1388000	World Wide Web
1388000	1390000	Tirando a necessidade de continuar e evoluir o XHTML
1390000	1392000	World
1392000	1394000	F flaming
1416000	1418000	Vel accusations
1418000	1420000	W, W , W
1420000	1422000	W, H, A
1422000	1424000	T, W, G
1424000	1426000	Web, Hybrid Text, Applications,
1426000	1428000	Technology, Working Group
1428000	1430000	Ah, entendi
1430000	1432000	Pessoal que
1432000	1434000	é uma comunidade que
1434000	1436000	o princípio básico dela mesmo
1436000	1438000	é o desenvolvimento do H&M de 5
1438000	1440000	Nem o JCP
1440000	1442000	Não, mas o JSA
1442000	1444000	são as requisições e o JCP
1444000	1446000	é o consulta
1446000	1448000	JCP, que é a Java Community Process
1448000	1450000	JCP, junto com uma parte
1450000	1452000	de empresa, faz
1452000	1454000	requisições que são as JSA
1454000	1456000	É, que as requisições são
1456000	1458000	implementações que virão nas versões
1458000	1460000	de Java
1460000	1462000	Java Specification Overcast
1462000	1464000	Então, o pessoal criou essa
1464000	1466000	W, H, A, W, D
1466000	1468000	Eu acho que pra facilitar seria
1468000	1470000	Watch WG
1470000	1472000	Em 2006, o pessoal da W3C
1472000	1474000	interessou se participar do projeto
1474000	1476000	E tipo assim né, o pessoal
1476000	1478000	que vê que o trem está funcionando, vai
1478000	1480000	Vai levando e tal, e olha que
1480000	1482000	o pessoal viu que o trem ficou bom
1482000	1484000	eles vão lá e pegar, ah agora não ficou
1484000	1486000	legal, não sei o que, cada viadagem
1486000	1488000	toda lá
1488000	1490000	Então, respondendo à pergunta lá do
1490000	1492000	Arley Nolito, que ele fez
1492000	1494000	no Twitter, não foi nem pro podcast
1494000	1496000	não, se existiam frames, o GWT
1496000	1498000	que é do Google, o Google Web Toolkit
1498000	1500000	ele já tem
1500000	1502000	ele já contempla várias coisas
1502000	1504000	do H&M L5
1504000	1506000	e até o joguinho lá do Quake
1506000	1508000	foi cortado pra Jornal West
1508000	1510000	e vai colocar no link no post
1510000	1512000	tem outro jogo, eu vou colocar
1512000	1514000	também no post, dois exemplos
1514000	1516000	já que a gente falou do jogo
1516000	1518000	dois jogos, bem simples mesmo
1518000	1520000	vou colocar o link pra, não um
1520000	1522000	link pra você jogar ele
1522000	1524000	vou colocar o link pra você baixar ele
1524000	1526000	você clica no Arquivo.html
1526000	1528000	ele vai carregar no seu browser
1528000	1530000	tem que ter um browser atualizado
1530000	1532000	pra jogar ele, que ele
1532000	1534000	tá usando a tag canvas
1534000	1536000	tem que ser Chrome ou Safari
1536000	1538000	ou então o Firefox 3.5 pra frente
1538000	1540000	ou se você usar o Internet Explorer
1540000	1542000	primeiro que você pode até parar de
1542000	1544000	nos contar
1544000	1546000	parei que esse episódio eu não vou ser pedendo
1546000	1548000	então, vamos conversar
1548000	1550000	não, mas agora pode ser
1550000	1552000	não, eu não vou ser pedendo
1552000	1554000	você tá usando o Internet Explorer
1554000	1556000	primeiro que você devia
