start	end	text
223000	224000	Ela falou para mim, não.
224000	226000	Quando eu entrei na faculdade,
226000	229000	eu sabia que iria prestar concurso, etc.
229000	231000	E ter uma meta, um planejamento,
231000	233000	acho que a metade do fator é o sucesso.
233000	235000	Se você sabe onde você quer chegar,
235000	238000	é uma boa forma de você começar o caminho.
238000	240000	Se você não tem a menor ideia
240000	241000	onde você quer chegar,
241000	245000	é uma maneira mais difícil de você encontrar um caminho.
245000	247000	Então, eu acho hoje que para a mulher,
247000	249000	tem uma coisa que é importante,
249000	251000	que é falar, olha, de alguma maneira,
251000	253000	eu sinto que tem alguma dificuldade
253000	254000	no mercado de trabalho,
254000	256000	eu estou tendo um empecilho,
256000	258000	e olhar isso bem racionalmente.
258000	260000	E olhar e falar o que eu preciso
260000	262000	para entrar na área, por exemplo, de programação.
262000	264000	Eu quero trabalhar com java.
264000	265000	Eu quero trabalhar com java,
265000	267000	então preciso saber java,
267000	270000	preciso de um tempo de planejamento na minha vida particular,
270000	271000	para aprender java,
271000	273000	para tirar uma certificação java e enfim,
273000	274000	coisas desse tipo.
274000	278000	Mas só isso ainda não é um fator suficiente
278000	280000	para a gente ter sucesso.
285000	286000	A segunda parte de sucesso
286000	288000	é a habilidade de comunicação,
288000	290000	de como a gente consegue se comunicar
290000	292000	e como a gente consegue valorizar o nosso próprio trabalho.
292000	293000	Hoje, na hora que ela foi me falar,
293000	295000	ela falou, ah, aloyane, né?
295000	298000	Aloyane é um outro exemplo de umas poucas mulheres
298000	301000	que conseguem fazer uma auto promoção saudável.
301000	302000	Isso é muito raro.
302000	304000	Quando eu decidi mostrar aquele vídeo para vocês,
304000	307000	uma das coisas que mais me chocou nesse vídeo é isso.
307000	310000	É a baixa capacidade de auto promoção que a mulher tem.
310000	312000	A mulher, ela consegue subir no salto,
312000	314000	colocar uma maquiagem, chegar em um lugar
314000	316000	e falar, eu sou fantástica.
316000	318000	Mas ela não consegue normalmente
318000	320000	fazer a mesma coisa profissionalmente.
320000	323000	Existe aí uma dificuldade na mulher, sabe?
323000	325000	Falar, ir lá para o Twitter
325000	326000	ou para a rede social
326000	329000	e fazer uma auto promoção do seu conhecimento.
329000	331000	Quantas mulheres têm blog, por exemplo?
331000	333000	Quantos homens têm blog?
333000	334000	O que é um blog?
334000	336000	A não ser uma auto divulgação.
336000	338000	É claro que essa auto divulgação,
338000	340000	ela sempre tem uma propagação de conhecimento
340000	342000	e outras coisas boas.
342000	344000	Mas é uma maneira de fazer a auto promoção,
344000	346000	de mostrar para o mundo o que você sabe.
346000	348000	Então, acho que hoje uma das coisas
348000	350000	que no universo feminino,
350000	352000	como o estímulo que pode ser dado em casa
352000	353000	e tudo isso,
353000	355000	é o entendimento
355000	357000	desse fator comunicação.
357000	359000	Conseguir se comunicar hierarquicamente,
359000	361000	conseguir pedir um aumento,
361000	363000	conseguir demonstrar uma insatisfação.
363000	365000	Eu vejo hoje um dos fatores positivos
365000	367000	de se contratar uma mulher,
367000	368000	é que pegue uma mulher
368000	370000	e coloca ela para trabalhar com struts.
370000	371000	Ela não vai falar,
371000	373000	não quero trabalhar com essa porcaria.
373000	374000	Você pega um homem,
374000	375000	põe ele para trabalhar com struts,
375000	377000	ele fala, não quero trabalhar com essa porcaria.
377000	378000	Ele tem uma voz ativa
378000	380000	de falar o que ele quer, o que ele não quer.
380000	381000	E a mulher, muitas vezes,
381000	383000	conta como um ponto favorável
383000	384000	para a contratação.
384000	386000	Você põe ela para trabalhar com um negócio lá,
386000	387000	é difícil a mulher reclamar.
387000	389000	Normalmente, ela fica naquele cantinho ali,
389000	391000	ela não vai pedir aumento.
391000	393000	Então, acho que a capacidade de se comunicar,
393000	395000	tanto para o marketing pessoal,
395000	397000	quanto para comunicar os seus desejos
397000	399000	ou o que ela está se afastando ou não na sua meta,
399000	401000	é um fator importante de sucesso
401000	403000	que a gente pode contribuir
403000	404000	no Mulheres na TI,
404000	407000	propagando isso, valorizando as mulheres,
407000	409000	conversando com nossas amigas,
409000	411000	encontrando formas de fazer isso.
422000	424000	Ela ganha maquiagem.
424000	426000	É engraçado isso,
426000	428000	porque na hora que chega na minha casa,
428000	430000	a Maria é mais velha e o Rafael é mais novo.
430000	432000	A hora que chega a maquiagem,
432000	434000	chegou um brinquedinho de maquiagem,
434000	435000	você fala, o que é?
435000	437000	Vamos abstrair a maquiagem.
437000	440000	A maquiagem, ela é um conjunto de tintas
440000	441000	que estão ali,
441000	443000	que melhor do que pintar o papel,
443000	445000	você pode pintar você mesmo.
445000	446000	Olha a coisa maravilhosa,
446000	448000	é uma tinta que você passa em você mesmo.
448000	451000	E aí, aquilo chega e a Maria pinta aí,
451000	452000	brinca com essa tinta,
452000	454000	está em fio, dedo, estraga,
454000	456000	faça o que você quer com essa tinta.
456000	457000	E ao mesmo tempo, para o Rafael,
457000	458000	você fala, desculpa,
458000	460000	essa tinta aqui você não pode brincar, não.
460000	462000	Pega aquelas outras tintas chatas
462000	464000	que você só pinta no papel.
464000	466000	Essa tinta aqui que pode pintar em você,
466000	468000	não.
468000	470000	Então, é muito engraçado que essa cultura
470000	472000	vai para os dois lados,
472000	473000	tem dos dois filhos,
473000	475000	eu até vejo o Rafael mais prejudicado,
475000	477000	porque eu falo, por que ele não pode brincar de boneca?
477000	479000	Por que ele não vai colocar o filho dele
479000	481000	para dormir, quando o filho dele crescer?
481000	483000	Por que ele não vai aprender
483000	484000	que vai cozinhar?
484000	486000	Então, nesse caso, é engraçado que
486000	488000	para poder ter esse estímulo,
488000	489000	você precisa ter um marido
489000	491000	que vai contribuir nesse estímulo.
491000	493000	Eu jamais poderia fazer o que eu faço
493000	495000	se o Vinícius não cuidasse das crianças,
495000	496000	eu não cuidasse do jantar,
496000	498000	eu não fizesse do mercado.
498000	500000	Eu consigo fazer as coisas que eu faço
500000	503000	no Twitter, no blog, na Global Code,
503000	506000	porque também eu não estou com a carga toda
506000	507000	em cima de mim.
507000	510000	Tem uma pessoa que está não só fazendo,
510000	513000	mas mostrando uma nova realidade
513000	517000	para as crianças que estão em desenvolvimento,
517000	519000	aquilo ali está mostrando para o Rafael.
519000	520000	Olha, o homem também cozinha
520000	522000	e está mostrando para a Maria.
522000	523000	Olha que legal!
523000	525000	O marido também não é uma coisa
525000	526000	que eu também estou fazendo.
534000	536000	Engaçado você me trouxe a mente agora
536000	538000	do outro lado da moeda também,
538000	540000	de qual existimos que você não quer dar
540000	541000	para o seu filho, homem.
541000	542000	Isso é uma coisa assim,
542000	544000	para o homem talvez seja mais difícil
544000	545000	lidar com isso.
545000	547000	A imagem de eu dando um carrinho
547000	548000	para a minha filha brincar
548000	550000	é um milhão de vezes menos séria
550000	553000	do que dar maquiagem para o meu filho brincar.
553000	554000	Mas você vê hoje
554000	555000	talvez essa mesma discussão
555000	556000	que a gente está tendo aqui agora,
556000	558000	talvez homens, cabeleireiros,
558000	560000	seja um tendo alto também,
560000	561000	e essa questão do preconceito também
561000	562000	na área da moda.
562000	564000	Eu, assim, na academia
564000	565000	que a minha esposa faz,
565000	566000	onde ela está começando com cara,
566000	567000	eu falo, quem é esse cara?
567000	568000	Da lá é meu cabeleireiro.
568000	570000	Eu já era meio torto assim,
570000	571000	eu falei assim, ah não,
571000	572000	pode conversar à vontade com ele.
572000	573000	Mas nada a ver,
573000	574000	o cara é macho pra caramba,
574000	576000	já vi na rua com mulher.
576000	577000	A gente falou assim,
577000	578000	é de fato um preconceito.
578000	579000	Entrei em muita questão
579000	580000	que talvez a gente
580000	581000	não tem mais que lidar
581000	582000	com os estímulos,
582000	583000	agora em diante,
583000	584000	mas a gente já tem que lidar
584000	585000	com os preconceitos,
585000	586000	os nossos,
586000	587000	os anteriores.
587000	588000	Ainda vão persistir
588000	589000	durante 50 anos.
589000	590000	Certamente, né?
590000	591000	Se os dias eu falei que meu sonho
591000	592000	que eu queria,
592000	594000	que eu tenho um anel de noivado,
594000	596000	acho que faz mais sentido
596000	597000	botar no dedo o anelar.
597000	598000	Quero botar no dedão.
598000	599000	Meu sogro é pra pensar
599000	600000	que coisa de viada é essa.
600000	602000	Tem de dar o botão o anel no dedão,
602000	603000	bicho.
603000	604000	Mas tipo assim,
604000	605000	são preconceitos,
605000	606000	esses preconceitos existem
606000	607000	na nossa sociedade
607000	608000	em várias áreas,
608000	609000	e ele existe sim
609000	610000	com um preconceito
610000	611000	contra-gênero também.
611000	612000	A gente não vê isso
612000	613000	porque ele é velado,
613000	614000	que ele é um preconceito
614000	615000	que é politicamente incorreto,
615000	616000	que nem preconceito racial também.
616000	617000	Ele existe,
617000	618000	você não vê mulheres,
618000	619000	mas também não vê negros
619000	620000	em cargos de poder.
620000	621000	Então,
621000	622000	que são sérias
622000	623000	que não mudaram.
623000	624000	Já mudaram.
639000	640000	Mas é muito interessante,
640000	641000	ela falou da avó
641000	642000	e da avó,
642000	643000	e a minha bisavó,
643000	645000	ela teve uma iluminação
645000	646000	naquele momento,
646000	650000	acho que ela era de 1908, 1910,
650000	651000	e ela teve três filhas mulheres,
651000	653000	e quando as filhas nasceram,
653000	655000	ela decidiu que as três filhas
655000	656000	tinham que ir para a universidade,
656000	657000	imagina que loucura,
657000	659000	as filhas indo para a universidade.
659000	660000	E ela fez o que fez,
660000	661000	eles não tinham muito dinheiro,
661000	662000	todas aprenderam a costurar,
662000	663000	a bordar,
663000	664000	e todas aquelas coisas,
664000	665000	mas ela falou,
665000	666000	vai para as três para a universidade.
666000	667000	E aí elas acabaram entrando,
667000	669000	as três no custo de física e química.
669000	670000	Não são três emãs,
670000	672000	as três são firmadas em física,
672000	674000	as três seguiram carreira acadêmica,
674000	676000	as três casaram com físicos,
676000	677000	e a minha avó trabalha até hoje,
677000	678000	ela é diretora do Instituto,
678000	680000	fundou a Universidade Federal de São Carlos,
680000	682000	e um monte de outras coisas.
682000	684000	Então, eu acho que é muito engraçado,
684000	685000	tudo de volta,
685000	689000	a gente volta para coisa de mais do que a sociedade,
689000	691000	o que a sociedade permite,
691000	693000	o que a sociedade não permite,
693000	695000	tem o que a gente pode fazer na nossa vida
695000	696000	e na vida das pessoas
696000	698000	que estão diretamente envolvidas com a gente.
698000	699000	Então, eventualmente,
699000	702000	a gente não consegue mudar o Brasil,
702000	704000	mas a gente consegue mudar a nossa família,
704000	706000	a gente consegue mudar a caixa econômica,
706000	708000	a gente consegue mudar a R3,
708000	712000	a gente consegue mudar o escopo menor.
712000	714000	Eu acho que é fundamental que a gente acredite
714000	716000	naquela mudança de escopo,
716000	718000	mesmo que seja mudar a maneira
718000	720000	como seu filho e sua filha vão pensar
720000	724000	e propagar isso daí de outras maneiras.
724000	725000	Então, você vê hoje,
725000	728000	ela falou lá, olha, dos 190 países
728000	731000	tinham 9 mulheres na presidência.
731000	733000	Não sei se aquele vídeo deve ter sido no antes do Brasil,
733000	736000	capaz que hoje nós já tenhamos 10 mulheres na presidência.
736000	739000	Não quero falar bem de PT, mal de PT, etc.,
739000	742000	mas pensando exclusivamente no papel da mulher,
742000	744000	nós chegamos no momento hoje no Brasil
744000	746000	que a gente tem a primeira presidente mulher
746000	748000	e que é um negócio muito legal.
748000	749000	Então, acho que a mudança
749000	750000	ela está acontecendo mesmo
750000	752000	e cada um desses exemplos
752000	755000	eles são capazes de propagar mais um layer aí.
755000	757000	A gente consegue expandir,
757000	760000	não gosto muito da coisa de levantar uma bandeira também,
760000	761000	ser aquela minoria e falar,
761000	762000	então tá bom,
762000	764000	então agora só vou contratar mulheres.
764000	766000	Não intencionalmente,
766000	767000	mas hoje, por exemplo,
767000	768000	a pessoa que é responsável
768000	770000	com todos os sistemas da Global Code
770000	771000	é uma mulher.
771000	773000	A Ana Brantes, que cuida de tudo aquilo,
773000	774000	quando eu cheguei no JustJab,
774000	776000	eu falei, olha, quantas pessoas
776000	777000	acham que tem por trás
777000	778000	o sistema da Global Code?
778000	779000	As pessoas começaram a falar,
779000	780000	um falou 15,
780000	781000	o outro falou 50,
781000	782000	eu falei, olha, são duas,
782000	784000	a Elaine e a Ana Brantes.
784000	786000	Hoje, tem muito mais instrutores homologados,
786000	788000	mas no meio de 12 instrutores ativos,
788000	790000	tem duas mulheres.
790000	792000	Eu não sou mais uma instrutorativa,
792000	794000	mas tem outras duas mulheres
794000	795000	que estão fazendo,
795000	797000	que estão em sala de aula e tudo isso.
797000	799000	Então, assim, apesar de ver essa minoria,
799000	801000	acreditar nesses números,
801000	803000	eu acredito que tá muito mais dentro da gente
803000	805000	do que exclusivamente,
805000	807000	acho que às vezes a gente deixa
807000	808000	de procurar as oportunidades,
808000	809000	deixa de ter coragem
809000	810000	para lutar por essas coisas,
810000	812000	mas por uma coisa que tá em nós,
812000	814000	ou pertinho da onde a gente vive,
814000	817000	do que numa impossibilidade real mesmo.
817000	818000	Acho que não existe impossibilidade.
818000	820000	Qualquer mulher que quiser
820000	822000	vai ser bem sucedida na área de TI.
822000	823000	Não posso falar nas outras áreas,
823000	824000	porque as outras áreas
824000	826000	podem estar mais saturadas,
826000	828000	tem uma competitividade diferente,
828000	830000	mas em TI, a mulher exerce da bem,
830000	831000	colocar a mesma energia
831000	833000	que os homens que estão se dando bem,
833000	834000	elas vão conseguir.
834000	836000	Agora, tem uma frase que eu gosto muito,
836000	838000	que é, o sucesso se faz à noite,
838000	839000	porque durante o dia,
839000	841000	você tá trabalhando 8 horas
841000	843000	e as outras pessoas do mundo todo
843000	844000	estão trabalhando 8 horas.
844000	846000	Então, essas 8 horas do seu trabalho,
846000	847000	elas não são diferenciais nenhum.
847000	848000	Eu tô trabalhando,
848000	849000	Lucas tá trabalhando,
849000	850000	todo mundo tá trabalhando.
850000	852000	Essas 8 horas não vão fazer a diferença.
852000	854000	A diferença são nas outras 4 horas
854000	856000	que as pessoas estão fazendo outras coisas
856000	858000	e você tá investindo em você,
858000	860000	investindo no seu potencial,
860000	861000	investindo no seu conhecimento.
861000	863000	A mulher que se dedicar
863000	864000	outras 4, 2,
864000	866000	não sei quantas horas exatamente,
866000	868000	essa mulher vai se dar tão bem
868000	869000	quanto as outras pessoas
869000	870000	que estão se dando bem.
870000	871000	Os homens que estão se dando bem,
871000	873000	eles também, né,
873000	875000	é claro que tem um QI e outro QI,
875000	876000	que tudo bem, a gente descarta
876000	878000	essas pessoas aí de QI,
878000	880000	mas as pessoas que estão se dando bem,
880000	882000	em geral, por sua própria competência,
882000	884000	elas têm uma dedicação fora da curva.
884000	885000	E é isso, tá?
885000	886000	É fora da curva,
886000	888000	que leva pra um outro,
888000	889000	que passa lá.
901000	902000	Não sei se alguém aqui
902000	904000	viu o Jornal da Globo,
904000	906000	que passou acho 3, 4 dias atrás,
906000	908000	sob mercado de trabalho.
908000	909000	Passa uma série, né,
909000	910000	tava falando as áreas
910000	912000	que mais tem demanda hoje no Brasil
912000	913000	e que mais vão ter demanda.
913000	915000	A área que mais tem demanda no Brasil
915000	916000	é TI, desenvolvimento software.
916000	919000	Tem 570 mil vagas necessárias,
919000	921000	só tem 500 mil pessoas pra ocupar.
921000	923000	E isso vai aumentar.
923000	924000	A segunda área,
924000	926000	são todas as engenharias também.
926000	927000	Então tá, e a chance
927000	928000	pra mulherada correr atrás
928000	930000	e ocupar essas vagas também.
930000	931000	E eu acho assim,
931000	932000	que hoje o mercado de tem,
932000	933000	tem uma tendência tão forte
933000	934000	ao crescimento,
934000	936000	porque há uns 15 anos atrás,
936000	937000	20 anos atrás,
937000	939000	ninguém sabia o que era direito,
939000	941000	tecnologia em si.
941000	942000	Era uma coisa assim,
942000	943000	totalmente abstrata.
943000	945000	E hoje, as crianças e a gente
945000	946000	temos um contato tão grande
946000	947000	com tudo isso,
947000	949000	que vai despertar uma curiosidade,
949000	950000	um interesse em saber
950000	951000	como é que funciona.
951000	953000	Então, eu acho que na minha
953000	955000	humilde opinião,
955000	956000	o curso de TI,
956000	957000	e exatas em geral,
957000	959000	tende até um crescimento assim,
959000	960000	gigantesco,
960000	962000	ainda mais com as próximas gerações
962000	964000	que já estão crescendo
964000	965000	com um notebook,
965000	966000	com o iPhone,
966000	968000	com alguma outra coisa assim,
968000	969000	tudo digital,
969000	970000	tudo tecnológico,
970000	972000	e até as outras áreas
972000	974000	tão aderindo a tecnologia,
974000	976000	uma das áreas mais conservadoras
976000	978000	que eu acho que é a minha,
978000	979000	que é o direito,
979000	981000	já não se vive mais
981000	982000	sem a tecnologia.
982000	983000	Tanto é que
983000	984000	uma coisa que aconteceu
984000	985000	aqui em Goiás,
985000	986000	eu acho que está acontecendo
986000	987000	o Brasil inteiro,
987000	988000	que estão digitalizando
988000	989000	todos os processos,
989000	991000	até por uma questão de sustentabilidade,
991000	993000	é, espaço,
993000	994000	e os desembargadores,
994000	996000	que são os juízes mais antigos,
996000	997000	que estão no tribunal,
997000	1000000	estão tendo que pegar a aula particular
1000000	1001000	de informática,
1001000	1003000	porque eles não sabem lidar
1003000	1005000	com o computador,
1005000	1007000	não sabem abrir o ordem assim.
1007000	1010000	Então, o mercado tem que se preparar,
1010000	1012000	todo mundo tem que se especializar,
1012000	1013000	porque não tem jeito.
1013000	1014000	Hoje em dia,
1014000	1015000	não tem mais jeito de viver
1015000	1016000	sem tecnologia,
1016000	1018000	que saa daqui 20 anos
1018000	1020000	que nossos filhos vão estar
1020000	1022000	entrando nas outras áreas.
1027000	1028000	O que é que é T?
1028000	1029000	O que é que é informática?
1029000	1030000	T é uma área
1030000	1031000	que você não estuda só informática,
1031000	1033000	você estuda só a área dos outros,
1033000	1034000	porque você achar soluções,
1034000	1035000	você não estuda formática,
1035000	1036000	e vai falar,
1036000	1037000	vou resolver um problema de direito,
1037000	1038000	como é que eu vou resolver isso aqui?
1038000	1039000	Não, eu tenho que estudar direito,
1039000	1040000	eu vou poder saber o que
1040000	1041000	que eu tenho que resolver.
1041000	1042000	Ou seja, é uma área
1042000	1043000	que abrange todas as outras áreas,
1043000	1045000	e por ela está crescendo bastante,
1045000	1046000	ela é interessante
1046000	1047000	para as mulheres
1047000	1048000	ficar atenta mesmo,
1048000	1050000	porque está faltando gente mesmo,
1050000	1052000	não tem para onde correr.
1052000	1053000	O pessoal está vendo isso aí,
1053000	1054000	porque é uma área que dá retorno,
1054000	1056000	o retorno financeiro de TI
1056000	1057000	é comprovado,
1057000	1058000	porque é médio,
1058000	1059000	não é prazer,
1059000	1060000	não é, botei o dinheiro hoje,
1060000	1061000	amanhã já estou com dinheiro aqui,
1061000	1062000	de volta devolvido,
1062000	1063000	estou com dinheiro tendo lucrado
1063000	1065000	ainda aqui uns 3 anos, por exemplo.
1065000	1066000	É o que?
1066000	1067000	É o parado de gastar papel,
1067000	1068000	é o parado de gastar
1068000	1069000	com comunicação,
1069000	1070000	com telefonica,
1070000	1072000	com a parte de redes,
1072000	1073000	por exemplo,
1073000	1074000	não é médio mesmo,
1074000	1075000	quando eu trabalhava lá.
1075000	1076000	Comunicação deles toda,
1076000	1078000	é feito uma nuvem gigantesca
1078000	1079000	de redes,
1079000	1080000	onde ficam utilizados com outras.
1080000	1081000	Foi isso o que?
1081000	1083000	Foi isso para o pessoal de informática,
1083000	1084000	não tem que ficar deslocando
1084000	1085000	de um ponto para o outro
1085000	1086000	para arrumar computador,
1086000	1088000	arruma direto para um outro INC, por exemplo.
1088000	1090000	Acessa a máquina, arruma, resolve o problema,
1090000	1091000	acabou.
1091000	1092000	Ou seja,
1092000	1093000	essa evolução tecnológica
1093000	1094000	está passando também
1094000	1095000	até mesmo uma geração
1095000	1096000	de novos empregos,
1096000	1097000	novos nomes.
1097000	1098000	Antigamente era de TI,
1098000	1099000	era o cara que desenvolvia,
1099000	1100000	o cara que arrumava,
1100000	1101000	só.
1101000	1102000	Hoje já tem um cara que analisa,
1102000	1103000	o cara que testa,
1103000	1104000	o cara anantes,
1104000	1105000	por expressão.
1105000	1106000	A pessoa.
1107000	1108000	Legal.
1108000	1109000	Sabe o exil, mano.
1109000	1110000	É.
1110000	1111000	Porque era um cara,
1111000	1112000	era uma pessoa.
1112000	1113000	Por que isso?
1113000	1114000	Se você não já se falou,
1114000	1115000	nem a gente já...
1115000	1116000	É.
1118000	1120000	Então, o problema é,
1120000	1122000	a pessoa que testa,
1122000	1123000	a pessoa que faz tudo,
1123000	1125000	não é somente a manupensão
1125000	1127000	e o programa.
1127000	1128000	Em todo...
1128000	1129000	Foi todo isso visto,
1129000	1130000	uma questão por trás.
1130000	1131000	A gente até gastamos de tempo,
1131000	1133000	nem uma área exata mais.
1133000	1134000	É uma área humana,
1134000	1135000	a onde a pessoa
1135000	1136000	não faz tudo que é exato,
1136000	1137000	para tudo que é humana,
1137000	1138000	para a gestão de TI,
1138000	1140000	a audiência é revestida.
1150000	1151000	Acho que a Iara comentou
1151000	1152000	sobre a questão da burguesia,
1152000	1153000	não está mais escolhendo
1153000	1155000	a área das exatas, né?
1155000	1156000	Eu acho que hoje,
1156000	1157000	talvez uma...
1158000	1159000	Não.
1159000	1160000	Não.
1160000	1162000	Eu não acho que seja esse problema, não.
1162000	1163000	Talvez uma coisa
1163000	1164000	que explique um pouco isso,
1164000	1165000	que é uma coisa que o Brasil
1165000	1166000	tem um...
1166000	1167000	Eu considero um grande problema
1167000	1168000	do país,
1168000	1170000	é não valorizar o técnico,
1170000	1172000	a parte operacional das coisas.
1172000	1174000	E TI hoje é operacional.
1174000	1175000	Mesmo um engenheiro,
1175000	1177000	por mais que eles tenham títulos,
1177000	1178000	seja o engenheiro,
1178000	1180000	ele faz coisas também
1180000	1181000	que envolvem...
1181000	1183000	É uma atividade técnica, né?
1183000	1184000	Então, assim,
1184000	1186000	eu acho que um exemplo sou eu.
1186000	1187000	Eu sou formado em turismo.
1187000	1189000	Eu sou analista de sistemas.
1189000	1191000	E eu sou bem sucedido na minha área.
1191000	1192000	Então, assim,
1192000	1193000	eu fiz um curso como
1193000	1194000	uma academia do programador,
1194000	1195000	academia Java lá da Global Code,
1195000	1198000	uma curso de 350 horas de Java,
1198000	1200000	aprendi a programar ali.
1200000	1201000	Claro que eu já tinha um certo
1201000	1202000	background em TI,
1202000	1204000	já tinha muita noção,
1204000	1205000	mas eu aprendi na mar,
1205000	1207000	aprendi em três meses,
1207000	1208000	no final do ano,
1208000	1209000	eu estava ganhando mil reais,
1209000	1210000	depois de dois anos,
1210000	1211000	eu estava ganhando 2 mil reais
1211000	1212000	e a coisa foi melhorando.
1212000	1213000	Então, assim,
1213000	1214000	é uma área que você não precisa
1214000	1215000	fazer um curso superior para entrar.
1215000	1218000	Você pode fazer profissionalizantes.
1218000	1220000	Assim, é uma área técnica.
1220000	1221000	Isso é um problema no Brasil.
1221000	1223000	Só valoriza a bacharel.
1223000	1225000	A gente só valoriza o curso superior.
1225000	1226000	Inclusive,
1226000	1227000	eu lembro quando eu era criança,
1227000	1228000	quando a gente tinha 10 anos de idade,
1228000	1229000	talvez,
1229000	1230000	falava assim,
1230000	1231000	você precisa ter esse mundo grau
1231000	1232000	para ser alguém na vida.
1232000	1233000	Quando eu tinha 18,
1233000	1234000	você precisa ter um curso superior
1234000	1235000	para ser alguém na vida.
1235000	1236000	Então, já escalou isso.
1236000	1237000	No Brasil,
1237000	1238000	isso é uma verdade,
1238000	1239000	mas se você for ver países de
1239000	1240000	primeiro mundo,
1240000	1241000	como os Estados Unidos
1241000	1242000	ou países da Europa,
1242000	1244000	isso não é uma condição
1244000	1245000	de sine qua non
